,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,∞≥¿Œ º¯∏≈ºˆ,ø‹±π¿Œ º¯∏≈ºˆ,±‚∞¸ º¯∏≈ºˆ
0,A285020,KBSTAR 200√∂∞≠º“¿Á,20210827,71648,0,-71450
1,A285020,KBSTAR 200√∂∞≠º“¿Á,20210826,70953,0,-70755
2,A285020,KBSTAR 200√∂∞≠º“¿Á,20210825,71017,0,-70819
3,A285020,KBSTAR 200√∂∞≠º“¿Á,20210824,69686,0,-69488
4,A285020,KBSTAR 200√∂∞≠º“¿Á,20210823,69325,0,-69127
5,A285020,KBSTAR 200√∂∞≠º“¿Á,20210820,71690,0,-71492
6,A285020,KBSTAR 200√∂∞≠º“¿Á,20210819,70607,0,-70409
7,A285020,KBSTAR 200√∂∞≠º“¿Á,20210818,69572,0,-69374
8,A285020,KBSTAR 200√∂∞≠º“¿Á,20210817,69028,0,-68830
9,A285020,KBSTAR 200√∂∞≠º“¿Á,20210813,68593,0,-68395
10,A285020,KBSTAR 200√∂∞≠º“¿Á,20210812,68808,0,-68610
11,A285020,KBSTAR 200√∂∞≠º“¿Á,20210811,68924,0,-68726
12,A285020,KBSTAR 200√∂∞≠º“¿Á,20210810,67135,0,-66976
13,A285020,KBSTAR 200√∂∞≠º“¿Á,20210809,67266,0,-67107
14,A285020,KBSTAR 200√∂∞≠º“¿Á,20210806,65691,0,-65532
15,A285020,KBSTAR 200√∂∞≠º“¿Á,20210805,65046,0,-64887
16,A285020,KBSTAR 200√∂∞≠º“¿Á,20210804,63953,0,-63794
17,A285020,KBSTAR 200√∂∞≠º“¿Á,20210803,63247,0,-63088
18,A285020,KBSTAR 200√∂∞≠º“¿Á,20210802,62235,0,-62076
19,A285020,KBSTAR 200√∂∞≠º“¿Á,20210730,62436,0,-62277
20,A285020,KBSTAR 200√∂∞≠º“¿Á,20210729,68774,0,-68615
21,A285020,KBSTAR 200√∂∞≠º“¿Á,20210728,69636,0,-69477
22,A285020,KBSTAR 200√∂∞≠º“¿Á,20210727,70103,0,-69905
23,A285020,KBSTAR 200√∂∞≠º“¿Á,20210726,72006,0,-71808
24,A285020,KBSTAR 200√∂∞≠º“¿Á,20210723,73503,0,-73305
25,A285020,KBSTAR 200√∂∞≠º“¿Á,20210722,81436,0,-81238
26,A285020,KBSTAR 200√∂∞≠º“¿Á,20210721,85729,0,-85531
27,A285020,KBSTAR 200√∂∞≠º“¿Á,20210720,85900,0,-85701
28,A285020,KBSTAR 200√∂∞≠º“¿Á,20210719,86055,0,-85856
29,A285020,KBSTAR 200√∂∞≠º“¿Á,20210716,86576,0,-86377
30,A285020,KBSTAR 200√∂∞≠º“¿Á,20210715,86091,0,-85892
31,A285020,KBSTAR 200√∂∞≠º“¿Á,20210714,89001,0,-88802
32,A285020,KBSTAR 200√∂∞≠º“¿Á,20210713,90454,0,-90259
