,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A138530,TIGER LG±×·ì+ÆÝ´õ¸àÅÐ,20210827,-23611,-2,20694
1,A138530,TIGER LG±×·ì+ÆÝ´õ¸àÅÐ,20210826,-20526,-2,17610
2,A138530,TIGER LG±×·ì+ÆÝ´õ¸àÅÐ,20210825,-22186,-2,19271
3,A138530,TIGER LG±×·ì+ÆÝ´õ¸àÅÐ,20210824,-22884,-2,19969
4,A138530,TIGER LG±×·ì+ÆÝ´õ¸àÅÐ,20210823,-26593,-2,23709
5,A138530,TIGER LG±×·ì+ÆÝ´õ¸àÅÐ,20210820,-34718,-2,31890
6,A138530,TIGER LG±×·ì+ÆÝ´õ¸àÅÐ,20210819,-35704,-2,32877
7,A138530,TIGER LG±×·ì+ÆÝ´õ¸àÅÐ,20210818,-25550,-2,22694
8,A138530,TIGER LG±×·ì+ÆÝ´õ¸àÅÐ,20210817,-24402,-2,21546
9,A138530,TIGER LG±×·ì+ÆÝ´õ¸àÅÐ,20210813,-27780,-2,24945
10,A138530,TIGER LG±×·ì+ÆÝ´õ¸àÅÐ,20210812,-25459,-2,22568
11,A138530,TIGER LG±×·ì+ÆÝ´õ¸àÅÐ,20210811,-24762,-2,21937
12,A138530,TIGER LG±×·ì+ÆÝ´õ¸àÅÐ,20210810,-20614,-2,17836
13,A138530,TIGER LG±×·ì+ÆÝ´õ¸àÅÐ,20210809,-23678,-2,20930
14,A138530,TIGER LG±×·ì+ÆÝ´õ¸àÅÐ,20210806,-29700,-2,26952
15,A138530,TIGER LG±×·ì+ÆÝ´õ¸àÅÐ,20210805,-36502,-2,33794
16,A138530,TIGER LG±×·ì+ÆÝ´õ¸àÅÐ,20210804,-38916,-2,35554
17,A138530,TIGER LG±×·ì+ÆÝ´õ¸àÅÐ,20210803,-29785,-2,26443
18,A138530,TIGER LG±×·ì+ÆÝ´õ¸àÅÐ,20210802,-25507,-2,22205
19,A138530,TIGER LG±×·ì+ÆÝ´õ¸àÅÐ,20210730,-34098,-2,30696
20,A138530,TIGER LG±×·ì+ÆÝ´õ¸àÅÐ,20210729,-38261,-2,34941
21,A138530,TIGER LG±×·ì+ÆÝ´õ¸àÅÐ,20210728,-39439,-2,36120
22,A138530,TIGER LG±×·ì+ÆÝ´õ¸àÅÐ,20210727,-36696,-2,32757
23,A138530,TIGER LG±×·ì+ÆÝ´õ¸àÅÐ,20210726,-35147,-2,31326
24,A138530,TIGER LG±×·ì+ÆÝ´õ¸àÅÐ,20210723,-39670,-2,35886
25,A138530,TIGER LG±×·ì+ÆÝ´õ¸àÅÐ,20210722,-37782,-2,34008
26,A138530,TIGER LG±×·ì+ÆÝ´õ¸àÅÐ,20210721,-31693,-2,27914
27,A138530,TIGER LG±×·ì+ÆÝ´õ¸àÅÐ,20210720,-32747,-2,29050
28,A138530,TIGER LG±×·ì+ÆÝ´õ¸àÅÐ,20210719,-33948,-2,30112
29,A138530,TIGER LG±×·ì+ÆÝ´õ¸àÅÐ,20210716,-37676,-2,33897
30,A138530,TIGER LG±×·ì+ÆÝ´õ¸àÅÐ,20210715,-43135,-2,39377
31,A138530,TIGER LG±×·ì+ÆÝ´õ¸àÅÐ,20210714,-42623,-2,38061
32,A138530,TIGER LG±×·ì+ÆÝ´õ¸àÅÐ,20210713,-44312,-2,39850
33,A138530,TIGER LG±×·ì+ÆÝ´õ¸àÅÐ,20210712,-43598,-2,39136
