,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A039610,È­¼º¹ëºê,20210827,-272879,277403,-1131
1,A039610,È­¼º¹ëºê,20210826,-268557,273081,-1131
2,A039610,È­¼º¹ëºê,20210825,-268888,273412,-1131
3,A039610,È­¼º¹ëºê,20210824,-268659,272026,206
4,A039610,È­¼º¹ëºê,20210823,-195126,198493,206
5,A039610,È­¼º¹ëºê,20210820,-164306,167673,206
6,A039610,È­¼º¹ëºê,20210819,-161271,164638,206
7,A039610,È­¼º¹ëºê,20210818,-165501,168868,206
8,A039610,È­¼º¹ëºê,20210817,-144776,147143,1206
9,A039610,È­¼º¹ëºê,20210813,-148702,151081,1206
10,A039610,È­¼º¹ëºê,20210812,-136431,143154,-3138
11,A039610,È­¼º¹ëºê,20210811,-144273,150996,-3138
12,A039610,È­¼º¹ëºê,20210810,-130661,137384,-3138
13,A039610,È­¼º¹ëºê,20210809,-141425,151957,-5944
14,A039610,È­¼º¹ëºê,20210806,-168144,178474,-5944
15,A039610,È­¼º¹ëºê,20210805,-166378,177453,-5944
16,A039610,È­¼º¹ëºê,20210804,-160652,171726,-5944
17,A039610,È­¼º¹ëºê,20210803,-137828,149113,-5944
18,A039610,È­¼º¹ëºê,20210802,-144633,162669,-5944
19,A039610,È­¼º¹ëºê,20210730,-171374,189446,-5944
20,A039610,È­¼º¹ëºê,20210729,-169939,188011,-5944
21,A039610,È­¼º¹ëºê,20210728,-176373,194359,-5944
22,A039610,È­¼º¹ëºê,20210727,-148213,166254,-5944
23,A039610,È­¼º¹ëºê,20210726,-66355,81126,-5944
24,A039610,È­¼º¹ëºê,20210723,-58988,73762,-5944
25,A039610,È­¼º¹ëºê,20210722,-50951,66474,-5944
26,A039610,È­¼º¹ëºê,20210721,-14648,30401,-5944
27,A039610,È­¼º¹ëºê,20210720,-173578,186560,-1390
28,A039610,È­¼º¹ëºê,20210719,-167980,180962,-1390
29,A039610,È­¼º¹ëºê,20210716,-167353,176075,2872
