,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A069260,ÈÞÄÍ½º,20210827,2314629,-656606,-1692179
1,A069260,ÈÞÄÍ½º,20210826,2034206,-395200,-1692548
2,A069260,ÈÞÄÍ½º,20210825,2172386,-507479,-1713627
3,A069260,ÈÞÄÍ½º,20210824,1191833,-333711,-963253
4,A069260,ÈÞÄÍ½º,20210823,1206070,-340460,-968962
5,A069260,ÈÞÄÍ½º,20210820,1220540,-332920,-993079
6,A069260,ÈÞÄÍ½º,20210819,1258805,-361787,-998193
7,A069260,ÈÞÄÍ½º,20210818,1308214,-392623,-1007638
8,A069260,ÈÞÄÍ½º,20210817,1309944,-388862,-1015487
9,A069260,ÈÞÄÍ½º,20210813,1330521,-397992,-1030485
10,A069260,ÈÞÄÍ½º,20210812,1315575,-408214,-1041780
11,A069260,ÈÞÄÍ½º,20210811,1297880,-411956,-1030827
12,A069260,ÈÞÄÍ½º,20210810,1319858,-417735,-1045041
13,A069260,ÈÞÄÍ½º,20210809,1299184,-402681,-1039370
14,A069260,ÈÞÄÍ½º,20210806,1342207,-425854,-1054798
15,A069260,ÈÞÄÍ½º,20210805,1299505,-376936,-1050905
16,A069260,ÈÞÄÍ½º,20210804,1252853,-308656,-1067393
17,A069260,ÈÞÄÍ½º,20210803,1309007,-350064,-1079743
18,A069260,ÈÞÄÍ½º,20210802,1311773,-350544,-1082541
19,A069260,ÈÞÄÍ½º,20210730,1257589,-290259,-1089027
20,A069260,ÈÞÄÍ½º,20210729,1334239,-347614,-1111034
21,A069260,ÈÞÄÍ½º,20210728,1268798,-276371,-1117027
22,A069260,ÈÞÄÍ½º,20210727,1330370,-314104,-1126141
23,A069260,ÈÞÄÍ½º,20210726,1361778,-339066,-1131395
24,A069260,ÈÞÄÍ½º,20210723,1170211,-162568,-1112723
25,A069260,ÈÞÄÍ½º,20210722,1189535,-164422,-1131054
26,A069260,ÈÞÄÍ½º,20210721,1215116,-164558,-1155881
27,A069260,ÈÞÄÍ½º,20210720,1150744,-128705,-1124497
28,A069260,ÈÞÄÍ½º,20210719,1146513,-136855,-1121047
29,A069260,ÈÞÄÍ½º,20210716,1121591,-148760,-1084407
30,A069260,ÈÞÄÍ½º,20210715,1102077,-155159,-1056433
31,A069260,ÈÞÄÍ½º,20210714,1039108,-149201,-990613
32,A069260,ÈÞÄÍ½º,20210713,1153058,-162891,-1081286
33,A069260,ÈÞÄÍ½º,20210712,1190329,-131220,-1147842
34,A069260,ÈÞÄÍ½º,20210709,1794786,-651418,-1234008
35,A069260,ÈÞÄÍ½º,20210708,1721536,-544923,-1266756
36,A069260,ÈÞÄÍ½º,20210707,1765929,-594926,-1265237
37,A069260,ÈÞÄÍ½º,20210706,1730021,-519437,-1305476
38,A069260,ÈÞÄÍ½º,20210705,1812565,-581226,-1326881
39,A069260,ÈÞÄÍ½º,20210702,1832033,-589661,-1338096
40,A069260,ÈÞÄÍ½º,20210701,1867974,-629422,-1333613
41,A069260,ÈÞÄÍ½º,20210630,1855681,-624637,-1327800
42,A069260,ÈÞÄÍ½º,20210629,1882974,-650878,-1327902
43,A069260,ÈÞÄÍ½º,20210628,1865052,-629058,-1332172
44,A069260,ÈÞÄÍ½º,20210625,1948687,-677644,-1370514
45,A069260,ÈÞÄÍ½º,20210624,1969530,-661489,-1404006
46,A069260,ÈÞÄÍ½º,20210623,1924464,-625153,-1400031
47,A069260,ÈÞÄÍ½º,20210622,1869510,-538443,-1431804
48,A069260,ÈÞÄÍ½º,20210621,2028882,-613155,-1511595
49,A069260,ÈÞÄÍ½º,20210618,2016203,-607419,-1515856
50,A069260,ÈÞÄÍ½º,20210617,1939673,-488062,-1541573
51,A069260,ÈÞÄÍ½º,20210616,1938901,-487353,-1540993
52,A069260,ÈÞÄÍ½º,20210615,1945851,-491575,-1544121
53,A069260,ÈÞÄÍ½º,20210614,1940315,-455119,-1574354
54,A069260,ÈÞÄÍ½º,20210611,1887690,-415677,-1566326
55,A069260,ÈÞÄÍ½º,20210610,1840741,-394773,-1526945
56,A069260,ÈÞÄÍ½º,20210609,1866545,-390188,-1556742
57,A069260,ÈÞÄÍ½º,20210608,1817834,-343617,-1547962
58,A069260,ÈÞÄÍ½º,20210607,1769482,-259822,-1584431
59,A069260,ÈÞÄÍ½º,20210604,1829818,-303916,-1594271
60,A069260,ÈÞÄÍ½º,20210603,1818377,-299891,-1586673
61,A069260,ÈÞÄÍ½º,20210602,1844577,-312143,-1594682
62,A069260,ÈÞÄÍ½º,20210601,1877698,-320916,-1606026
63,A069260,ÈÞÄÍ½º,20210531,1900543,-329758,-1620031
64,A069260,ÈÞÄÍ½º,20210528,1890488,-313460,-1626233
65,A069260,ÈÞÄÍ½º,20210527,1910116,-321437,-1637923
66,A069260,ÈÞÄÍ½º,20210526,1890835,-306115,-1637304
67,A069260,ÈÞÄÍ½º,20210525,1849751,-260990,-1641221
68,A069260,ÈÞÄÍ½º,20210524,1859251,-250228,-1663440
69,A069260,ÈÞÄÍ½º,20210521,1847228,-236740,-1664872
70,A069260,ÈÞÄÍ½º,20210520,1809726,-206411,-1657647
71,A069260,ÈÞÄÍ½º,20210518,1800566,-194608,-1659717
72,A069260,ÈÞÄÍ½º,20210517,1814833,-184600,-1683692
73,A069260,ÈÞÄÍ½º,20210514,1785367,-157822,-1681200
74,A069260,ÈÞÄÍ½º,20210513,1788328,-135534,-1706068
75,A069260,ÈÞÄÍ½º,20210512,1770216,-104949,-1718136
76,A069260,ÈÞÄÍ½º,20210511,1782990,-60700,-1772388
77,A069260,ÈÞÄÍ½º,20210510,1700190,-26955,-1723289
78,A069260,ÈÞÄÍ½º,20210507,1726488,-41591,-1733961
79,A069260,ÈÞÄÍ½º,20210506,1715547,-22932,-1741757
80,A069260,ÈÞÄÍ½º,20210504,1733127,-25488,-1756834
81,A069260,ÈÞÄÍ½º,20210503,1692008,24294,-1764975
82,A069260,ÈÞÄÍ½º,20210430,1641804,80868,-1771563
83,A069260,ÈÞÄÍ½º,20210429,1598145,101755,-1748088
84,A069260,ÈÞÄÍ½º,20210428,1555311,117914,-1720180
85,A069260,ÈÞÄÍ½º,20210427,1481547,154437,-1683043
86,A069260,ÈÞÄÍ½º,20210426,1507313,114036,-1666200
87,A069260,ÈÞÄÍ½º,20210423,1578450,55323,-1676811
88,A069260,ÈÞÄÍ½º,20210422,1549879,93029,-1680273
89,A069260,ÈÞÄÍ½º,20210421,1626413,21509,-1687662
90,A069260,ÈÞÄÍ½º,20210420,1631900,32740,-1703996
91,A069260,ÈÞÄÍ½º,20210419,1644608,22124,-1706173
92,A069260,ÈÞÄÍ½º,20210416,1702075,-50505,-1691099
93,A069260,ÈÞÄÍ½º,20210415,1698946,-62168,-1674353
