,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A092600,¾Ø¾¾¾Ø,20210827,1120163,85189,-835027
1,A092600,¾Ø¾¾¾Ø,20210826,1113061,85968,-826027
2,A092600,¾Ø¾¾¾Ø,20210825,1025512,115108,-767618
3,A092600,¾Ø¾¾¾Ø,20210824,988412,127408,-742918
4,A092600,¾Ø¾¾¾Ø,20210823,951318,122792,-700818
5,A092600,¾Ø¾¾¾Ø,20210820,924019,97901,-648528
6,A092600,¾Ø¾¾¾Ø,20210819,864958,108283,-599787
7,A092600,¾Ø¾¾¾Ø,20210818,772414,143244,-542170
8,A092600,¾Ø¾¾¾Ø,20210817,613842,132592,-375519
9,A092600,¾Ø¾¾¾Ø,20210813,408592,169164,-202384
10,A092600,¾Ø¾¾¾Ø,20210812,-26430,216290,-110279
11,A092600,¾Ø¾¾¾Ø,20210811,-26908,225831,-114132
12,A092600,¾Ø¾¾¾Ø,20210810,-39696,241962,-114132
13,A092600,¾Ø¾¾¾Ø,20210809,-136505,338931,-114132
14,A092600,¾Ø¾¾¾Ø,20210806,-123281,329854,-116278
15,A092600,¾Ø¾¾¾Ø,20210805,-194924,401211,-116278
16,A092600,¾Ø¾¾¾Ø,20210804,-157822,368121,-116278
17,A092600,¾Ø¾¾¾Ø,20210803,-165707,381089,-121278
18,A092600,¾Ø¾¾¾Ø,20210802,-145560,361191,-121278
19,A092600,¾Ø¾¾¾Ø,20210730,-1131,203257,-123358
20,A092600,¾Ø¾¾¾Ø,20210729,-6828,189971,-129905
21,A092600,¾Ø¾¾¾Ø,20210728,68744,90584,-133924
22,A092600,¾Ø¾¾¾Ø,20210727,64793,96355,-133924
23,A092600,¾Ø¾¾¾Ø,20210726,58904,90564,-133718
24,A092600,¾Ø¾¾¾Ø,20210723,38691,103959,-133718
25,A092600,¾Ø¾¾¾Ø,20210722,-2984,142665,-133718
26,A092600,¾Ø¾¾¾Ø,20210721,41411,95113,-133718
27,A092600,¾Ø¾¾¾Ø,20210720,66507,65303,-133924
28,A092600,¾Ø¾¾¾Ø,20210719,63977,65883,-133924
29,A092600,¾Ø¾¾¾Ø,20210716,-59013,174490,-130924
30,A092600,¾Ø¾¾¾Ø,20210715,-57982,174659,-130924
31,A092600,¾Ø¾¾¾Ø,20210714,-18822,135499,-130924
32,A092600,¾Ø¾¾¾Ø,20210713,-14388,115094,-116924
33,A092600,¾Ø¾¾¾Ø,20210712,55650,66767,-135924
34,A092600,¾Ø¾¾¾Ø,20210709,70476,52111,-135924
35,A092600,¾Ø¾¾¾Ø,20210708,81051,52678,-145924
36,A092600,¾Ø¾¾¾Ø,20210707,77394,54335,-145924
37,A092600,¾Ø¾¾¾Ø,20210706,68653,65195,-145924
38,A092600,¾Ø¾¾¾Ø,20210705,106153,27797,-145924
39,A092600,¾Ø¾¾¾Ø,20210702,109133,24831,-145924
40,A092600,¾Ø¾¾¾Ø,20210701,102279,31685,-145924
41,A092600,¾Ø¾¾¾Ø,20210630,98809,36175,-145924
42,A092600,¾Ø¾¾¾Ø,20210629,103465,31519,-145924
43,A092600,¾Ø¾¾¾Ø,20210628,94008,38976,-145924
