,辆格内靛,辆格疙,朝楼,俺牢 鉴概荐,寇惫牢 鉴概荐,扁包 鉴概荐
0,A111770,康盔公开,20210827,204026,1437582,-1650161
1,A111770,康盔公开,20210826,237011,1429264,-1664309
2,A111770,康盔公开,20210825,237821,1421626,-1656849
3,A111770,康盔公开,20210824,256522,1428220,-1680656
4,A111770,康盔公开,20210823,292149,1387138,-1674634
5,A111770,康盔公开,20210820,309889,1385620,-1691159
6,A111770,康盔公开,20210819,305123,1362500,-1665583
7,A111770,康盔公开,20210818,304595,1376897,-1679668
8,A111770,康盔公开,20210817,319938,1373515,-1691587
9,A111770,康盔公开,20210813,477372,1368553,-1843953
10,A111770,康盔公开,20210812,457904,1454341,-1903457
11,A111770,康盔公开,20210811,458890,1428903,-1878670
12,A111770,康盔公开,20210810,422871,1416961,-1830657
13,A111770,康盔公开,20210809,435075,1357161,-1782698
14,A111770,康盔公开,20210806,390148,1355019,-1733570
15,A111770,康盔公开,20210805,305227,1381450,-1675248
16,A111770,康盔公开,20210804,284195,1376399,-1648694
17,A111770,康盔公开,20210803,380738,1297688,-1666017
18,A111770,康盔公开,20210802,359676,1291312,-1638683
19,A111770,康盔公开,20210730,346751,1282535,-1617045
20,A111770,康盔公开,20210729,345566,1238886,-1571906
21,A111770,康盔公开,20210728,333558,1218732,-1539663
22,A111770,康盔公开,20210727,325010,1216305,-1528139
23,A111770,康盔公开,20210726,305837,1208927,-1501378
24,A111770,康盔公开,20210723,296373,1213346,-1496685
25,A111770,康盔公开,20210722,280804,1208306,-1475035
26,A111770,康盔公开,20210721,260634,1215750,-1461424
27,A111770,康盔公开,20210720,261977,1201162,-1447876
28,A111770,康盔公开,20210719,226737,1189614,-1400571
29,A111770,康盔公开,20210716,186686,1160204,-1330923
30,A111770,康盔公开,20210715,141255,1153139,-1278354
31,A111770,康盔公开,20210714,140941,1138526,-1263489
32,A111770,康盔公开,20210713,142337,1089436,-1216189
33,A111770,康盔公开,20210712,113697,1026928,-1125101
34,A111770,康盔公开,20210709,89613,1013356,-1087147
35,A111770,康盔公开,20210708,3606,1030354,-1016276
36,A111770,康盔公开,20210707,-400,1012356,-994191
37,A111770,康盔公开,20210706,-50327,991417,-936660
38,A111770,康盔公开,20210705,-65045,974245,-904862
39,A111770,康盔公开,20210702,-104277,1009756,-900869
40,A111770,康盔公开,20210701,-108812,1006267,-892880
41,A111770,康盔公开,20210630,-109109,1008061,-893620
