,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210827,-18387,0,16267
1,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210826,-18355,0,16235
2,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210825,-20273,0,18153
3,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210824,-16550,0,14430
4,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210823,-16703,0,14583
5,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210820,-16822,0,14702
6,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210819,-13108,0,10988
7,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210818,-14638,0,12518
8,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210817,-17135,0,15015
9,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210813,-19959,0,17839
10,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210812,-15629,0,13509
11,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210811,-17660,0,15540
12,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210810,-17938,0,15818
13,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210809,-20613,0,18493
14,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210806,-26123,0,24003
15,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210805,-26960,0,24850
16,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210804,-37932,0,35822
17,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210803,-27336,0,25226
18,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210802,-28979,0,26869
19,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210730,-29276,0,27219
20,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210729,-38144,0,36071
21,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210728,-37616,0,35583
22,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210727,-36115,0,34082
23,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210726,-34945,0,32943
24,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210723,-33886,0,31884
25,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210722,-33516,0,31514
26,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210721,-33155,0,31153
27,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210720,-33087,0,31085
28,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210719,-34591,0,32589
29,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210716,-34752,0,32750
30,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210715,-34981,0,32979
31,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210714,-33187,0,31080
32,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210713,-32837,0,30775
33,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210712,-32183,0,30181
34,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210709,-31974,0,29972
35,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210708,-32726,0,30724
36,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210707,-31909,0,29907
37,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210706,-32213,0,30211
38,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210705,-30448,0,28477
39,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210702,-31120,0,29149
40,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210701,-32172,0,30201
41,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210630,-33070,0,31100
42,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210629,-34127,0,32193
43,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210628,-23847,0,21154
44,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210625,-24023,0,21329
45,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210624,-30395,0,27701
46,A213610,KODEX »ï¼º±×·ì¹ë·ù,20210623,-26425,0,23731
