,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A145990,»ï¾ç»ç,20210827,9251,128462,-131118
1,A145990,»ï¾ç»ç,20210826,9850,127859,-131103
2,A145990,»ï¾ç»ç,20210825,8648,127422,-131062
3,A145990,»ï¾ç»ç,20210824,6290,129200,-130462
4,A145990,»ï¾ç»ç,20210823,8270,127686,-130928
5,A145990,»ï¾ç»ç,20210820,8546,126011,-129529
6,A145990,»ï¾ç»ç,20210819,5480,130105,-130515
7,A145990,»ï¾ç»ç,20210818,14341,120885,-130190
8,A145990,»ï¾ç»ç,20210817,17813,118345,-131122
9,A145990,»ï¾ç»ç,20210813,18202,117802,-131051
10,A145990,»ï¾ç»ç,20210812,13867,121477,-130833
11,A145990,»ï¾ç»ç,20210811,19132,116627,-131355
12,A145990,»ï¾ç»ç,20210810,22821,111202,-129636
13,A145990,»ï¾ç»ç,20210809,27627,103101,-129078
14,A145990,»ï¾ç»ç,20210806,36254,93432,-128060
15,A145990,»ï¾ç»ç,20210805,39540,89829,-127733
16,A145990,»ï¾ç»ç,20210804,53443,80304,-129731
17,A145990,»ï¾ç»ç,20210803,60005,73243,-129542
18,A145990,»ï¾ç»ç,20210802,60456,69922,-126657
19,A145990,»ï¾ç»ç,20210730,62341,66439,-124479
20,A145990,»ï¾ç»ç,20210729,55560,64424,-115269
21,A145990,»ï¾ç»ç,20210728,51317,63230,-109857
22,A145990,»ï¾ç»ç,20210727,50595,59560,-106113
23,A145990,»ï¾ç»ç,20210726,50583,59367,-105934
24,A145990,»ï¾ç»ç,20210723,53973,54927,-106801
25,A145990,»ï¾ç»ç,20210722,55223,52999,-106627
26,A145990,»ï¾ç»ç,20210721,56913,52259,-106603
27,A145990,»ï¾ç»ç,20210720,59829,49331,-106569
28,A145990,»ï¾ç»ç,20210719,66283,42596,-106288
29,A145990,»ï¾ç»ç,20210716,68024,40456,-105578
30,A145990,»ï¾ç»ç,20210715,77355,32279,-106670
31,A145990,»ï¾ç»ç,20210714,76346,33173,-106561
32,A145990,»ï¾ç»ç,20210713,86552,23876,-107294
33,A145990,»ï¾ç»ç,20210712,87778,21626,-106270
34,A145990,»ï¾ç»ç,20210709,87882,19206,-104620
