,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,∞≥¿Œ º¯∏≈ºˆ,ø‹±π¿Œ º¯∏≈ºˆ,±‚∞¸ º¯∏≈ºˆ
0,A174900,æ€≈¨∑–,20210827,623320,183285,-764832
1,A174900,æ€≈¨∑–,20210826,627369,183223,-769814
2,A174900,æ€≈¨∑–,20210825,621384,189162,-769945
3,A174900,æ€≈¨∑–,20210824,623390,190838,-772517
4,A174900,æ€≈¨∑–,20210823,633668,179797,-772502
5,A174900,æ€≈¨∑–,20210820,662184,151278,-772499
6,A174900,æ€≈¨∑–,20210819,664951,146154,-769466
7,A174900,æ€≈¨∑–,20210818,670982,141455,-769518
8,A174900,æ€≈¨∑–,20210817,679158,133613,-769667
9,A174900,æ€≈¨∑–,20210813,675275,137203,-768661
10,A174900,æ€≈¨∑–,20210812,657266,156148,-769582
11,A174900,æ€≈¨∑–,20210811,638736,174882,-769660
12,A174900,æ€≈¨∑–,20210810,644947,164129,-765428
13,A174900,æ€≈¨∑–,20210809,652687,155666,-764878
14,A174900,æ€≈¨∑–,20210806,654160,162108,-772965
15,A174900,æ€≈¨∑–,20210805,621274,164867,-742426
16,A174900,æ€≈¨∑–,20210804,623229,165985,-745687
17,A174900,æ€≈¨∑–,20210803,653944,134688,-746912
18,A174900,æ€≈¨∑–,20210802,681772,104718,-748743
19,A174900,æ€≈¨∑–,20210730,697529,75136,-743124
20,A174900,æ€≈¨∑–,20210729,701295,77763,-749384
21,A174900,æ€≈¨∑–,20210728,701633,73989,-746148
22,A174900,æ€≈¨∑–,20210727,674376,82217,-726126
23,A174900,æ€≈¨∑–,20210726,681995,81241,-732927
24,A174900,æ€≈¨∑–,20210723,668195,85537,-723329
25,A174900,æ€≈¨∑–,20210722,670969,80615,-721208
26,A174900,æ€≈¨∑–,20210721,641748,88350,-700061
27,A174900,æ€≈¨∑–,20210720,650573,81374,-701830
28,A174900,æ€≈¨∑–,20210719,654391,77045,-701299
29,A174900,æ€≈¨∑–,20210716,647645,77756,-694192
30,A174900,æ€≈¨∑–,20210715,623498,83477,-675627
31,A174900,æ€≈¨∑–,20210714,623494,81188,-675203
32,A174900,æ€≈¨∑–,20210713,612014,83927,-666443
33,A174900,æ€≈¨∑–,20210712,616699,80687,-671868
34,A174900,æ€≈¨∑–,20210709,616616,81270,-672395
35,A174900,æ€≈¨∑–,20210708,590547,87218,-652183
36,A174900,æ€≈¨∑–,20210707,567902,102993,-646881
37,A174900,æ€≈¨∑–,20210706,555034,94800,-641414
38,A174900,æ€≈¨∑–,20210705,484245,111773,-588033
39,A174900,æ€≈¨∑–,20210702,437309,103348,-532150
40,A174900,æ€≈¨∑–,20210701,343954,149734,-486503
41,A174900,æ€≈¨∑–,20210630,308367,108580,-412860
42,A174900,æ€≈¨∑–,20210629,302447,107267,-398829
43,A174900,æ€≈¨∑–,20210628,288482,110660,-388864
44,A174900,æ€≈¨∑–,20210625,287950,111576,-389038
45,A174900,æ€≈¨∑–,20210624,276638,120900,-387747
46,A174900,æ€≈¨∑–,20210623,242012,129106,-361285
47,A174900,æ€≈¨∑–,20210622,244879,121523,-356647
48,A174900,æ€≈¨∑–,20210621,225206,143579,-351115
49,A174900,æ€≈¨∑–,20210618,280137,57777,-322207
50,A174900,æ€≈¨∑–,20210617,301017,37215,-322556
51,A174900,æ€≈¨∑–,20210616,301216,38094,-322698
52,A174900,æ€≈¨∑–,20210615,289683,50995,-320396
53,A174900,æ€≈¨∑–,20210614,282332,52509,-314068
54,A174900,æ€≈¨∑–,20210611,274752,54029,-307836
55,A174900,æ€≈¨∑–,20210610,265172,61164,-305428
56,A174900,æ€≈¨∑–,20210609,281484,44431,-305520
57,A174900,æ€≈¨∑–,20210608,286568,39155,-305851
58,A174900,æ€≈¨∑–,20210607,290983,35375,-306316
59,A174900,æ€≈¨∑–,20210604,237864,62665,-277600
60,A174900,æ€≈¨∑–,20210603,210652,82885,-271719
61,A174900,æ€≈¨∑–,20210602,240594,55781,-283698
62,A174900,æ€≈¨∑–,20210601,237936,58266,-283475
63,A174900,æ€≈¨∑–,20210531,235540,61288,-283496
64,A174900,æ€≈¨∑–,20210528,226333,69585,-283586
65,A174900,æ€≈¨∑–,20210527,223182,72771,-283492
66,A174900,æ€≈¨∑–,20210526,228414,67297,-283469
67,A174900,æ€≈¨∑–,20210525,220769,68804,-277184
68,A174900,æ€≈¨∑–,20210524,236147,53659,-277232
69,A174900,æ€≈¨∑–,20210521,256616,33391,-277270
70,A174900,æ€≈¨∑–,20210520,251662,36121,-277388
71,A174900,æ€≈¨∑–,20210518,236974,52073,-276965
72,A174900,æ€≈¨∑–,20210517,239143,48940,-276953
73,A174900,æ€≈¨∑–,20210514,234557,48805,-276480
74,A174900,æ€≈¨∑–,20210513,235505,48080,-276755
75,A174900,æ€≈¨∑–,20210512,275774,7467,-276690
76,A174900,æ€≈¨∑–,20210511,222561,798,-216346
77,A174900,æ€≈¨∑–,20210510,194474,15928,-205198
78,A174900,æ€≈¨∑–,20210507,198756,-3956,-189468
