,辆格内靛,辆格疙,朝楼,俺牢 鉴概荐,寇惫牢 鉴概荐,扁包 鉴概荐
0,A004990,吩单瘤林,20210827,3029262,-3336430,220665
1,A004990,吩单瘤林,20210826,3043754,-3330900,200930
2,A004990,吩单瘤林,20210825,3015401,-3305400,203941
3,A004990,吩单瘤林,20210824,3023817,-3300509,190663
4,A004990,吩单瘤林,20210823,3010216,-3281496,185882
5,A004990,吩单瘤林,20210820,3061007,-3307811,161544
6,A004990,吩单瘤林,20210819,3060830,-3288437,145376
7,A004990,吩单瘤林,20210818,3028702,-3278756,171772
8,A004990,吩单瘤林,20210817,3032633,-3285421,175138
9,A004990,吩单瘤林,20210813,3029406,-3282487,178366
10,A004990,吩单瘤林,20210812,3029562,-3268282,166611
11,A004990,吩单瘤林,20210811,3008796,-3242200,162294
12,A004990,吩单瘤林,20210810,2987017,-3221334,164374
13,A004990,吩单瘤林,20210809,2965677,-3200947,170144
14,A004990,吩单瘤林,20210806,2939605,-3185502,184174
15,A004990,吩单瘤林,20210805,2940834,-3178180,172899
16,A004990,吩单瘤林,20210804,2930371,-3161089,166219
17,A004990,吩单瘤林,20210803,2951221,-3167968,152016
18,A004990,吩单瘤林,20210802,2927750,-3135473,142865
19,A004990,吩单瘤林,20210730,2940313,-3147143,142058
20,A004990,吩单瘤林,20210729,2921035,-3130534,148967
21,A004990,吩单瘤林,20210728,2883301,-3128751,144268
22,A004990,吩单瘤林,20210727,2876799,-3166844,135918
23,A004990,吩单瘤林,20210726,2866136,-3199466,131737
24,A004990,吩单瘤林,20210723,2810810,-3250954,133268
25,A004990,吩单瘤林,20210722,2801328,-3261940,133040
26,A004990,吩单瘤林,20210721,2828155,-3262105,114537
27,A004990,吩单瘤林,20210720,2824831,-3247401,118230
28,A004990,吩单瘤林,20210719,2818457,-3247999,117809
29,A004990,吩单瘤林,20210716,2798013,-3232141,120529
30,A004990,吩单瘤林,20210715,2822570,-3254960,128080
31,A004990,吩单瘤林,20210714,2830772,-3246588,123986
32,A004990,吩单瘤林,20210713,2792973,-3239035,184695
33,A004990,吩单瘤林,20210712,2799259,-3220863,193467
34,A004990,吩单瘤林,20210709,2862188,-3242611,174153
35,A004990,吩单瘤林,20210708,2911434,-3266582,211354
36,A004990,吩单瘤林,20210707,2928533,-3254243,225351
37,A004990,吩单瘤林,20210706,2950819,-3296314,247198
38,A004990,吩单瘤林,20210705,2957425,-3317288,248075
39,A004990,吩单瘤林,20210702,2851690,-3314333,265985
40,A004990,吩单瘤林,20210701,2817167,-3429475,266054
41,A004990,吩单瘤林,20210630,2682534,-3404783,281376
42,A004990,吩单瘤林,20210629,2709686,-3322864,270259
43,A004990,吩单瘤林,20210628,2706274,-3254871,281295
44,A004990,吩单瘤林,20210625,2708905,-3184341,282576
45,A004990,吩单瘤林,20210624,2696551,-3162781,251914
46,A004990,吩单瘤林,20210623,2654590,-3222194,253969
47,A004990,吩单瘤林,20210622,2494935,-3136003,257277
48,A004990,吩单瘤林,20210621,2371430,-3104433,268837
49,A004990,吩单瘤林,20210618,2064238,-2986943,296017
50,A004990,吩单瘤林,20210617,1901574,-2981241,286162
51,A004990,吩单瘤林,20210616,1800926,-2936290,342054
52,A004990,吩单瘤林,20210615,1753879,-2908687,355028
53,A004990,吩单瘤林,20210614,1523324,-2926058,448016
54,A004990,吩单瘤林,20210611,1584880,-2934940,474845
55,A004990,吩单瘤林,20210610,1612466,-2928310,482726
56,A004990,吩单瘤林,20210609,1629651,-2869651,491406
57,A004990,吩单瘤林,20210608,1657713,-2763252,492750
58,A004990,吩单瘤林,20210607,1635841,-2698421,468831
59,A004990,吩单瘤林,20210604,1552053,-2623091,485061
60,A004990,吩单瘤林,20210603,1557707,-2540776,504776
61,A004990,吩单瘤林,20210602,1341500,-2396002,516932
62,A004990,吩单瘤林,20210601,1419870,-2356292,457609
63,A004990,吩单瘤林,20210531,1421942,-2179884,439251
64,A004990,吩单瘤林,20210528,1770717,-2303326,355231
65,A004990,吩单瘤林,20210527,1653648,-2289165,327583
66,A004990,吩单瘤林,20210526,1519980,-2174806,382884
67,A004990,吩单瘤林,20210525,1427407,-2006020,360499
68,A004990,吩单瘤林,20210524,1407558,-1761914,321735
69,A004990,吩单瘤林,20210521,1190144,-1554076,339057
70,A004990,吩单瘤林,20210520,963992,-1488660,494358
71,A004990,吩单瘤林,20210518,751366,-1336201,560241
72,A004990,吩单瘤林,20210517,679129,-1237560,548943
73,A004990,吩单瘤林,20210514,598575,-1100963,500503
74,A004990,吩单瘤林,20210513,511189,-1046584,508157
75,A004990,吩单瘤林,20210512,491183,-1020483,500075
76,A004990,吩单瘤林,20210511,55528,-668405,584453
77,A004990,吩单瘤林,20210510,13211,-598480,554375
