,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A252500,¼¼È­ÇÇ¾Ø¾¾,20210827,314855,253537,85968
1,A252500,¼¼È­ÇÇ¾Ø¾¾,20210826,323262,240801,86262
2,A252500,¼¼È­ÇÇ¾Ø¾¾,20210825,305024,259039,86262
3,A252500,¼¼È­ÇÇ¾Ø¾¾,20210824,304647,255916,86262
4,A252500,¼¼È­ÇÇ¾Ø¾¾,20210823,304510,248498,86352
5,A252500,¼¼È­ÇÇ¾Ø¾¾,20210820,337271,216062,86262
6,A252500,¼¼È­ÇÇ¾Ø¾¾,20210819,345348,208185,86262
7,A252500,¼¼È­ÇÇ¾Ø¾¾,20210818,353995,199353,86557
8,A252500,¼¼È­ÇÇ¾Ø¾¾,20210817,395860,124794,86525
9,A252500,¼¼È­ÇÇ¾Ø¾¾,20210813,402219,92380,85800
10,A252500,¼¼È­ÇÇ¾Ø¾¾,20210812,387449,107354,85696
11,A252500,¼¼È­ÇÇ¾Ø¾¾,20210811,384577,109986,85896
12,A252500,¼¼È­ÇÇ¾Ø¾¾,20210810,385384,109281,85794
13,A252500,¼¼È­ÇÇ¾Ø¾¾,20210809,383340,111823,85296
14,A252500,¼¼È­ÇÇ¾Ø¾¾,20210806,405808,89355,85296
15,A252500,¼¼È­ÇÇ¾Ø¾¾,20210805,406623,91540,85296
16,A252500,¼¼È­ÇÇ¾Ø¾¾,20210804,406849,89915,86695
17,A252500,¼¼È­ÇÇ¾Ø¾¾,20210803,412573,84703,86695
18,A252500,¼¼È­ÇÇ¾Ø¾¾,20210802,407765,89511,86695
19,A252500,¼¼È­ÇÇ¾Ø¾¾,20210730,404252,90530,89239
20,A252500,¼¼È­ÇÇ¾Ø¾¾,20210729,388915,105867,89239
21,A252500,¼¼È­ÇÇ¾Ø¾¾,20210728,400692,91556,91783
22,A252500,¼¼È­ÇÇ¾Ø¾¾,20210727,397253,93753,93055
23,A252500,¼¼È­ÇÇ¾Ø¾¾,20210726,402792,88214,93055
24,A252500,¼¼È­ÇÇ¾Ø¾¾,20210723,396763,94212,93055
25,A252500,¼¼È­ÇÇ¾Ø¾¾,20210722,374604,118628,93055
26,A252500,¼¼È­ÇÇ¾Ø¾¾,20210721,350224,143078,93055
27,A252500,¼¼È­ÇÇ¾Ø¾¾,20210720,324540,168440,94327
28,A252500,¼¼È­ÇÇ¾Ø¾¾,20210719,322188,170815,94327
