,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A025530,SJMÈ¦µù½º,20210827,-273562,249550,-3222
1,A025530,SJMÈ¦µù½º,20210826,-276717,251640,-2157
2,A025530,SJMÈ¦µù½º,20210825,-273587,250430,-4078
3,A025530,SJMÈ¦µù½º,20210824,-280266,255026,-2095
4,A025530,SJMÈ¦µù½º,20210823,-275226,249005,-1116
5,A025530,SJMÈ¦µù½º,20210820,-245843,220238,-1630
6,A025530,SJMÈ¦µù½º,20210819,-243363,220539,-4460
7,A025530,SJMÈ¦µù½º,20210818,-248678,224473,-4698
8,A025530,SJMÈ¦µù½º,20210817,-227439,199705,-1405
9,A025530,SJMÈ¦µù½º,20210813,-224218,191662,2677
10,A025530,SJMÈ¦µù½º,20210812,-217950,189599,-1528
11,A025530,SJMÈ¦µù½º,20210811,-217038,188262,-1103
12,A025530,SJMÈ¦µù½º,20210810,-218409,189089,-559
13,A025530,SJMÈ¦µù½º,20210809,-239675,214134,-1871
14,A025530,SJMÈ¦µù½º,20210806,-241088,220419,-2696
15,A025530,SJMÈ¦µù½º,20210805,-239902,222264,-5727
16,A025530,SJMÈ¦µù½º,20210804,-236937,222170,-5665
17,A025530,SJMÈ¦µù½º,20210803,-229264,211772,-4362
18,A025530,SJMÈ¦µù½º,20210802,-234549,216294,-2426
19,A025530,SJMÈ¦µù½º,20210730,-251575,229789,1648
20,A025530,SJMÈ¦µù½º,20210729,-245356,228265,-2574
21,A025530,SJMÈ¦µù½º,20210728,-250049,233943,-2548
22,A025530,SJMÈ¦µù½º,20210727,-255030,238668,-2693
23,A025530,SJMÈ¦µù½º,20210726,-256559,240818,-3314
24,A025530,SJMÈ¦µù½º,20210723,-261492,245765,-3328
25,A025530,SJMÈ¦µù½º,20210722,-252414,238780,-5421
26,A025530,SJMÈ¦µù½º,20210721,-228820,215353,-5588
27,A025530,SJMÈ¦µù½º,20210720,-203332,188890,-4013
28,A025530,SJMÈ¦µù½º,20210719,-197200,183860,-5115
29,A025530,SJMÈ¦µù½º,20210716,-199966,185216,-3705
30,A025530,SJMÈ¦µù½º,20210715,-202925,188696,-4227
31,A025530,SJMÈ¦µù½º,20210714,-208311,194438,-4582
32,A025530,SJMÈ¦µù½º,20210713,-217484,204459,-5430
33,A025530,SJMÈ¦µù½º,20210712,-238721,225098,-4832
34,A025530,SJMÈ¦µù½º,20210709,-230474,217468,-5449
35,A025530,SJMÈ¦µù½º,20210708,-241920,227876,-4423
36,A025530,SJMÈ¦µù½º,20210707,-257183,243910,-5208
37,A025530,SJMÈ¦µù½º,20210706,-272919,260288,-5202
38,A025530,SJMÈ¦µù½º,20210705,-260646,246491,-3957
39,A025530,SJMÈ¦µù½º,20210702,-255380,243421,-5533
40,A025530,SJMÈ¦µù½º,20210701,-285370,271315,-5166
41,A025530,SJMÈ¦µù½º,20210630,-269012,261209,-5112
42,A025530,SJMÈ¦µù½º,20210629,-256035,254418,-5276
43,A025530,SJMÈ¦µù½º,20210628,-263363,260721,-5229
44,A025530,SJMÈ¦µù½º,20210625,-258293,252595,-4558
45,A025530,SJMÈ¦µù½º,20210624,-257169,252239,-5536
46,A025530,SJMÈ¦µù½º,20210623,-263031,256592,-6068
47,A025530,SJMÈ¦µù½º,20210622,-257087,253740,-6035
48,A025530,SJMÈ¦µù½º,20210621,-250333,248727,-5193
49,A025530,SJMÈ¦µù½º,20210618,-248253,252285,-6061
50,A025530,SJMÈ¦µù½º,20210617,-239505,251393,-5285
51,A025530,SJMÈ¦µù½º,20210616,-239564,251375,-6038
52,A025530,SJMÈ¦µù½º,20210615,-232690,245283,-4922
53,A025530,SJMÈ¦µù½º,20210614,-220763,241424,-6037
54,A025530,SJMÈ¦µù½º,20210611,-215905,244697,-5241
55,A025530,SJMÈ¦µù½º,20210610,-214750,243527,-5246
56,A025530,SJMÈ¦µù½º,20210609,-195639,229770,-6280
57,A025530,SJMÈ¦µù½º,20210608,-182661,216987,-6280
58,A025530,SJMÈ¦µù½º,20210607,-179196,212886,-5644
59,A025530,SJMÈ¦µù½º,20210604,-176663,206135,-4782
60,A025530,SJMÈ¦µù½º,20210603,-177926,206383,-3557
61,A025530,SJMÈ¦µù½º,20210602,-173985,201491,-3210
62,A025530,SJMÈ¦µù½º,20210601,-168065,194440,-3681
63,A025530,SJMÈ¦µù½º,20210531,-166646,193366,-3226
64,A025530,SJMÈ¦µù½º,20210528,-138751,164172,-3508
65,A025530,SJMÈ¦µù½º,20210527,-123054,147882,-2915
66,A025530,SJMÈ¦µù½º,20210526,-117852,143466,-3701
67,A025530,SJMÈ¦µù½º,20210525,-99216,123691,-2562
68,A025530,SJMÈ¦µù½º,20210524,-86520,111805,-3372
69,A025530,SJMÈ¦µù½º,20210521,-89751,115372,-3708
70,A025530,SJMÈ¦µù½º,20210520,-125514,142081,-3205
71,A025530,SJMÈ¦µù½º,20210518,-91013,109197,-3719
72,A025530,SJMÈ¦µù½º,20210517,-63675,80095,-585
73,A025530,SJMÈ¦µù½º,20210514,-58866,78815,-2824
74,A025530,SJMÈ¦µù½º,20210513,-55577,74757,-2019
75,A025530,SJMÈ¦µù½º,20210512,-47393,66957,-2408
76,A025530,SJMÈ¦µù½º,20210511,-33257,56135,-2181
77,A025530,SJMÈ¦µù½º,20210510,-31096,46904,-616
78,A025530,SJMÈ¦µù½º,20210507,-27856,38433,-496
79,A025530,SJMÈ¦µù½º,20210506,-22640,31186,5
80,A025530,SJMÈ¦µù½º,20210504,-25956,23689,-675
81,A025530,SJMÈ¦µù½º,20210503,-14334,24560,8151
82,A025530,SJMÈ¦µù½º,20210430,-7446,24029,2016
83,A025530,SJMÈ¦µù½º,20210429,-7425,23570,2454
84,A025530,SJMÈ¦µù½º,20210428,-6479,23107,1971
85,A025530,SJMÈ¦µù½º,20210427,-6493,23094,1998
86,A025530,SJMÈ¦µù½º,20210426,-4406,22540,240
87,A025530,SJMÈ¦µù½º,20210423,-6203,21028,-651
88,A025530,SJMÈ¦µù½º,20210422,-4219,19339,-771
89,A025530,SJMÈ¦µù½º,20210421,-5438,19228,814
