,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A340570,Æ¼¾Ø¿¤,20210827,-464046,367056,23219
1,A340570,Æ¼¾Ø¿¤,20210826,-374965,284829,17337
2,A340570,Æ¼¾Ø¿¤,20210825,-260665,171654,15298
3,A340570,Æ¼¾Ø¿¤,20210824,-261017,182948,12941
4,A340570,Æ¼¾Ø¿¤,20210823,-227780,160645,5170
5,A340570,Æ¼¾Ø¿¤,20210820,-196178,161050,-9130
6,A340570,Æ¼¾Ø¿¤,20210819,-217202,182094,-9266
7,A340570,Æ¼¾Ø¿¤,20210818,-317011,266000,6565
8,A340570,Æ¼¾Ø¿¤,20210817,-352295,304709,8759
9,A340570,Æ¼¾Ø¿¤,20210813,-428666,364379,25020
10,A340570,Æ¼¾Ø¿¤,20210812,-441707,365797,36034
11,A340570,Æ¼¾Ø¿¤,20210811,-457589,381846,37581
12,A340570,Æ¼¾Ø¿¤,20210810,-531846,427027,68014
13,A340570,Æ¼¾Ø¿¤,20210809,-550862,449558,69862
14,A340570,Æ¼¾Ø¿¤,20210806,-574610,483667,58989
15,A340570,Æ¼¾Ø¿¤,20210805,-247144,163044,49801
16,A340570,Æ¼¾Ø¿¤,20210804,-176599,128254,12328
17,A340570,Æ¼¾Ø¿¤,20210803,-44513,34790,-25107
18,A340570,Æ¼¾Ø¿¤,20210802,-43164,42681,-33044
19,A340570,Æ¼¾Ø¿¤,20210730,-41763,38481,-29119
20,A340570,Æ¼¾Ø¿¤,20210729,-58872,38996,-10510
21,A340570,Æ¼¾Ø¿¤,20210728,-58290,25910,1985
22,A340570,Æ¼¾Ø¿¤,20210727,-80135,33201,16866
23,A340570,Æ¼¾Ø¿¤,20210726,-159020,95224,33694
24,A340570,Æ¼¾Ø¿¤,20210723,-85056,44191,10707
25,A340570,Æ¼¾Ø¿¤,20210722,-98254,37225,31000
26,A340570,Æ¼¾Ø¿¤,20210721,-98352,27523,40567
27,A340570,Æ¼¾Ø¿¤,20210720,-103075,27501,45572
28,A340570,Æ¼¾Ø¿¤,20210719,-103979,27163,45411
29,A340570,Æ¼¾Ø¿¤,20210716,-102935,26436,48444
30,A340570,Æ¼¾Ø¿¤,20210715,-110674,28099,54022
31,A340570,Æ¼¾Ø¿¤,20210714,-114156,31678,53860
32,A340570,Æ¼¾Ø¿¤,20210713,-107572,21415,57436
33,A340570,Æ¼¾Ø¿¤,20210712,-107013,21359,57235
34,A340570,Æ¼¾Ø¿¤,20210709,-104385,18725,57237
35,A340570,Æ¼¾Ø¿¤,20210708,-100587,16499,56260
36,A340570,Æ¼¾Ø¿¤,20210707,-103636,12537,62582
37,A340570,Æ¼¾Ø¿¤,20210706,-102342,11654,62680
38,A340570,Æ¼¾Ø¿¤,20210705,-103442,11556,69489
39,A340570,Æ¼¾Ø¿¤,20210702,-193638,31325,140112
40,A340570,Æ¼¾Ø¿¤,20210701,-253954,84183,146677
41,A340570,Æ¼¾Ø¿¤,20210630,-246505,86052,138203
42,A340570,Æ¼¾Ø¿¤,20210629,-264001,110257,131859
43,A340570,Æ¼¾Ø¿¤,20210628,-263105,116013,125883
44,A340570,Æ¼¾Ø¿¤,20210625,-218879,84494,113518
45,A340570,Æ¼¾Ø¿¤,20210624,-233392,97707,115063
46,A340570,Æ¼¾Ø¿¤,20210623,-230253,103704,105451
47,A340570,Æ¼¾Ø¿¤,20210622,-187998,82415,85555
