,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A900260,·Î½ºÀ£,20210827,-808265,1047791,0
1,A900260,·Î½ºÀ£,20210826,-848311,1067742,0
2,A900260,·Î½ºÀ£,20210825,-760715,981631,0
3,A900260,·Î½ºÀ£,20210824,-720595,941589,0
4,A900260,·Î½ºÀ£,20210823,-697087,911173,0
5,A900260,·Î½ºÀ£,20210820,-816610,1034196,0
6,A900260,·Î½ºÀ£,20210819,-979760,1138408,0
7,A900260,·Î½ºÀ£,20210818,-1068359,1227054,0
8,A900260,·Î½ºÀ£,20210817,-906713,1065326,0
9,A900260,·Î½ºÀ£,20210813,-1132125,1285336,0
10,A900260,·Î½ºÀ£,20210812,-1157387,1322506,0
11,A900260,·Î½ºÀ£,20210811,-1186582,1352031,0
12,A900260,·Î½ºÀ£,20210810,-1224132,1389630,0
13,A900260,·Î½ºÀ£,20210809,-1284561,1451382,0
14,A900260,·Î½ºÀ£,20210806,-1342252,1513209,0
15,A900260,·Î½ºÀ£,20210805,-1358371,1529926,0
16,A900260,·Î½ºÀ£,20210804,-1296440,1466859,0
17,A900260,·Î½ºÀ£,20210803,-1179475,1352021,0
18,A900260,·Î½ºÀ£,20210802,-1226082,1405313,0
19,A900260,·Î½ºÀ£,20210730,-1141614,1319752,0
20,A900260,·Î½ºÀ£,20210729,-1154615,1325203,0
21,A900260,·Î½ºÀ£,20210728,-1124909,1308097,0
22,A900260,·Î½ºÀ£,20210727,-1130967,1316928,0
23,A900260,·Î½ºÀ£,20210726,-1111482,1296347,0
24,A900260,·Î½ºÀ£,20210723,-1103870,1341383,0
25,A900260,·Î½ºÀ£,20210722,-1024957,1243516,0
26,A900260,·Î½ºÀ£,20210721,-905091,1124208,0
27,A900260,·Î½ºÀ£,20210720,-837122,1054379,0
28,A900260,·Î½ºÀ£,20210719,-854696,1078943,0
29,A900260,·Î½ºÀ£,20210716,-975386,1146455,0
30,A900260,·Î½ºÀ£,20210715,-952783,1119328,0
31,A900260,·Î½ºÀ£,20210714,-701520,885148,0
32,A900260,·Î½ºÀ£,20210713,-767044,954669,0
33,A900260,·Î½ºÀ£,20210712,-791883,980710,0
34,A900260,·Î½ºÀ£,20210709,-759483,945830,0
