,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A139050,½ÃÆ¼·¦½º,20210827,11862199,2201246,16754
1,A139050,½ÃÆ¼·¦½º,20210826,11852611,2211384,16754
2,A139050,½ÃÆ¼·¦½º,20210825,11876274,2187477,16754
3,A139050,½ÃÆ¼·¦½º,20210824,11923650,2140203,16754
4,A139050,½ÃÆ¼·¦½º,20210823,12008366,2055720,16754
5,A139050,½ÃÆ¼·¦½º,20210820,12044304,2019801,16754
6,A139050,½ÃÆ¼·¦½º,20210819,11876006,2188007,16754
7,A139050,½ÃÆ¼·¦½º,20210818,11788222,2276012,16754
8,A139050,½ÃÆ¼·¦½º,20210817,11996848,2064387,16754
9,A139050,½ÃÆ¼·¦½º,20210813,11801930,2260740,16754
10,A139050,½ÃÆ¼·¦½º,20210812,11713715,2349730,17259
11,A139050,½ÃÆ¼·¦½º,20210811,11712130,2351747,17259
12,A139050,½ÃÆ¼·¦½º,20210810,11741465,2323391,17259
13,A139050,½ÃÆ¼·¦½º,20210809,11617570,2447347,17259
14,A139050,½ÃÆ¼·¦½º,20210806,11465056,2614005,17259
15,A139050,½ÃÆ¼·¦½º,20210805,11532879,2598005,17259
16,A139050,½ÃÆ¼·¦½º,20210804,11589734,2546094,17259
17,A139050,½ÃÆ¼·¦½º,20210803,11662160,2473668,17259
18,A139050,½ÃÆ¼·¦½º,20210802,11482248,2655852,17259
19,A139050,½ÃÆ¼·¦½º,20210730,11441611,2701277,17259
20,A139050,½ÃÆ¼·¦½º,20210729,11443960,2709259,17229
21,A139050,½ÃÆ¼·¦½º,20210728,11459334,2695803,17229
22,A139050,½ÃÆ¼·¦½º,20210727,11468898,2686239,17229
23,A139050,½ÃÆ¼·¦½º,20210726,11549613,2507237,17229
24,A139050,½ÃÆ¼·¦½º,20210723,11053788,2508581,17229
25,A139050,½ÃÆ¼·¦½º,20210722,10981455,2322194,17229
26,A139050,½ÃÆ¼·¦½º,20210721,10881760,2202491,17229
27,A139050,½ÃÆ¼·¦½º,20210720,10132946,2034063,17229
28,A139050,½ÃÆ¼·¦½º,20210719,10170762,1988521,17229
29,A139050,½ÃÆ¼·¦½º,20210716,9120021,2073115,17229
30,A139050,½ÃÆ¼·¦½º,20210715,8759389,2222692,17229
31,A139050,½ÃÆ¼·¦½º,20210714,7814145,2228211,17229
32,A139050,½ÃÆ¼·¦½º,20210713,7694728,2297634,17229
33,A139050,½ÃÆ¼·¦½º,20210712,7704391,2288566,17230
34,A139050,½ÃÆ¼·¦½º,20210709,7838977,2154237,17230
35,A139050,½ÃÆ¼·¦½º,20210708,7742003,2252152,17229
