,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A064800,Áª¹é½º¸µÅ©,20210827,1495678,942465,-136425
1,A064800,Áª¹é½º¸µÅ©,20210826,1666274,772134,-136430
2,A064800,Áª¹é½º¸µÅ©,20210825,1640498,797222,-136419
3,A064800,Áª¹é½º¸µÅ©,20210824,1686832,747324,-136634
4,A064800,Áª¹é½º¸µÅ©,20210823,1698493,697574,-118545
5,A064800,Áª¹é½º¸µÅ©,20210820,1868309,550565,-118791
6,A064800,Áª¹é½º¸µÅ©,20210819,1966361,465695,-118791
7,A064800,Áª¹é½º¸µÅ©,20210818,1936693,502623,-118791
8,A064800,Áª¹é½º¸µÅ©,20210817,1989762,449589,-118791
9,A064800,Áª¹é½º¸µÅ©,20210813,1871653,566269,-118791
10,A064800,Áª¹é½º¸µÅ©,20210812,1909794,553464,-117503
11,A064800,Áª¹é½º¸µÅ©,20210811,1728271,730138,-117521
12,A064800,Áª¹é½º¸µÅ©,20210810,1706370,754059,-117521
13,A064800,Áª¹é½º¸µÅ©,20210809,1576493,880313,-117589
14,A064800,Áª¹é½º¸µÅ©,20210806,1970307,479288,-117589
15,A064800,Áª¹é½º¸µÅ©,20210805,1700003,737479,-117880
16,A064800,Áª¹é½º¸µÅ©,20210804,1783113,636150,-111409
17,A064800,Áª¹é½º¸µÅ©,20210803,1519841,860292,-108880
18,A064800,Áª¹é½º¸µÅ©,20210802,1506518,878288,-108881
19,A064800,Áª¹é½º¸µÅ©,20210730,1569833,817339,-108885
20,A064800,Áª¹é½º¸µÅ©,20210729,1535959,862359,-108897
21,A064800,Áª¹é½º¸µÅ©,20210728,1583818,813766,-108903
22,A064800,Áª¹é½º¸µÅ©,20210727,1566166,827562,-104155
23,A064800,Áª¹é½º¸µÅ©,20210726,1666639,721778,-97944
24,A064800,Áª¹é½º¸µÅ©,20210723,1664499,740999,-97944
25,A064800,Áª¹é½º¸µÅ©,20210722,1744500,660497,-100151
26,A064800,Áª¹é½º¸µÅ©,20210721,1823261,594887,-100151
27,A064800,Áª¹é½º¸µÅ©,20210720,1708678,704471,-100067
28,A064800,Áª¹é½º¸µÅ©,20210719,1773660,638556,-100022
29,A064800,Áª¹é½º¸µÅ©,20210716,1666650,746740,-100021
30,A064800,Áª¹é½º¸µÅ©,20210715,1676394,738071,-98988
31,A064800,Áª¹é½º¸µÅ©,20210714,1580021,833079,-98955
32,A064800,Áª¹é½º¸µÅ©,20210713,1569458,836186,-98931
33,A064800,Áª¹é½º¸µÅ©,20210712,1311668,1111191,-98911
34,A064800,Áª¹é½º¸µÅ©,20210709,1386954,1023161,-98915
35,A064800,Áª¹é½º¸µÅ©,20210708,1419992,720533,-98917
36,A064800,Áª¹é½º¸µÅ©,20210707,1846941,304600,-109025
37,A064800,Áª¹é½º¸µÅ©,20210706,1859246,295343,-125943
38,A064800,Áª¹é½º¸µÅ©,20210705,1892250,241503,-125686
39,A064800,Áª¹é½º¸µÅ©,20210702,1875443,256131,-125685
40,A064800,Áª¹é½º¸µÅ©,20210701,1774332,352931,-125685
41,A064800,Áª¹é½º¸µÅ©,20210630,1852069,338950,-130375
42,A064800,Áª¹é½º¸µÅ©,20210629,1754093,435478,-130154
43,A064800,Áª¹é½º¸µÅ©,20210628,1686370,483226,-130154
