,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,∞≥¿Œ º¯∏≈ºˆ,ø‹±π¿Œ º¯∏≈ºˆ,±‚∞¸ º¯∏≈ºˆ
0,A950190,πÃ≈ı¡®,20210827,2202792,-3123965,224360
1,A950190,πÃ≈ı¡®,20210826,1923975,-2715151,94449
2,A950190,πÃ≈ı¡®,20210825,1899308,-2685964,90200
3,A950190,πÃ≈ı¡®,20210824,1885114,-2672042,90987
4,A950190,πÃ≈ı¡®,20210823,1872694,-2665704,94676
5,A950190,πÃ≈ı¡®,20210820,1869151,-2664600,94676
6,A950190,πÃ≈ı¡®,20210819,1882286,-2666184,82907
7,A950190,πÃ≈ı¡®,20210818,1880503,-2663913,82954
8,A950190,πÃ≈ı¡®,20210817,1883563,-2663032,82474
9,A950190,πÃ≈ı¡®,20210813,1882537,-2660523,82781
10,A950190,πÃ≈ı¡®,20210812,1882692,-2660693,82876
11,A950190,πÃ≈ı¡®,20210811,1865278,-2666655,84356
12,A950190,πÃ≈ı¡®,20210810,1864596,-2664401,84364
13,A950190,πÃ≈ı¡®,20210809,1866116,-2661412,80961
14,A950190,πÃ≈ı¡®,20210806,1868374,-2661089,80641
15,A950190,πÃ≈ı¡®,20210805,1851242,-2644190,78461
16,A950190,πÃ≈ı¡®,20210804,1850782,-2642279,77760
17,A950190,πÃ≈ı¡®,20210803,1809081,-2598251,77490
18,A950190,πÃ≈ı¡®,20210802,1813772,-2583004,75893
19,A950190,πÃ≈ı¡®,20210730,1809856,-2579844,77550
20,A950190,πÃ≈ı¡®,20210729,1813736,-2580876,76647
21,A950190,πÃ≈ı¡®,20210728,1815714,-2579898,75752
22,A950190,πÃ≈ı¡®,20210727,1825516,-2577055,65111
23,A950190,πÃ≈ı¡®,20210726,1720087,-2474288,49437
24,A950190,πÃ≈ı¡®,20210723,1715551,-2467655,49416
25,A950190,πÃ≈ı¡®,20210722,1706864,-2441511,47073
26,A950190,πÃ≈ı¡®,20210721,1563189,-2268549,47182
27,A950190,πÃ≈ı¡®,20210720,1564945,-2269352,47198
28,A950190,πÃ≈ı¡®,20210719,1543457,-2247265,47224
29,A950190,πÃ≈ı¡®,20210716,1512169,-2225669,47057
30,A950190,πÃ≈ı¡®,20210715,1519039,-2227030,47158
31,A950190,πÃ≈ı¡®,20210714,1525633,-2227706,47145
32,A950190,πÃ≈ı¡®,20210713,1525750,-2225617,47112
33,A950190,πÃ≈ı¡®,20210712,1524911,-2222039,47117
34,A950190,πÃ≈ı¡®,20210709,1529966,-2218084,47097
35,A950190,πÃ≈ı¡®,20210708,1530646,-2217882,47082
36,A950190,πÃ≈ı¡®,20210707,1528826,-2210606,45981
37,A950190,πÃ≈ı¡®,20210706,1523495,-2205428,46071
38,A950190,πÃ≈ı¡®,20210705,1480826,-2153407,42580
