,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A086980,¼î¹Ú½º,20210827,596256,-689430,57236
1,A086980,¼î¹Ú½º,20210826,619027,-709711,54866
2,A086980,¼î¹Ú½º,20210825,642863,-726492,54770
3,A086980,¼î¹Ú½º,20210824,640182,-725344,54043
4,A086980,¼î¹Ú½º,20210823,617336,-695222,50211
5,A086980,¼î¹Ú½º,20210820,676277,-743941,40612
6,A086980,¼î¹Ú½º,20210819,722806,-785824,37586
7,A086980,¼î¹Ú½º,20210818,750324,-810451,35188
8,A086980,¼î¹Ú½º,20210817,832822,-894872,33132
9,A086980,¼î¹Ú½º,20210813,788783,-845589,28933
10,A086980,¼î¹Ú½º,20210812,429766,-569935,118021
11,A086980,¼î¹Ú½º,20210811,422589,-562206,117513
12,A086980,¼î¹Ú½º,20210810,456480,-594078,115544
13,A086980,¼î¹Ú½º,20210809,378473,-565033,162638
14,A086980,¼î¹Ú½º,20210806,342049,-533698,167439
15,A086980,¼î¹Ú½º,20210805,327506,-524717,172581
16,A086980,¼î¹Ú½º,20210804,332653,-541980,184697
17,A086980,¼î¹Ú½º,20210803,378700,-582891,179907
18,A086980,¼î¹Ú½º,20210802,356938,-556627,175215
19,A086980,¼î¹Ú½º,20210730,329153,-526498,173428
20,A086980,¼î¹Ú½º,20210729,349437,-512050,137791
21,A086980,¼î¹Ú½º,20210728,323187,-510615,162210
22,A086980,¼î¹Ú½º,20210727,241704,-450841,183630
23,A086980,¼î¹Ú½º,20210726,155424,-388963,208181
24,A086980,¼î¹Ú½º,20210723,95181,-349502,228539
25,A086980,¼î¹Ú½º,20210722,78107,-333690,229938
26,A086980,¼î¹Ú½º,20210721,90007,-350035,232571
27,A086980,¼î¹Ú½º,20210720,123307,-384839,233020
28,A086980,¼î¹Ú½º,20210719,213552,-450282,208213
29,A086980,¼î¹Ú½º,20210716,115740,-343992,201758
30,A086980,¼î¹Ú½º,20210715,143580,-354671,184182
31,A086980,¼î¹Ú½º,20210714,92045,-306795,188049
32,A086980,¼î¹Ú½º,20210713,129301,-351842,195602
33,A086980,¼î¹Ú½º,20210712,200691,-431115,202872
34,A086980,¼î¹Ú½º,20210709,291233,-561618,241317
35,A086980,¼î¹Ú½º,20210708,218699,-524836,278807
36,A086980,¼î¹Ú½º,20210707,100479,-434559,306986
37,A086980,¼î¹Ú½º,20210706,26772,-372597,318324
38,A086980,¼î¹Ú½º,20210705,95999,-445271,317471
39,A086980,¼î¹Ú½º,20210702,140755,-510562,344085
40,A086980,¼î¹Ú½º,20210701,104193,-484766,355277
41,A086980,¼î¹Ú½º,20210630,85786,-484463,370469
42,A086980,¼î¹Ú½º,20210629,52154,-454584,366243
43,A086980,¼î¹Ú½º,20210628,94260,-480532,350413
44,A086980,¼î¹Ú½º,20210625,64650,-445928,345449
45,A086980,¼î¹Ú½º,20210624,63404,-434152,334950
46,A086980,¼î¹Ú½º,20210623,-257382,-120871,342728
47,A086980,¼î¹Ú½º,20210622,-12322,-322045,297948
48,A086980,¼î¹Ú½º,20210621,16528,-343903,291613
49,A086980,¼î¹Ú½º,20210618,-33692,-306733,304207
50,A086980,¼î¹Ú½º,20210617,-110246,-234778,309007
51,A086980,¼î¹Ú½º,20210616,-52335,-305742,313752
52,A086980,¼î¹Ú½º,20210615,-99200,-257331,313595
