,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A338220,ºä³ë,20210827,686883,184494,-730239
1,A338220,ºä³ë,20210826,678618,181766,-719176
2,A338220,ºä³ë,20210825,650762,187853,-698889
3,A338220,ºä³ë,20210824,649196,192475,-698890
4,A338220,ºä³ë,20210823,652322,189630,-699086
5,A338220,ºä³ë,20210820,650667,187404,-695238
6,A338220,ºä³ë,20210819,645457,192629,-695516
7,A338220,ºä³ë,20210818,630098,202959,-691504
8,A338220,ºä³ë,20210817,646300,186406,-691557
9,A338220,ºä³ë,20210813,606909,221757,-688956
10,A338220,ºä³ë,20210812,596905,239928,-692779
11,A338220,ºä³ë,20210811,594516,206380,-699285
12,A338220,ºä³ë,20210810,617549,184172,-699138
13,A338220,ºä³ë,20210809,611345,188233,-698657
14,A338220,ºä³ë,20210806,609195,190934,-698641
15,A338220,ºä³ë,20210805,604308,191732,-696518
16,A338220,ºä³ë,20210804,601193,192504,-693370
17,A338220,ºä³ë,20210803,610120,193158,-691009
18,A338220,ºä³ë,20210802,612356,192352,-693471
19,A338220,ºä³ë,20210730,617819,186468,-691465
20,A338220,ºä³ë,20210729,599077,197132,-685615
21,A338220,ºä³ë,20210728,602675,194034,-685605
22,A338220,ºä³ë,20210727,596256,193909,-679114
23,A338220,ºä³ë,20210726,600970,194469,-679104
24,A338220,ºä³ë,20210723,602219,188460,-675266
25,A338220,ºä³ë,20210722,606319,191218,-675452
26,A338220,ºä³ë,20210721,569589,212295,-675444
27,A338220,ºä³ë,20210720,583405,206347,-678013
28,A338220,ºä³ë,20210719,590846,202011,-676793
29,A338220,ºä³ë,20210716,603207,195077,-680449
30,A338220,ºä³ë,20210715,610537,186980,-679780
31,A338220,ºä³ë,20210714,603763,187088,-673414
32,A338220,ºä³ë,20210713,593858,186715,-663988
33,A338220,ºä³ë,20210712,593598,186676,-663621
34,A338220,ºä³ë,20210709,605329,185859,-667861
35,A338220,ºä³ë,20210708,602359,184804,-663285
36,A338220,ºä³ë,20210707,592538,190740,-660756
37,A338220,ºä³ë,20210706,585375,194813,-657090
38,A338220,ºä³ë,20210705,544905,220673,-640912
39,A338220,ºä³ë,20210702,568506,197724,-640270
40,A338220,ºä³ë,20210701,557089,210774,-641564
41,A338220,ºä³ë,20210630,560344,203433,-636149
42,A338220,ºä³ë,20210629,485618,196143,-608774
43,A338220,ºä³ë,20210628,370525,188613,-601712
44,A338220,ºä³ë,20210625,317797,201105,-573451
45,A338220,ºä³ë,20210624,296756,210985,-563453
46,A338220,ºä³ë,20210623,266761,196651,-523013
47,A338220,ºä³ë,20210622,276080,186817,-523021
48,A338220,ºä³ë,20210621,278589,183954,-522667
49,A338220,ºä³ë,20210618,227118,226599,-513938
50,A338220,ºä³ë,20210617,221346,224433,-505250
51,A338220,ºä³ë,20210616,217395,203886,-481232
52,A338220,ºä³ë,20210615,211853,194146,-465950
53,A338220,ºä³ë,20210614,207832,191579,-459616
54,A338220,ºä³ë,20210611,208888,188508,-456688
55,A338220,ºä³ë,20210610,207801,191187,-457294
56,A338220,ºä³ë,20210609,214807,182003,-456505
57,A338220,ºä³ë,20210608,207876,183240,-450505
58,A338220,ºä³ë,20210607,209987,182594,-451862
59,A338220,ºä³ë,20210604,198977,186926,-443862
60,A338220,ºä³ë,20210603,196537,189186,-443772
