,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A147830,Á¦·æ»ê¾÷,20210827,-36649,43825,-10471
1,A147830,Á¦·æ»ê¾÷,20210826,-34042,41218,-10471
2,A147830,Á¦·æ»ê¾÷,20210825,-26447,33623,-10471
3,A147830,Á¦·æ»ê¾÷,20210824,-25029,32105,-10471
4,A147830,Á¦·æ»ê¾÷,20210823,-1319,8395,-10471
5,A147830,Á¦·æ»ê¾÷,20210820,-248,7902,-10471
6,A147830,Á¦·æ»ê¾÷,20210819,-13099,20753,-10471
7,A147830,Á¦·æ»ê¾÷,20210818,-11309,19751,-10471
8,A147830,Á¦·æ»ê¾÷,20210817,-5537,12676,-9148
9,A147830,Á¦·æ»ê¾÷,20210813,6122,1282,-9419
10,A147830,Á¦·æ»ê¾÷,20210812,5083,2321,-9419
11,A147830,Á¦·æ»ê¾÷,20210811,11760,-4356,-9419
12,A147830,Á¦·æ»ê¾÷,20210810,19467,-12058,-9419
13,A147830,Á¦·æ»ê¾÷,20210809,23975,-16758,-9419
14,A147830,Á¦·æ»ê¾÷,20210806,13494,-6340,-9419
15,A147830,Á¦·æ»ê¾÷,20210805,31585,-24368,-9419
16,A147830,Á¦·æ»ê¾÷,20210804,29450,-22233,-9419
17,A147830,Á¦·æ»ê¾÷,20210803,42945,-35728,-9419
18,A147830,Á¦·æ»ê¾÷,20210802,43603,-36387,-9419
19,A147830,Á¦·æ»ê¾÷,20210730,38033,-32583,-9453
20,A147830,Á¦·æ»ê¾÷,20210729,34234,-28784,-9453
21,A147830,Á¦·æ»ê¾÷,20210728,48058,-42669,-9453
22,A147830,Á¦·æ»ê¾÷,20210727,42380,-37001,-9453
23,A147830,Á¦·æ»ê¾÷,20210726,89208,-84170,-9453
24,A147830,Á¦·æ»ê¾÷,20210723,82995,-77946,-9453
25,A147830,Á¦·æ»ê¾÷,20210722,87955,-82906,-9453
26,A147830,Á¦·æ»ê¾÷,20210721,91919,-86870,-9453
27,A147830,Á¦·æ»ê¾÷,20210720,83493,-78144,-9453
28,A147830,Á¦·æ»ê¾÷,20210719,85778,-80404,-9453
29,A147830,Á¦·æ»ê¾÷,20210716,69815,-63791,-9798
30,A147830,Á¦·æ»ê¾÷,20210715,65345,-59034,-9798
31,A147830,Á¦·æ»ê¾÷,20210714,75660,-70050,-9798
32,A147830,Á¦·æ»ê¾÷,20210713,73639,-67830,-9798
33,A147830,Á¦·æ»ê¾÷,20210712,56283,-49973,-9798
34,A147830,Á¦·æ»ê¾÷,20210709,65012,-58092,-9798
35,A147830,Á¦·æ»ê¾÷,20210708,111857,-104912,-9798
36,A147830,Á¦·æ»ê¾÷,20210707,135466,-129262,-9798
37,A147830,Á¦·æ»ê¾÷,20210706,132332,-125628,-9798
38,A147830,Á¦·æ»ê¾÷,20210705,124871,-117167,-9798
39,A147830,Á¦·æ»ê¾÷,20210702,125692,-115198,-9798
40,A147830,Á¦·æ»ê¾÷,20210701,90167,-79617,-9804
41,A147830,Á¦·æ»ê¾÷,20210630,87052,-76490,-9816
