,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A009780,¿¥¿¡½º¾¾,20210827,-33390,12566,26653
1,A009780,¿¥¿¡½º¾¾,20210826,-34489,13745,26653
2,A009780,¿¥¿¡½º¾¾,20210825,-46526,27649,24597
3,A009780,¿¥¿¡½º¾¾,20210824,-56882,39872,22618
4,A009780,¿¥¿¡½º¾¾,20210823,-24086,9864,18057
5,A009780,¿¥¿¡½º¾¾,20210820,-26178,13756,18057
6,A009780,¿¥¿¡½º¾¾,20210819,-17432,8462,14652
7,A009780,¿¥¿¡½º¾¾,20210818,-26195,9567,8175
8,A009780,¿¥¿¡½º¾¾,20210817,-14726,-2659,8175
9,A009780,¿¥¿¡½º¾¾,20210813,-29619,13336,7970
10,A009780,¿¥¿¡½º¾¾,20210812,-53085,50464,7540
11,A009780,¿¥¿¡½º¾¾,20210811,-50481,47860,7540
12,A009780,¿¥¿¡½º¾¾,20210810,-53890,51379,7540
13,A009780,¿¥¿¡½º¾¾,20210809,-57441,54961,7540
14,A009780,¿¥¿¡½º¾¾,20210806,-63978,61517,7540
15,A009780,¿¥¿¡½º¾¾,20210805,-70338,67816,7540
16,A009780,¿¥¿¡½º¾¾,20210804,-72112,69510,7540
17,A009780,¿¥¿¡½º¾¾,20210803,-70670,67928,7540
18,A009780,¿¥¿¡½º¾¾,20210802,-77812,75150,7540
19,A009780,¿¥¿¡½º¾¾,20210730,-79628,76966,7540
20,A009780,¿¥¿¡½º¾¾,20210729,-84035,81453,7540
21,A009780,¿¥¿¡½º¾¾,20210728,-85123,82541,7540
22,A009780,¿¥¿¡½º¾¾,20210727,-87668,85207,7540
23,A009780,¿¥¿¡½º¾¾,20210726,-86868,84247,7540
24,A009780,¿¥¿¡½º¾¾,20210723,-76913,74682,7540
25,A009780,¿¥¿¡½º¾¾,20210722,-72042,69842,7540
26,A009780,¿¥¿¡½º¾¾,20210721,-58233,56113,7540
27,A009780,¿¥¿¡½º¾¾,20210720,-54964,52924,7540
28,A009780,¿¥¿¡½º¾¾,20210719,-46344,44464,7540
29,A009780,¿¥¿¡½º¾¾,20210716,-46940,45220,7540
30,A009780,¿¥¿¡½º¾¾,20210715,-53156,49711,7540
31,A009780,¿¥¿¡½º¾¾,20210714,-53246,49609,7540
32,A009780,¿¥¿¡½º¾¾,20210713,-54972,51400,7540
33,A009780,¿¥¿¡½º¾¾,20210712,-47852,44200,7540
34,A009780,¿¥¿¡½º¾¾,20210709,-42698,38831,7540
35,A009780,¿¥¿¡½º¾¾,20210708,-44973,41270,7540
36,A009780,¿¥¿¡½º¾¾,20210707,-43808,40375,7540
37,A009780,¿¥¿¡½º¾¾,20210706,-24917,21324,7540
38,A009780,¿¥¿¡½º¾¾,20210705,-21137,17624,7540
39,A009780,¿¥¿¡½º¾¾,20210702,-21280,17233,7540
40,A009780,¿¥¿¡½º¾¾,20210701,-30680,26483,7540
41,A009780,¿¥¿¡½º¾¾,20210630,-34718,31151,7540
42,A009780,¿¥¿¡½º¾¾,20210629,-18130,14241,7540
43,A009780,¿¥¿¡½º¾¾,20210628,-19189,14625,7540
44,A009780,¿¥¿¡½º¾¾,20210625,-17036,12703,7540
45,A009780,¿¥¿¡½º¾¾,20210624,-17143,12747,7540
46,A009780,¿¥¿¡½º¾¾,20210623,-21515,17199,7540
47,A009780,¿¥¿¡½º¾¾,20210622,-27139,23063,7540
48,A009780,¿¥¿¡½º¾¾,20210621,-40690,33758,7540
49,A009780,¿¥¿¡½º¾¾,20210618,-41526,35472,7540
50,A009780,¿¥¿¡½º¾¾,20210617,-47371,41470,7540
51,A009780,¿¥¿¡½º¾¾,20210616,-50543,44120,8372
52,A009780,¿¥¿¡½º¾¾,20210615,-61775,56709,7540
53,A009780,¿¥¿¡½º¾¾,20210614,-31075,26358,9540
54,A009780,¿¥¿¡½º¾¾,20210611,-22708,17831,9540
55,A009780,¿¥¿¡½º¾¾,20210610,-19493,14696,9540
56,A009780,¿¥¿¡½º¾¾,20210609,-23465,18343,9540
57,A009780,¿¥¿¡½º¾¾,20210608,-23753,18176,9540
58,A009780,¿¥¿¡½º¾¾,20210607,-28029,22452,9540
59,A009780,¿¥¿¡½º¾¾,20210604,-29630,24057,9540
60,A009780,¿¥¿¡½º¾¾,20210603,-29321,23743,9540
61,A009780,¿¥¿¡½º¾¾,20210602,-32161,26751,9540
62,A009780,¿¥¿¡½º¾¾,20210601,-36011,30484,9540
63,A009780,¿¥¿¡½º¾¾,20210531,-39970,33401,9540
64,A009780,¿¥¿¡½º¾¾,20210528,-39536,33502,9540
65,A009780,¿¥¿¡½º¾¾,20210527,-40186,35062,9540
66,A009780,¿¥¿¡½º¾¾,20210526,-40716,36062,9540
67,A009780,¿¥¿¡½º¾¾,20210525,-37963,30741,9540
68,A009780,¿¥¿¡½º¾¾,20210524,-33385,26083,9540
69,A009780,¿¥¿¡½º¾¾,20210521,-27764,20702,9540
70,A009780,¿¥¿¡½º¾¾,20210520,-36447,29545,9540
71,A009780,¿¥¿¡½º¾¾,20210518,-33473,26538,9540
72,A009780,¿¥¿¡½º¾¾,20210517,-21373,14748,9540
73,A009780,¿¥¿¡½º¾¾,20210514,-127999,121748,9540
74,A009780,¿¥¿¡½º¾¾,20210513,-100703,94580,9540
75,A009780,¿¥¿¡½º¾¾,20210512,-85650,79607,9540
76,A009780,¿¥¿¡½º¾¾,20210511,-88695,85587,6705
77,A009780,¿¥¿¡½º¾¾,20210510,-89345,89121,4821
78,A009780,¿¥¿¡½º¾¾,20210507,-69078,69740,3885
79,A009780,¿¥¿¡½º¾¾,20210506,-64776,65358,3885
80,A009780,¿¥¿¡½º¾¾,20210504,-48748,50129,2926
81,A009780,¿¥¿¡½º¾¾,20210503,-36682,39933,976
82,A009780,¿¥¿¡½º¾¾,20210430,-30611,34758,0
83,A009780,¿¥¿¡½º¾¾,20210429,-33432,37664,0
84,A009780,¿¥¿¡½º¾¾,20210428,-31283,35562,0
85,A009780,¿¥¿¡½º¾¾,20210427,-41268,45867,0
86,A009780,¿¥¿¡½º¾¾,20210426,-40219,44821,0
87,A009780,¿¥¿¡½º¾¾,20210423,-46822,46824,0
88,A009780,¿¥¿¡½º¾¾,20210422,-66232,70234,0
