,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,∞≥¿Œ º¯∏≈ºˆ,ø‹±π¿Œ º¯∏≈ºˆ,±‚∞¸ º¯∏≈ºˆ
0,A058630,ø•∞‘¿”,20210827,-1414881,1114545,231458
1,A058630,ø•∞‘¿”,20210826,-1390356,1088015,231151
2,A058630,ø•∞‘¿”,20210825,-1406880,1106256,230969
3,A058630,ø•∞‘¿”,20210824,-1504781,1207941,236012
4,A058630,ø•∞‘¿”,20210823,-1499391,1184852,234630
5,A058630,ø•∞‘¿”,20210820,-1469337,1157677,229469
6,A058630,ø•∞‘¿”,20210819,-1372845,1059474,229504
7,A058630,ø•∞‘¿”,20210818,-1395783,1081978,229428
8,A058630,ø•∞‘¿”,20210817,-1359780,1048204,214314
9,A058630,ø•∞‘¿”,20210813,-1376689,1080851,188287
10,A058630,ø•∞‘¿”,20210812,-1376551,1103297,165726
11,A058630,ø•∞‘¿”,20210811,-1326070,1066505,152590
12,A058630,ø•∞‘¿”,20210810,-1269295,1009941,154115
13,A058630,ø•∞‘¿”,20210809,-1353777,1069768,179394
14,A058630,ø•∞‘¿”,20210806,-1315952,1033111,176036
15,A058630,ø•∞‘¿”,20210805,-1377877,1090463,175507
16,A058630,ø•∞‘¿”,20210804,-1271870,982624,175208
17,A058630,ø•∞‘¿”,20210803,-1317346,1044350,174934
18,A058630,ø•∞‘¿”,20210802,-1301238,1000671,174380
19,A058630,ø•∞‘¿”,20210730,-1278435,985231,174303
20,A058630,ø•∞‘¿”,20210729,-1211784,919026,173067
21,A058630,ø•∞‘¿”,20210728,-1178600,890045,172277
22,A058630,ø•∞‘¿”,20210727,-1052518,747897,171572
23,A058630,ø•∞‘¿”,20210726,-1130678,836362,171506
24,A058630,ø•∞‘¿”,20210723,-947308,650462,172311
25,A058630,ø•∞‘¿”,20210722,-956199,651465,173291
26,A058630,ø•∞‘¿”,20210721,-1002528,695883,173341
27,A058630,ø•∞‘¿”,20210720,-1028309,674790,223852
28,A058630,ø•∞‘¿”,20210719,-1061567,728063,221091
29,A058630,ø•∞‘¿”,20210716,-1054971,721307,221117
30,A058630,ø•∞‘¿”,20210715,-993582,660131,222072
31,A058630,ø•∞‘¿”,20210714,-1029809,684212,235488
32,A058630,ø•∞‘¿”,20210713,-1086401,736085,240579
33,A058630,ø•∞‘¿”,20210712,-1137177,775194,235111
34,A058630,ø•∞‘¿”,20210709,-1153670,785156,243928
35,A058630,ø•∞‘¿”,20210708,-1192262,833608,244383
36,A058630,ø•∞‘¿”,20210707,-1101101,743531,242678
37,A058630,ø•∞‘¿”,20210706,-1399531,1042967,246340
38,A058630,ø•∞‘¿”,20210705,-1130318,650268,393660
39,A058630,ø•∞‘¿”,20210702,-1260607,664530,496451
40,A058630,ø•∞‘¿”,20210701,-1280727,664891,514434
41,A058630,ø•∞‘¿”,20210630,-1219299,593502,515145
42,A058630,ø•∞‘¿”,20210629,-1248661,619986,514870
43,A058630,ø•∞‘¿”,20210628,-1136650,555122,464946
44,A058630,ø•∞‘¿”,20210625,-1081422,499960,464843
45,A058630,ø•∞‘¿”,20210624,-1156514,279768,764614
46,A058630,ø•∞‘¿”,20210623,-1359844,461774,768962
47,A058630,ø•∞‘¿”,20210622,-812105,153937,527702
48,A058630,ø•∞‘¿”,20210621,-982096,450237,408805
49,A058630,ø•∞‘¿”,20210618,-776459,238812,314441
50,A058630,ø•∞‘¿”,20210617,-637385,143786,264165
51,A058630,ø•∞‘¿”,20210616,-558591,89901,238709
52,A058630,ø•∞‘¿”,20210615,-555076,102098,221517
53,A058630,ø•∞‘¿”,20210614,-480602,40798,207883
54,A058630,ø•∞‘¿”,20210611,-464015,25063,207516
55,A058630,ø•∞‘¿”,20210610,-438510,-6053,209148
56,A058630,ø•∞‘¿”,20210609,-458910,14321,209105
57,A058630,ø•∞‘¿”,20210608,-465037,21776,208812
58,A058630,ø•∞‘¿”,20210607,-477064,43992,198797
59,A058630,ø•∞‘¿”,20210604,-411645,-14577,198657
60,A058630,ø•∞‘¿”,20210603,-443785,17497,198438
61,A058630,ø•∞‘¿”,20210602,-409044,-19102,198426
62,A058630,ø•∞‘¿”,20210601,-370311,-54729,198366
63,A058630,ø•∞‘¿”,20210531,-382164,-42295,199185
64,A058630,ø•∞‘¿”,20210528,-365666,-56829,199200
65,A058630,ø•∞‘¿”,20210527,-385216,-33684,199093
66,A058630,ø•∞‘¿”,20210526,-375293,-49443,199061
67,A058630,ø•∞‘¿”,20210525,-378957,-50117,198893
68,A058630,ø•∞‘¿”,20210524,-361224,36052,200344
69,A058630,ø•∞‘¿”,20210521,-342022,-2403,231651
70,A058630,ø•∞‘¿”,20210520,-269852,-60833,231641
71,A058630,ø•∞‘¿”,20210518,-324529,-58783,282384
72,A058630,ø•∞‘¿”,20210517,-394878,10589,281577
73,A058630,ø•∞‘¿”,20210514,-359958,-9799,281499
74,A058630,ø•∞‘¿”,20210513,-356400,-13090,281518
75,A058630,ø•∞‘¿”,20210512,-343191,-12412,266733
