,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A005810,Ç³»êÈ¦µù½º,20210827,-330000,-7770,186247
1,A005810,Ç³»êÈ¦µù½º,20210826,-331362,-5455,180399
2,A005810,Ç³»êÈ¦µù½º,20210825,-297345,-32415,176758
3,A005810,Ç³»êÈ¦µù½º,20210824,-281771,-51661,182173
4,A005810,Ç³»êÈ¦µù½º,20210823,-259793,-64980,173504
5,A005810,Ç³»êÈ¦µù½º,20210820,-253103,-67597,172932
6,A005810,Ç³»êÈ¦µù½º,20210819,-249498,-66818,172938
7,A005810,Ç³»êÈ¦µù½º,20210818,-241843,-64591,169556
8,A005810,Ç³»êÈ¦µù½º,20210817,-232410,-71075,169531
9,A005810,Ç³»êÈ¦µù½º,20210813,-224347,-77260,167868
10,A005810,Ç³»êÈ¦µù½º,20210812,-220133,-78508,162019
11,A005810,Ç³»êÈ¦µù½º,20210811,-216653,-84966,161905
12,A005810,Ç³»êÈ¦µù½º,20210810,-215808,-90141,163926
13,A005810,Ç³»êÈ¦µù½º,20210809,-219789,-95645,169669
14,A005810,Ç³»êÈ¦µù½º,20210806,-221413,-97417,172888
15,A005810,Ç³»êÈ¦µù½º,20210805,-222305,-95124,171497
16,A005810,Ç³»êÈ¦µù½º,20210804,-223984,-94542,172531
17,A005810,Ç³»êÈ¦µù½º,20210803,-223337,-95012,172363
18,A005810,Ç³»êÈ¦µù½º,20210802,-220065,-94642,168730
19,A005810,Ç³»êÈ¦µù½º,20210730,-220902,-94031,168866
20,A005810,Ç³»êÈ¦µù½º,20210729,-212981,-93840,161808
21,A005810,Ç³»êÈ¦µù½º,20210728,-211134,-93978,160109
22,A005810,Ç³»êÈ¦µù½º,20210727,-201224,-94756,150977
23,A005810,Ç³»êÈ¦µù½º,20210726,-196904,-93514,145664
24,A005810,Ç³»êÈ¦µù½º,20210723,-182400,-101492,139138
25,A005810,Ç³»êÈ¦µù½º,20210722,-176020,-110477,141697
26,A005810,Ç³»êÈ¦µù½º,20210721,-180180,-111382,146771
27,A005810,Ç³»êÈ¦µù½º,20210720,-178361,-109842,143504
28,A005810,Ç³»êÈ¦µù½º,20210719,-179450,-109882,144641
29,A005810,Ç³»êÈ¦µù½º,20210716,-186740,-104304,146493
30,A005810,Ç³»êÈ¦µù½º,20210715,-183759,-109493,148702
31,A005810,Ç³»êÈ¦µù½º,20210714,-179019,-112757,147139
32,A005810,Ç³»êÈ¦µù½º,20210713,-175462,-118692,149535
33,A005810,Ç³»êÈ¦µù½º,20210712,-177512,-120932,153877
34,A005810,Ç³»êÈ¦µù½º,20210709,-182628,-120720,157704
35,A005810,Ç³»êÈ¦µù½º,20210708,-186808,-117083,158080
36,A005810,Ç³»êÈ¦µù½º,20210707,-190140,-113753,158088
37,A005810,Ç³»êÈ¦µù½º,20210706,-197822,-112577,164313
38,A005810,Ç³»êÈ¦µù½º,20210705,-198819,-112562,165369
39,A005810,Ç³»êÈ¦µù½º,20210702,-199553,-112556,166244
40,A005810,Ç³»êÈ¦µù½º,20210701,-200862,-112757,167722
41,A005810,Ç³»êÈ¦µù½º,20210630,-205739,-110815,170640
42,A005810,Ç³»êÈ¦µù½º,20210629,-207220,-109727,171033
43,A005810,Ç³»êÈ¦µù½º,20210628,-210270,-105149,169150
44,A005810,Ç³»êÈ¦µù½º,20210625,-203465,-106746,163966
45,A005810,Ç³»êÈ¦µù½º,20210624,-204696,-110552,168816
46,A005810,Ç³»êÈ¦µù½º,20210623,-204040,-110986,168594
47,A005810,Ç³»êÈ¦µù½º,20210622,-209219,-105734,169310
48,A005810,Ç³»êÈ¦µù½º,20210621,-211681,-103591,169333
49,A005810,Ç³»êÈ¦µù½º,20210618,-196430,-97712,170536
50,A005810,Ç³»êÈ¦µù½º,20210617,-195800,-92850,168263
51,A005810,Ç³»êÈ¦µù½º,20210616,-201501,-86959,168228
52,A005810,Ç³»êÈ¦µù½º,20210615,-203410,-78356,161691
53,A005810,Ç³»êÈ¦µù½º,20210614,-189459,-77702,146565
54,A005810,Ç³»êÈ¦µù½º,20210611,-196996,-71867,148339
55,A005810,Ç³»êÈ¦µù½º,20210610,-197690,-69702,146868
56,A005810,Ç³»êÈ¦µù½º,20210609,-180121,-63112,122509
57,A005810,Ç³»êÈ¦µù½º,20210608,-177899,-60627,117859
58,A005810,Ç³»êÈ¦µù½º,20210607,-168061,-66857,116508
59,A005810,Ç³»êÈ¦µù½º,20210604,-171800,-66030,119236
60,A005810,Ç³»êÈ¦µù½º,20210603,-164166,-64883,111457
61,A005810,Ç³»êÈ¦µù½º,20210602,-164830,-62679,109856
62,A005810,Ç³»êÈ¦µù½º,20210601,-166698,-60877,109902
63,A005810,Ç³»êÈ¦µù½º,20210531,-171509,-60320,112232
64,A005810,Ç³»êÈ¦µù½º,20210528,-167057,-60933,112223
65,A005810,Ç³»êÈ¦µù½º,20210527,-165989,-61759,112454
66,A005810,Ç³»êÈ¦µù½º,20210526,-167793,-60084,113835
67,A005810,Ç³»êÈ¦µù½º,20210525,-171667,-56153,113944
68,A005810,Ç³»êÈ¦µù½º,20210524,-166454,-56780,110152
69,A005810,Ç³»êÈ¦µù½º,20210521,-170549,-52583,110056
70,A005810,Ç³»êÈ¦µù½º,20210520,-162577,-38884,98907
71,A005810,Ç³»êÈ¦µù½º,20210518,-160441,-35892,98875
72,A005810,Ç³»êÈ¦µù½º,20210517,-160731,-34067,98007
73,A005810,Ç³»êÈ¦µù½º,20210514,-155546,-39024,98291
74,A005810,Ç³»êÈ¦µù½º,20210513,-140860,-38109,93623
75,A005810,Ç³»êÈ¦µù½º,20210512,-119239,-40873,74211
76,A005810,Ç³»êÈ¦µù½º,20210511,-112023,-31886,63090
77,A005810,Ç³»êÈ¦µù½º,20210510,-83618,-34633,44076
78,A005810,Ç³»êÈ¦µù½º,20210507,-70742,-50605,49693
