,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,∞≥¿Œ º¯∏≈ºˆ,ø‹±π¿Œ º¯∏≈ºˆ,±‚∞¸ º¯∏≈ºˆ
53,A023900,«≥±π¡÷¡§,20210614,-85887,131099,-40901
54,A023900,«≥±π¡÷¡§,20210611,-85796,131023,-40937
55,A023900,«≥±π¡÷¡§,20210610,-131224,128938,-99
56,A023900,«≥±π¡÷¡§,20210609,-124412,124878,-281
57,A023900,«≥±π¡÷¡§,20210608,-120565,126773,-5422
58,A023900,«≥±π¡÷¡§,20210607,-118357,126764,-5511
59,A023900,«≥±π¡÷¡§,20210604,-117126,124948,-5001
60,A023900,«≥±π¡÷¡§,20210603,-115451,123288,-4915
61,A023900,«≥±π¡÷¡§,20210602,-109049,117015,-4791
62,A023900,«≥±π¡÷¡§,20210601,-107166,115259,-4718
63,A023900,«≥±π¡÷¡§,20210531,-102221,110392,-4796
64,A023900,«≥±π¡÷¡§,20210528,-90288,98352,-4678
65,A023900,«≥±π¡÷¡§,20210527,-85222,93313,-4655
66,A023900,«≥±π¡÷¡§,20210526,-83011,91213,-4762
67,A023900,«≥±π¡÷¡§,20210525,-81185,89799,-4874
68,A023900,«≥±π¡÷¡§,20210524,-79619,88419,-5050
69,A023900,«≥±π¡÷¡§,20210521,-79134,88039,-5155
70,A023900,«≥±π¡÷¡§,20210520,-76544,85678,-5277
71,A023900,«≥±π¡÷¡§,20210518,-75773,84937,-5307
72,A023900,«≥±π¡÷¡§,20210517,-72539,81428,-5330
73,A023900,«≥±π¡÷¡§,20210514,-72508,81274,-5218
74,A023900,«≥±π¡÷¡§,20210513,-71747,80364,-5038
75,A023900,«≥±π¡÷¡§,20210512,-68738,77297,-5005
76,A023900,«≥±π¡÷¡§,20210511,-68649,77573,-5336
77,A023900,«≥±π¡÷¡§,20210510,-67834,76998,-5539
78,A023900,«≥±π¡÷¡§,20210507,-68362,77292,-5304
79,A023900,«≥±π¡÷¡§,20210506,-67199,75706,-5381
80,A023900,«≥±π¡÷¡§,20210504,-64951,73200,-5823
81,A023900,«≥±π¡÷¡§,20210503,-59575,67341,-6034
82,A023900,«≥±π¡÷¡§,20210430,-59885,68171,-6554
83,A023900,«≥±π¡÷¡§,20210429,-57971,66646,-6943
84,A023900,«≥±π¡÷¡§,20210428,-55453,64592,-7387
85,A023900,«≥±π¡÷¡§,20210427,-61704,71141,-7717
86,A023900,«≥±π¡÷¡§,20210426,-61611,69963,-7927
87,A023900,«≥±π¡÷¡§,20210423,-60444,68882,-8063
88,A023900,«≥±π¡÷¡§,20210422,-59993,68773,-8353
89,A023900,«≥±π¡÷¡§,20210421,-67191,76488,-8463
90,A023900,«≥±π¡÷¡§,20210420,-70229,80304,-9239
91,A023900,«≥±π¡÷¡§,20210419,-62237,71617,-9443
92,A023900,«≥±π¡÷¡§,20210416,-62689,72060,-9304
93,A023900,«≥±π¡÷¡§,20210415,-58356,68596,-9573
94,A023900,«≥±π¡÷¡§,20210414,-63509,73236,-9579
95,A023900,«≥±π¡÷¡§,20210413,-66816,72607,-4606
96,A023900,«≥±π¡÷¡§,20210412,-57722,63354,-4762
97,A023900,«≥±π¡÷¡§,20210409,-60490,65372,-4513
98,A023900,«≥±π¡÷¡§,20210408,-58067,62210,-3772
99,A023900,«≥±π¡÷¡§,20210407,-61679,65928,-3588
100,A023900,«≥±π¡÷¡§,20210406,-55681,64402,-8056
101,A023900,«≥±π¡÷¡§,20210405,-51907,60348,-8679
102,A023900,«≥±π¡÷¡§,20210402,-49182,58315,-8680
103,A023900,«≥±π¡÷¡§,20210401,-49878,58210,-8177
104,A023900,«≥±π¡÷¡§,20210331,-41131,49714,-8428
105,A023900,«≥±π¡÷¡§,20210330,-35870,44739,-8894
106,A023900,«≥±π¡÷¡§,20210329,-32977,40860,-8870
107,A023900,«≥±π¡÷¡§,20210326,-30903,38867,-8968
108,A023900,«≥±π¡÷¡§,20210325,-30092,38207,-9019
109,A023900,«≥±π¡÷¡§,20210324,-25609,33611,-9044
110,A023900,«≥±π¡÷¡§,20210323,-18610,28184,-9106
111,A023900,«≥±π¡÷¡§,20210322,-20436,30335,-9445
112,A023900,«≥±π¡÷¡§,20210319,-19918,30020,-9639
113,A023900,«≥±π¡÷¡§,20210318,-18207,25192,-6512
114,A023900,«≥±π¡÷¡§,20210317,-18239,24974,-6560
115,A023900,«≥±π¡÷¡§,20210316,4135,-5652,447
116,A023900,«≥±π¡÷¡§,20210315,-149,-1581,670
117,A023900,«≥±π¡÷¡§,20210312,-3463,2416,502
118,A023900,«≥±π¡÷¡§,20210311,764,-1348,264
