,辆格内靛,辆格疙,朝楼,俺牢 鉴概荐,寇惫牢 鉴概荐,扁包 鉴概荐
0,A006405,伙己SDI快,20210827,1550,-4056,6172
1,A006405,伙己SDI快,20210826,1584,-4051,6133
2,A006405,伙己SDI快,20210825,1269,-3458,5831
3,A006405,伙己SDI快,20210824,1397,-3333,5647
4,A006405,伙己SDI快,20210823,516,-2455,5260
5,A006405,伙己SDI快,20210820,1130,-2813,5009
6,A006405,伙己SDI快,20210819,49,-1386,4174
7,A006405,伙己SDI快,20210818,670,-1385,3574
8,A006405,伙己SDI快,20210817,1018,-1305,3153
9,A006405,伙己SDI快,20210813,-1541,2696,1723
10,A006405,伙己SDI快,20210812,-2213,4962,165
11,A006405,伙己SDI快,20210811,-1532,4438,29
12,A006405,伙己SDI快,20210810,-1445,6016,-1637
13,A006405,伙己SDI快,20210809,-3229,8181,-2040
14,A006405,伙己SDI快,20210806,-2114,7492,-2481
15,A006405,伙己SDI快,20210805,-1440,6826,-2483
16,A006405,伙己SDI快,20210804,-999,5568,-2161
17,A006405,伙己SDI快,20210803,-1282,5543,-2161
18,A006405,伙己SDI快,20210802,-1235,5404,-2167
19,A006405,伙己SDI快,20210730,-1261,5382,-2167
20,A006405,伙己SDI快,20210729,41,4058,-2166
21,A006405,伙己SDI快,20210728,-207,4234,-2068
22,A006405,伙己SDI快,20210727,7,4954,-3005
23,A006405,伙己SDI快,20210726,476,4538,-3006
24,A006405,伙己SDI快,20210723,736,5426,-4042
25,A006405,伙己SDI快,20210722,253,6052,-4160
26,A006405,伙己SDI快,20210721,474,5923,-4262
27,A006405,伙己SDI快,20210720,-975,7129,-4013
28,A006405,伙己SDI快,20210719,-2773,8769,-3895
29,A006405,伙己SDI快,20210716,-2499,8704,-4101
30,A006405,伙己SDI快,20210715,-2473,8616,-4004
31,A006405,伙己SDI快,20210714,-3678,9691,-4005
32,A006405,伙己SDI快,20210713,-3310,9498,-4171
33,A006405,伙己SDI快,20210712,-1958,8757,-4773
34,A006405,伙己SDI快,20210709,-3778,10621,-4812
35,A006405,伙己SDI快,20210708,-3257,10085,-4814
36,A006405,伙己SDI快,20210707,-2987,10331,-4815
37,A006405,伙己SDI快,20210706,-3416,10786,-4834
38,A006405,伙己SDI快,20210705,-610,8041,-4936
39,A006405,伙己SDI快,20210702,-987,8433,-4937
40,A006405,伙己SDI快,20210701,618,6896,-5106
41,A006405,伙己SDI快,20210630,3377,5191,-6106
42,A006405,伙己SDI快,20210629,4851,5196,-7577
43,A006405,伙己SDI快,20210628,3880,5176,-7586
44,A006405,伙己SDI快,20210625,2763,6277,-7554
45,A006405,伙己SDI快,20210624,4767,4162,-7554
46,A006405,伙己SDI快,20210623,6235,2886,-8055
47,A006405,伙己SDI快,20210622,6402,2645,-8055
48,A006405,伙己SDI快,20210621,6201,2881,-8086
49,A006405,伙己SDI快,20210618,5561,3572,-8216
50,A006405,伙己SDI快,20210617,3603,5995,-8746
51,A006405,伙己SDI快,20210616,4311,5786,-9246
52,A006405,伙己SDI快,20210615,3650,6375,-9236
53,A006405,伙己SDI快,20210614,3492,6532,-9236
54,A006405,伙己SDI快,20210611,1654,7900,-9235
55,A006405,伙己SDI快,20210610,3318,6086,-9246
56,A006405,伙己SDI快,20210609,4321,5604,-9696
57,A006405,伙己SDI快,20210608,3722,6146,-9643
58,A006405,伙己SDI快,20210607,2731,7084,-9591
59,A006405,伙己SDI快,20210604,1269,8456,-9371
60,A006405,伙己SDI快,20210603,-2299,9120,-6464
