,辆格内靛,辆格疙,朝楼,俺牢 鉴概荐,寇惫牢 鉴概荐,扁包 鉴概荐
0,A195920,TIGER 老夯TOPIX(钦己 H),20210827,-19609,0,172668
1,A195920,TIGER 老夯TOPIX(钦己 H),20210826,-19614,0,172675
2,A195920,TIGER 老夯TOPIX(钦己 H),20210825,-19588,0,172649
3,A195920,TIGER 老夯TOPIX(钦己 H),20210824,-19531,0,172592
4,A195920,TIGER 老夯TOPIX(钦己 H),20210823,-19608,0,172669
5,A195920,TIGER 老夯TOPIX(钦己 H),20210820,-19557,0,172618
6,A195920,TIGER 老夯TOPIX(钦己 H),20210819,-19713,0,172774
7,A195920,TIGER 老夯TOPIX(钦己 H),20210818,-19757,0,172815
8,A195920,TIGER 老夯TOPIX(钦己 H),20210817,-19723,0,172781
9,A195920,TIGER 老夯TOPIX(钦己 H),20210813,-20072,0,173132
10,A195920,TIGER 老夯TOPIX(钦己 H),20210812,-20117,0,173177
11,A195920,TIGER 老夯TOPIX(钦己 H),20210811,-20103,0,173163
12,A195920,TIGER 老夯TOPIX(钦己 H),20210810,-20031,0,173091
13,A195920,TIGER 老夯TOPIX(钦己 H),20210809,-20035,0,173095
14,A195920,TIGER 老夯TOPIX(钦己 H),20210806,-19562,0,172622
15,A195920,TIGER 老夯TOPIX(钦己 H),20210805,-19546,0,172606
16,A195920,TIGER 老夯TOPIX(钦己 H),20210804,-19546,0,172606
17,A195920,TIGER 老夯TOPIX(钦己 H),20210803,-19572,0,172630
18,A195920,TIGER 老夯TOPIX(钦己 H),20210802,-19599,0,172657
19,A195920,TIGER 老夯TOPIX(钦己 H),20210730,-19580,0,172637
20,A195920,TIGER 老夯TOPIX(钦己 H),20210729,-19743,0,172803
21,A195920,TIGER 老夯TOPIX(钦己 H),20210728,-19746,0,172806
22,A195920,TIGER 老夯TOPIX(钦己 H),20210727,24658,0,-10192
23,A195920,TIGER 老夯TOPIX(钦己 H),20210726,25091,0,-10625
24,A195920,TIGER 老夯TOPIX(钦己 H),20210723,9343,0,52257
25,A195920,TIGER 老夯TOPIX(钦己 H),20210722,9437,0,52164
26,A195920,TIGER 老夯TOPIX(钦己 H),20210721,9403,0,52198
27,A195920,TIGER 老夯TOPIX(钦己 H),20210720,27430,0,34171
28,A195920,TIGER 老夯TOPIX(钦己 H),20210719,9194,0,52408
29,A195920,TIGER 老夯TOPIX(钦己 H),20210716,9118,0,52486
30,A195920,TIGER 老夯TOPIX(钦己 H),20210715,9115,0,52489
31,A195920,TIGER 老夯TOPIX(钦己 H),20210714,8800,0,52806
32,A195920,TIGER 老夯TOPIX(钦己 H),20210713,8691,0,52915
33,A195920,TIGER 老夯TOPIX(钦己 H),20210712,9699,0,51907
34,A195920,TIGER 老夯TOPIX(钦己 H),20210709,8772,0,52834
35,A195920,TIGER 老夯TOPIX(钦己 H),20210708,36433,0,-63007
36,A195920,TIGER 老夯TOPIX(钦己 H),20210707,36253,0,-62827
37,A195920,TIGER 老夯TOPIX(钦己 H),20210706,36227,0,-62799
38,A195920,TIGER 老夯TOPIX(钦己 H),20210705,36282,0,-62870
39,A195920,TIGER 老夯TOPIX(钦己 H),20210702,36297,0,-62885
40,A195920,TIGER 老夯TOPIX(钦己 H),20210701,36620,0,-63208
41,A195920,TIGER 老夯TOPIX(钦己 H),20210630,36608,0,-63200
42,A195920,TIGER 老夯TOPIX(钦己 H),20210629,37053,0,-63645
43,A195920,TIGER 老夯TOPIX(钦己 H),20210628,36978,0,-63569
44,A195920,TIGER 老夯TOPIX(钦己 H),20210625,37074,0,-63665
45,A195920,TIGER 老夯TOPIX(钦己 H),20210624,37166,0,-63757
46,A195920,TIGER 老夯TOPIX(钦己 H),20210623,37161,0,-63752
47,A195920,TIGER 老夯TOPIX(钦己 H),20210622,37113,0,-63704
48,A195920,TIGER 老夯TOPIX(钦己 H),20210621,33466,0,-52664
49,A195920,TIGER 老夯TOPIX(钦己 H),20210618,32294,0,-51492
50,A195920,TIGER 老夯TOPIX(钦己 H),20210617,31868,0,-51066
51,A195920,TIGER 老夯TOPIX(钦己 H),20210616,31857,0,-51055
52,A195920,TIGER 老夯TOPIX(钦己 H),20210615,31969,0,-51168
53,A195920,TIGER 老夯TOPIX(钦己 H),20210614,31358,0,-50557
54,A195920,TIGER 老夯TOPIX(钦己 H),20210611,31316,0,-50515
55,A195920,TIGER 老夯TOPIX(钦己 H),20210610,31242,0,-50441
56,A195920,TIGER 老夯TOPIX(钦己 H),20210609,31242,0,-50441
57,A195920,TIGER 老夯TOPIX(钦己 H),20210608,31222,0,-50421
58,A195920,TIGER 老夯TOPIX(钦己 H),20210607,31266,0,-50465
59,A195920,TIGER 老夯TOPIX(钦己 H),20210604,31243,0,-50441
60,A195920,TIGER 老夯TOPIX(钦己 H),20210603,31341,0,-50578
61,A195920,TIGER 老夯TOPIX(钦己 H),20210602,31344,0,-50581
62,A195920,TIGER 老夯TOPIX(钦己 H),20210601,31422,0,-50659
63,A195920,TIGER 老夯TOPIX(钦己 H),20210531,31357,0,-50594
64,A195920,TIGER 老夯TOPIX(钦己 H),20210528,31141,0,-50376
65,A195920,TIGER 老夯TOPIX(钦己 H),20210527,31277,0,-50512
66,A195920,TIGER 老夯TOPIX(钦己 H),20210526,31222,0,-50454
67,A195920,TIGER 老夯TOPIX(钦己 H),20210525,31312,0,-50543
68,A195920,TIGER 老夯TOPIX(钦己 H),20210524,31453,0,-50684
69,A195920,TIGER 老夯TOPIX(钦己 H),20210521,31383,0,-50614
70,A195920,TIGER 老夯TOPIX(钦己 H),20210520,31378,0,-50609
71,A195920,TIGER 老夯TOPIX(钦己 H),20210518,31365,0,-48729
72,A195920,TIGER 老夯TOPIX(钦己 H),20210517,31465,0,-46032
73,A195920,TIGER 老夯TOPIX(钦己 H),20210514,31450,0,-27413
74,A195920,TIGER 老夯TOPIX(钦己 H),20210513,31684,0,-27647
75,A195920,TIGER 老夯TOPIX(钦己 H),20210512,31640,0,-27600
76,A195920,TIGER 老夯TOPIX(钦己 H),20210511,31711,0,-21223
77,A195920,TIGER 老夯TOPIX(钦己 H),20210510,31667,0,-21179
78,A195920,TIGER 老夯TOPIX(钦己 H),20210507,31750,0,-16344
79,A195920,TIGER 老夯TOPIX(钦己 H),20210506,34520,0,-36856
80,A195920,TIGER 老夯TOPIX(钦己 H),20210504,34536,0,-36872
81,A195920,TIGER 老夯TOPIX(钦己 H),20210503,34752,0,-37087
82,A195920,TIGER 老夯TOPIX(钦己 H),20210430,34614,0,-36947
