,辆格内靛,辆格疙,朝楼,俺牢 鉴概荐,寇惫牢 鉴概荐,扁包 鉴概荐
0,A012700,府靛内橇,20210827,224169,-54731,-170435
1,A012700,府靛内橇,20210826,231740,-71340,-166967
2,A012700,府靛内橇,20210825,197904,-51499,-165453
3,A012700,府靛内橇,20210824,218456,-65001,-168197
4,A012700,府靛内橇,20210823,229651,-73426,-170971
5,A012700,府靛内橇,20210820,187210,-32924,-170959
6,A012700,府靛内橇,20210819,172247,-19376,-170947
7,A012700,府靛内橇,20210818,149496,3430,-170955
8,A012700,府靛内橇,20210817,165890,-12894,-170975
9,A012700,府靛内橇,20210813,142173,-9462,-150980
10,A012700,府靛内橇,20210812,123317,-2410,-150982
11,A012700,府靛内橇,20210811,128651,-7703,-151001
12,A012700,府靛内橇,20210810,123972,-5596,-148454
13,A012700,府靛内橇,20210809,116671,2882,-145597
14,A012700,府靛内橇,20210806,96211,18853,-143279
15,A012700,府靛内橇,20210805,81780,33724,-140342
16,A012700,府靛内橇,20210804,91174,29963,-131774
17,A012700,府靛内橇,20210803,94717,27349,-132500
18,A012700,府靛内橇,20210802,84081,37827,-132498
19,A012700,府靛内橇,20210730,68199,53738,-132493
20,A012700,府靛内橇,20210729,48542,73007,-132487
21,A012700,府靛内橇,20210728,44765,74933,-130636
22,A012700,府靛内橇,20210727,31434,86097,-128400
23,A012700,府靛内橇,20210726,47843,70744,-128410
24,A012700,府靛内橇,20210723,48045,69184,-125778
25,A012700,府靛内橇,20210722,36839,69790,-114929
26,A012700,府靛内橇,20210721,30436,72509,-110704
27,A012700,府靛内橇,20210720,-1791,104463,-110498
28,A012700,府靛内橇,20210719,11832,91400,-110500
29,A012700,府靛内橇,20210716,2869,100348,-110500
30,A012700,府靛内橇,20210715,-10141,113744,-110520
31,A012700,府靛内橇,20210714,-27106,128457,-108201
32,A012700,府靛内橇,20210713,-40900,142809,-108201
33,A012700,府靛内橇,20210712,-57744,159880,-107953
34,A012700,府靛内橇,20210709,-67513,167344,-105015
35,A012700,府靛内橇,20210708,-72045,165344,-105014
36,A012700,府靛内橇,20210707,-92792,192808,-110656
37,A012700,府靛内橇,20210706,-144248,237822,-103255
38,A012700,府靛内橇,20210705,-178990,273100,-103164
39,A012700,府靛内橇,20210702,-222941,317726,-103164
40,A012700,府靛内橇,20210701,-245288,340219,-103164
41,A012700,府靛内橇,20210630,-223576,330129,-112878
42,A012700,府靛内橇,20210629,-261408,351804,-89373
43,A012700,府靛内橇,20210628,-346495,438242,-87451
44,A012700,府靛内橇,20210625,-352855,446106,-89450
45,A012700,府靛内橇,20210624,-354732,447341,-89454
46,A012700,府靛内橇,20210623,-325998,417685,-89459
47,A012700,府靛内橇,20210622,-374905,467063,-90950
48,A012700,府靛内橇,20210621,-403526,497183,-90964
49,A012700,府靛内橇,20210618,-396058,485313,-85964
50,A012700,府靛内橇,20210617,-470135,476398,-763
51,A012700,府靛内橇,20210616,-624657,547142,77516
52,A012700,府靛内橇,20210615,-671399,619904,46907
53,A012700,府靛内橇,20210614,-498222,440703,50291
54,A012700,府靛内橇,20210611,-504213,446687,50278
55,A012700,府靛内橇,20210610,-483461,421627,50263
56,A012700,府靛内橇,20210609,-468393,404267,56202
57,A012700,府靛内橇,20210608,-496330,435612,56693
58,A012700,府靛内橇,20210607,-434372,358501,68720
59,A012700,府靛内橇,20210604,-501552,402958,92452
60,A012700,府靛内橇,20210603,-465719,354539,92422
61,A012700,府靛内橇,20210602,-570592,441931,114059
62,A012700,府靛内橇,20210601,-524033,398972,108218
63,A012700,府靛内橇,20210531,-536820,411639,108214
64,A012700,府靛内橇,20210528,-463764,365411,78211
65,A012700,府靛内橇,20210527,-463490,364497,78901
66,A012700,府靛内橇,20210526,-460499,365098,75309
67,A012700,府靛内橇,20210525,-456167,362405,75020
68,A012700,府靛内橇,20210524,-465746,381500,75004
69,A012700,府靛内橇,20210521,-463199,378074,75972
70,A012700,府靛内橇,20210520,-477389,392681,75945
71,A012700,府靛内橇,20210518,-492406,407333,76332
72,A012700,府靛内橇,20210517,-495655,410837,76316
73,A012700,府靛内橇,20210514,-631243,547233,76303
74,A012700,府靛内橇,20210513,-440841,382797,53291
75,A012700,府靛内橇,20210512,-323978,279047,40283
76,A012700,府靛内橇,20210511,-333669,291272,40283
77,A012700,府靛内橇,20210510,-324962,282658,40287
78,A012700,府靛内橇,20210507,-322408,276090,44301
79,A012700,府靛内橇,20210506,-346826,296580,48304
80,A012700,府靛内橇,20210504,-288307,232101,55295
81,A012700,府靛内橇,20210503,-314029,255955,57263
82,A012700,府靛内橇,20210430,-341077,280263,61256
83,A012700,府靛内橇,20210429,-326294,272300,53538
84,A012700,府靛内橇,20210428,-316191,262818,52930
85,A012700,府靛内橇,20210427,-335832,309187,25983
86,A012700,府靛内橇,20210426,-345404,317041,19656
87,A012700,府靛内橇,20210423,-374105,349495,1929
88,A012700,府靛内橇,20210422,-367069,323473,-2506
89,A012700,府靛内橇,20210421,-353706,298082,-8238
90,A012700,府靛内橇,20210420,-438653,322372,55296
91,A012700,府靛内橇,20210419,-311489,191619,58885
92,A012700,府靛内橇,20210416,-373529,228553,83881
93,A012700,府靛内橇,20210415,-401019,260104,84410
94,A012700,府靛内橇,20210414,-457839,220175,184408
95,A012700,府靛内橇,20210413,-590591,307236,251241
96,A012700,府靛内橇,20210412,-569515,332231,201238
97,A012700,府靛内橇,20210409,-740925,519435,191271
98,A012700,府靛内橇,20210408,-539176,290459,224599
99,A012700,府靛内橇,20210407,-565905,315578,226209
100,A012700,府靛内橇,20210406,-524845,271020,226707
101,A012700,府靛内橇,20210405,-478088,226323,226708
102,A012700,府靛内橇,20210402,-449204,203025,226623
