,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,∞≥¿Œ º¯∏≈ºˆ,ø‹±π¿Œ º¯∏≈ºˆ,±‚∞¸ º¯∏≈ºˆ
0,A023790,µø¿œ√∂∞≠,20210827,48783,100995,0
1,A023790,µø¿œ√∂∞≠,20210826,66523,77026,0
2,A023790,µø¿œ√∂∞≠,20210825,63459,71889,0
3,A023790,µø¿œ√∂∞≠,20210824,78960,46987,0
4,A023790,µø¿œ√∂∞≠,20210823,111336,14611,0
5,A023790,µø¿œ√∂∞≠,20210820,110227,15664,0
6,A023790,µø¿œ√∂∞≠,20210819,78932,47015,0
7,A023790,µø¿œ√∂∞≠,20210818,59931,65524,0
8,A023790,µø¿œ√∂∞≠,20210817,52702,72767,0
9,A023790,µø¿œ√∂∞≠,20210813,40553,84916,0
10,A023790,µø¿œ√∂∞≠,20210812,24224,101259,0
11,A023790,µø¿œ√∂∞≠,20210811,29256,96227,0
12,A023790,µø¿œ√∂∞≠,20210810,24316,101174,0
13,A023790,µø¿œ√∂∞≠,20210809,14507,110997,0
14,A023790,µø¿œ√∂∞≠,20210806,9613,115905,0
15,A023790,µø¿œ√∂∞≠,20210805,9655,115870,0
16,A023790,µø¿œ√∂∞≠,20210804,10649,107608,0
17,A023790,µø¿œ√∂∞≠,20210803,26484,91731,0
18,A023790,µø¿œ√∂∞≠,20210802,12316,105913,0
19,A023790,µø¿œ√∂∞≠,20210730,11260,106976,0
20,A023790,µø¿œ√∂∞≠,20210729,11088,107148,0
21,A023790,µø¿œ√∂∞≠,20210728,4300,113540,0
22,A023790,µø¿œ√∂∞≠,20210727,8162,109185,0
23,A023790,µø¿œ√∂∞≠,20210726,16173,101174,0
24,A023790,µø¿œ√∂∞≠,20210723,22646,94210,0
25,A023790,µø¿œ√∂∞≠,20210722,23451,81088,0
26,A023790,µø¿œ√∂∞≠,20210721,32265,72274,0
27,A023790,µø¿œ√∂∞≠,20210720,26932,77614,0
28,A023790,µø¿œ√∂∞≠,20210719,24713,79854,0
29,A023790,µø¿œ√∂∞≠,20210716,6073,98501,0
30,A023790,µø¿œ√∂∞≠,20210715,27083,77485,0
31,A023790,µø¿œ√∂∞≠,20210714,35105,69463,0
32,A023790,µø¿œ√∂∞≠,20210713,23498,81560,0
33,A023790,µø¿œ√∂∞≠,20210712,32576,71721,0
34,A023790,µø¿œ√∂∞≠,20210709,42671,61626,0
35,A023790,µø¿œ√∂∞≠,20210708,47178,58130,0
