,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210827,1590547,3496944,-34823
1,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210826,1053286,3341555,-25512
2,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210825,394253,3154695,-25512
3,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210824,269604,3201294,-25623
4,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210823,429634,3113267,-25766
5,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210820,513751,3013437,-24221
6,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210819,812733,2714441,-24239
7,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210818,713312,2814654,-24281
8,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210817,1064810,2462526,-24918
9,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210813,1166557,2369076,-24935
10,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210812,1269105,2279447,-24932
11,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210811,1279188,2270296,-17258
12,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210810,1137437,2421000,-17118
13,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210809,1189743,2381294,-16382
14,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210806,1001094,2570633,-16152
15,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210805,726680,2846002,-15566
16,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210804,1171845,2419848,-15521
17,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210803,1706784,1882530,-15393
18,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210802,1872764,1716515,-15378
19,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210730,1906482,1676925,-15143
20,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210729,1706048,1876444,-15186
21,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210728,1745880,1837521,-15198
22,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210727,1761626,1718208,-15836
23,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210726,2096909,1381497,-16631
24,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210723,2182538,1295763,-16639
25,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210722,2244917,1241528,-16627
26,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210721,2346355,1130480,-16597
27,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210720,2224809,1251166,-16547
28,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210719,2394557,1092673,-16459
29,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210716,2302462,1184080,-14404
30,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210715,2270357,1219340,-14348
31,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210714,2198594,1295659,-14304
32,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210713,2285729,1124238,-14248
33,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210712,2290719,1124472,-14257
34,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210709,2040812,1381878,-13746
35,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210708,2867789,561719,-13251
36,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210707,2944099,493395,-13234
37,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210706,2793604,646111,-13220
38,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210705,3102819,328998,-13132
39,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210702,3036172,335898,-13048
40,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210701,3300694,141232,-12933
41,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210630,3077203,372948,-12551
42,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210629,2716044,744217,-11754
43,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210628,3125126,371061,-11647
44,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210625,2202649,996776,248447
45,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210624,2087345,1140665,-10748
46,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210623,2537864,696736,-10733
47,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210622,2649582,612274,-10056
48,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210621,2506314,497711,-10024
49,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210618,1996074,988316,-19279
50,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210617,2536891,502863,-19180
51,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210616,757848,2324142,-19487
52,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210615,1649278,1430410,-29886
53,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210614,1722305,1178632,-33462
54,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210611,1524264,1308765,-33076
55,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210610,1763058,969719,-32820
56,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210609,1911399,721737,-32801
57,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210608,-433686,1090128,-37205
58,A007120,¹Ì·¡¾ÆÀÌ¾ØÁö,20210607,-594459,1075701,-37182
