,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A123570,ÀÌ¿¥³Ý,20210827,19411,129043,-143021
1,A123570,ÀÌ¿¥³Ý,20210826,21250,127225,-143021
2,A123570,ÀÌ¿¥³Ý,20210825,16125,132350,-143021
3,A123570,ÀÌ¿¥³Ý,20210824,6785,141597,-143021
4,A123570,ÀÌ¿¥³Ý,20210823,-8756,158402,-143021
5,A123570,ÀÌ¿¥³Ý,20210820,5831,144065,-143021
6,A123570,ÀÌ¿¥³Ý,20210819,25855,124669,-143021
7,A123570,ÀÌ¿¥³Ý,20210818,28155,122911,-143021
8,A123570,ÀÌ¿¥³Ý,20210817,26561,124512,-143021
9,A123570,ÀÌ¿¥³Ý,20210813,22695,121872,-143021
10,A123570,ÀÌ¿¥³Ý,20210812,15067,130280,-143021
11,A123570,ÀÌ¿¥³Ý,20210811,22473,123124,-143021
12,A123570,ÀÌ¿¥³Ý,20210810,36959,109144,-143021
13,A123570,ÀÌ¿¥³Ý,20210809,38186,108929,-143021
14,A123570,ÀÌ¿¥³Ý,20210806,42924,104703,-143021
15,A123570,ÀÌ¿¥³Ý,20210805,32230,110403,-143021
16,A123570,ÀÌ¿¥³Ý,20210804,34923,108960,-143021
17,A123570,ÀÌ¿¥³Ý,20210803,31173,110210,-143021
18,A123570,ÀÌ¿¥³Ý,20210802,28374,113009,-143021
19,A123570,ÀÌ¿¥³Ý,20210730,28524,112859,-143021
20,A123570,ÀÌ¿¥³Ý,20210729,19037,122169,-143021
21,A123570,ÀÌ¿¥³Ý,20210728,14483,126741,-143021
22,A123570,ÀÌ¿¥³Ý,20210727,3241,138001,-143021
23,A123570,ÀÌ¿¥³Ý,20210726,3160,138062,-143021
24,A123570,ÀÌ¿¥³Ý,20210723,21289,120625,-143021
25,A123570,ÀÌ¿¥³Ý,20210722,20801,121869,-143021
26,A123570,ÀÌ¿¥³Ý,20210721,16391,126635,-143021
27,A123570,ÀÌ¿¥³Ý,20210720,10078,132954,-143021
28,A123570,ÀÌ¿¥³Ý,20210719,20786,121886,-143021
29,A123570,ÀÌ¿¥³Ý,20210716,10804,132577,-143021
30,A123570,ÀÌ¿¥³Ý,20210715,497,143406,-143021
31,A123570,ÀÌ¿¥³Ý,20210714,41094,103603,-143021
32,A123570,ÀÌ¿¥³Ý,20210713,37670,107419,-143021
33,A123570,ÀÌ¿¥³Ý,20210712,54342,93827,-143021
34,A123570,ÀÌ¿¥³Ý,20210709,44558,103579,-143021
35,A123570,ÀÌ¿¥³Ý,20210708,5690,142809,-143021
36,A123570,ÀÌ¿¥³Ý,20210707,39667,109696,-143021
37,A123570,ÀÌ¿¥³Ý,20210706,8353,137480,-143021
38,A123570,ÀÌ¿¥³Ý,20210705,47971,99642,-143021
