,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,∞≥¿Œ º¯∏≈ºˆ,ø‹±π¿Œ º¯∏≈ºˆ,±‚∞¸ º¯∏≈ºˆ
0,A169330,ø•∫Í∑π¿Œ,20210827,-4677,-3546,0
1,A169330,ø•∫Í∑π¿Œ,20210826,-4461,-3662,0
2,A169330,ø•∫Í∑π¿Œ,20210825,-3551,-4835,0
3,A169330,ø•∫Í∑π¿Œ,20210824,-3914,-4472,0
4,A169330,ø•∫Í∑π¿Œ,20210823,-2621,-5728,0
5,A169330,ø•∫Í∑π¿Œ,20210820,-1208,-7228,0
6,A169330,ø•∫Í∑π¿Œ,20210819,-3097,-5441,0
7,A169330,ø•∫Í∑π¿Œ,20210818,-16425,3488,0
8,A169330,ø•∫Í∑π¿Œ,20210817,-15273,-741,0
9,A169330,ø•∫Í∑π¿Œ,20210813,-18687,2183,0
10,A169330,ø•∫Í∑π¿Œ,20210812,-22315,4800,0
11,A169330,ø•∫Í∑π¿Œ,20210811,-23229,5714,0
12,A169330,ø•∫Í∑π¿Œ,20210810,-25002,7492,0
13,A169330,ø•∫Í∑π¿Œ,20210809,-27699,10189,0
14,A169330,ø•∫Í∑π¿Œ,20210806,-28010,10500,0
15,A169330,ø•∫Í∑π¿Œ,20210805,-30943,11433,0
16,A169330,ø•∫Í∑π¿Œ,20210804,-31312,11802,0
17,A169330,ø•∫Í∑π¿Œ,20210803,-31826,12316,0
18,A169330,ø•∫Í∑π¿Œ,20210802,-33550,14040,0
19,A169330,ø•∫Í∑π¿Œ,20210730,-33753,14273,0
20,A169330,ø•∫Í∑π¿Œ,20210729,-35970,16490,0
21,A169330,ø•∫Í∑π¿Œ,20210728,-36787,17307,0
22,A169330,ø•∫Í∑π¿Œ,20210727,-38421,18941,0
23,A169330,ø•∫Í∑π¿Œ,20210726,-39289,18402,0
24,A169330,ø•∫Í∑π¿Œ,20210723,-44918,20500,0
25,A169330,ø•∫Í∑π¿Œ,20210722,-45566,21148,0
26,A169330,ø•∫Í∑π¿Œ,20210721,-48126,23708,0
27,A169330,ø•∫Í∑π¿Œ,20210720,-51913,27501,0
28,A169330,ø•∫Í∑π¿Œ,20210719,-53403,28972,0
29,A169330,ø•∫Í∑π¿Œ,20210716,-55899,30987,0
30,A169330,ø•∫Í∑π¿Œ,20210715,-56994,31390,0
31,A169330,ø•∫Í∑π¿Œ,20210714,-58904,31943,0
32,A169330,ø•∫Í∑π¿Œ,20210713,-61408,33791,0
33,A169330,ø•∫Í∑π¿Œ,20210712,-61576,33637,0
34,A169330,ø•∫Í∑π¿Œ,20210709,-58875,30940,0
35,A169330,ø•∫Í∑π¿Œ,20210708,-60289,32442,0
36,A169330,ø•∫Í∑π¿Œ,20210707,-62434,34636,0
37,A169330,ø•∫Í∑π¿Œ,20210706,-63158,35360,0
38,A169330,ø•∫Í∑π¿Œ,20210705,-61560,33762,0
39,A169330,ø•∫Í∑π¿Œ,20210702,-62509,33925,0
40,A169330,ø•∫Í∑π¿Œ,20210701,-62547,33957,0
41,A169330,ø•∫Í∑π¿Œ,20210630,-64026,35723,0
42,A169330,ø•∫Í∑π¿Œ,20210629,-65761,37458,0
43,A169330,ø•∫Í∑π¿Œ,20210628,-66536,38023,0
44,A169330,ø•∫Í∑π¿Œ,20210625,-62915,34402,0
45,A169330,ø•∫Í∑π¿Œ,20210624,-58829,30316,0
46,A169330,ø•∫Í∑π¿Œ,20210623,-59026,31575,0
47,A169330,ø•∫Í∑π¿Œ,20210622,-61527,34404,0
48,A169330,ø•∫Í∑π¿Œ,20210621,-62390,35267,0
49,A169330,ø•∫Í∑π¿Œ,20210618,-64021,36898,0
50,A169330,ø•∫Í∑π¿Œ,20210617,-66791,39668,0
51,A169330,ø•∫Í∑π¿Œ,20210616,-66830,40207,0
52,A169330,ø•∫Í∑π¿Œ,20210615,-67247,39634,0
53,A169330,ø•∫Í∑π¿Œ,20210614,-67725,40112,0
54,A169330,ø•∫Í∑π¿Œ,20210611,-68240,40518,0
55,A169330,ø•∫Í∑π¿Œ,20210610,-70467,42745,0
56,A169330,ø•∫Í∑π¿Œ,20210609,-71216,43494,0
57,A169330,ø•∫Í∑π¿Œ,20210608,-71694,44972,0
58,A169330,ø•∫Í∑π¿Œ,20210607,-74279,47556,0
59,A169330,ø•∫Í∑π¿Œ,20210604,-76275,49552,0
60,A169330,ø•∫Í∑π¿Œ,20210603,-79585,52862,0
61,A169330,ø•∫Í∑π¿Œ,20210602,-79032,52409,0
62,A169330,ø•∫Í∑π¿Œ,20210601,-79111,52683,0
63,A169330,ø•∫Í∑π¿Œ,20210531,-79991,54063,0
64,A169330,ø•∫Í∑π¿Œ,20210528,-81662,55734,0
65,A169330,ø•∫Í∑π¿Œ,20210527,-81826,55928,0
66,A169330,ø•∫Í∑π¿Œ,20210526,-82964,57066,0
67,A169330,ø•∫Í∑π¿Œ,20210525,-83362,57464,0
68,A169330,ø•∫Í∑π¿Œ,20210524,-84447,60685,0
69,A169330,ø•∫Í∑π¿Œ,20210521,-89071,66625,0
70,A169330,ø•∫Í∑π¿Œ,20210520,-92886,72210,0
71,A169330,ø•∫Í∑π¿Œ,20210518,-93121,73231,0
72,A169330,ø•∫Í∑π¿Œ,20210517,-93176,74286,0
73,A169330,ø•∫Í∑π¿Œ,20210514,-100164,82805,0
74,A169330,ø•∫Í∑π¿Œ,20210513,-102204,85369,0
75,A169330,ø•∫Í∑π¿Œ,20210512,-100995,84260,0
76,A169330,ø•∫Í∑π¿Œ,20210511,-102656,88209,0
77,A169330,ø•∫Í∑π¿Œ,20210510,-104215,91125,0
78,A169330,ø•∫Í∑π¿Œ,20210507,-103989,90948,0
79,A169330,ø•∫Í∑π¿Œ,20210506,-101972,90812,0
80,A169330,ø•∫Í∑π¿Œ,20210504,-100121,92961,0
81,A169330,ø•∫Í∑π¿Œ,20210503,-103768,96698,0
82,A169330,ø•∫Í∑π¿Œ,20210430,-107656,101135,0
83,A169330,ø•∫Í∑π¿Œ,20210429,-116205,109484,0
84,A169330,ø•∫Í∑π¿Œ,20210428,-112984,106263,0
85,A169330,ø•∫Í∑π¿Œ,20210427,-108741,103519,0
86,A169330,ø•∫Í∑π¿Œ,20210426,-113556,108878,0
87,A169330,ø•∫Í∑π¿Œ,20210423,-105503,101020,0
88,A169330,ø•∫Í∑π¿Œ,20210422,-103896,99413,0
89,A169330,ø•∫Í∑π¿Œ,20210421,-104083,99600,0
90,A169330,ø•∫Í∑π¿Œ,20210420,-101192,97332,0
91,A169330,ø•∫Í∑π¿Œ,20210419,-95686,92029,0
92,A169330,ø•∫Í∑π¿Œ,20210416,-105456,102590,0
93,A169330,ø•∫Í∑π¿Œ,20210415,-102256,99390,0
94,A169330,ø•∫Í∑π¿Œ,20210414,-98615,96049,0
95,A169330,ø•∫Í∑π¿Œ,20210413,-111666,109110,0
96,A169330,ø•∫Í∑π¿Œ,20210412,-76037,73531,150
97,A169330,ø•∫Í∑π¿Œ,20210409,-73488,70987,150
98,A169330,ø•∫Í∑π¿Œ,20210408,-68766,66041,150
99,A169330,ø•∫Í∑π¿Œ,20210407,-65062,62468,100
100,A169330,ø•∫Í∑π¿Œ,20210406,-57181,55101,100
101,A169330,ø•∫Í∑π¿Œ,20210405,-58128,56048,100
102,A169330,ø•∫Í∑π¿Œ,20210402,-48656,46576,100
103,A169330,ø•∫Í∑π¿Œ,20210401,-50335,48139,100
104,A169330,ø•∫Í∑π¿Œ,20210331,-39704,37533,100
105,A169330,ø•∫Í∑π¿Œ,20210330,-30109,27998,100
106,A169330,ø•∫Í∑π¿Œ,20210329,-26816,24705,100
107,A169330,ø•∫Í∑π¿Œ,20210326,-25932,23821,100
108,A169330,ø•∫Í∑π¿Œ,20210325,-20156,18051,100
109,A169330,ø•∫Í∑π¿Œ,20210324,-21493,19077,100
110,A169330,ø•∫Í∑π¿Œ,20210323,-13084,10664,100
111,A169330,ø•∫Í∑π¿Œ,20210322,-13295,12200,100
112,A169330,ø•∫Í∑π¿Œ,20210319,-16194,15259,100
113,A169330,ø•∫Í∑π¿Œ,20210318,-2718,2000,100
114,A169330,ø•∫Í∑π¿Œ,20210317,302,-1017,100
115,A169330,ø•∫Í∑π¿Œ,20210316,-1607,924,100
116,A169330,ø•∫Í∑π¿Œ,20210315,4304,-4751,85
117,A169330,ø•∫Í∑π¿Œ,20210312,8369,-8170,50
118,A169330,ø•∫Í∑π¿Œ,20210311,2284,-2704,0
