,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A004370,³ó½É,20210827,-162155,-170271,343156
1,A004370,³ó½É,20210826,-161241,-170949,342661
2,A004370,³ó½É,20210825,-167349,-168559,346564
3,A004370,³ó½É,20210824,-173239,-168258,352350
4,A004370,³ó½É,20210823,-160730,-177947,349309
5,A004370,³ó½É,20210820,-156558,-179950,347137
6,A004370,³ó½É,20210819,-154950,-180299,344857
7,A004370,³ó½É,20210818,-154547,-180241,344288
8,A004370,³ó½É,20210817,-148963,-175005,333432
9,A004370,³ó½É,20210813,-147828,-181303,336667
10,A004370,³ó½É,20210812,-128495,-198490,335068
11,A004370,³ó½É,20210811,-133121,-204148,344773
12,A004370,³ó½É,20210810,-138939,-206672,353147
13,A004370,³ó½É,20210809,-139137,-211656,356672
14,A004370,³ó½É,20210806,-137883,-216753,360334
15,A004370,³ó½É,20210805,-136560,-219379,361432
16,A004370,³ó½É,20210804,-139033,-214156,358809
17,A004370,³ó½É,20210803,-137539,-216689,359688
18,A004370,³ó½É,20210802,-142613,-213570,361287
19,A004370,³ó½É,20210730,-137349,-212445,354942
20,A004370,³ó½É,20210729,-136506,-212876,354402
21,A004370,³ó½É,20210728,-123518,-216094,343814
22,A004370,³ó½É,20210727,-125168,-208852,338121
23,A004370,³ó½É,20210726,-122856,-207615,334643
24,A004370,³ó½É,20210723,-129701,-208345,342079
25,A004370,³ó½É,20210722,-124081,-207480,335709
26,A004370,³ó½É,20210721,-125152,-202365,332631
27,A004370,³ó½É,20210720,-121584,-209827,336242
28,A004370,³ó½É,20210719,-111704,-209315,326194
29,A004370,³ó½É,20210716,-110262,-207938,324795
30,A004370,³ó½É,20210715,-63383,-219395,288089
31,A004370,³ó½É,20210714,2590,-245394,245356
32,A004370,³ó½É,20210713,-2254,-240919,245636
33,A004370,³ó½É,20210712,-4314,-237333,244116
34,A004370,³ó½É,20210709,-4278,-234571,240263
35,A004370,³ó½É,20210708,-5328,-228617,235566
36,A004370,³ó½É,20210707,-10727,-231646,240463
37,A004370,³ó½É,20210706,-11895,-235262,244683
38,A004370,³ó½É,20210705,-18887,-230553,245680
39,A004370,³ó½É,20210702,-20062,-228121,245260
40,A004370,³ó½É,20210701,-22754,-223418,243614
41,A004370,³ó½É,20210630,-24028,-215696,236223
42,A004370,³ó½É,20210629,-28636,-208955,234311
43,A004370,³ó½É,20210628,-27745,-209790,234255
44,A004370,³ó½É,20210625,-27209,-210246,233286
45,A004370,³ó½É,20210624,-27187,-205283,228164
46,A004370,³ó½É,20210623,-24002,-212065,231357
47,A004370,³ó½É,20210622,-26903,-205631,228132
48,A004370,³ó½É,20210621,-28877,-201530,224681
49,A004370,³ó½É,20210618,-24229,-200969,217816
50,A004370,³ó½É,20210617,-33163,-185556,212426
51,A004370,³ó½É,20210616,-37387,-179352,210650
52,A004370,³ó½É,20210615,-55980,-161330,211484
53,A004370,³ó½É,20210614,-72951,-133770,202332
54,A004370,³ó½É,20210611,-6678,-167910,171889
55,A004370,³ó½É,20210610,-895,-165484,163836
56,A004370,³ó½É,20210609,-7760,-161400,165721
57,A004370,³ó½É,20210608,-9975,-160415,166605
58,A004370,³ó½É,20210607,-13439,-159637,169383
