,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A097520,¿¥¾¾³Ø½º,20210827,1262363,-763895,-491687
1,A097520,¿¥¾¾³Ø½º,20210826,1259967,-763070,-491594
2,A097520,¿¥¾¾³Ø½º,20210825,1259109,-773659,-479797
3,A097520,¿¥¾¾³Ø½º,20210824,1249627,-777997,-460684
4,A097520,¿¥¾¾³Ø½º,20210823,1237739,-780527,-446647
5,A097520,¿¥¾¾³Ø½º,20210820,1232035,-778182,-445953
6,A097520,¿¥¾¾³Ø½º,20210819,1261820,-784184,-470035
7,A097520,¿¥¾¾³Ø½º,20210818,1260266,-780203,-472101
8,A097520,¿¥¾¾³Ø½º,20210817,1256092,-785727,-462206
9,A097520,¿¥¾¾³Ø½º,20210813,1267189,-796827,-461498
10,A097520,¿¥¾¾³Ø½º,20210812,1263440,-798565,-457524
11,A097520,¿¥¾¾³Ø½º,20210811,1245718,-781331,-456508
12,A097520,¿¥¾¾³Ø½º,20210810,1250650,-780309,-463715
13,A097520,¿¥¾¾³Ø½º,20210809,1227765,-763475,-458429
14,A097520,¿¥¾¾³Ø½º,20210806,1243987,-779046,-460221
15,A097520,¿¥¾¾³Ø½º,20210805,1232900,-763166,-464197
16,A097520,¿¥¾¾³Ø½º,20210804,1278945,-800264,-473647
17,A097520,¿¥¾¾³Ø½º,20210803,1272772,-795941,-471977
18,A097520,¿¥¾¾³Ø½º,20210802,1291956,-807143,-480001
19,A097520,¿¥¾¾³Ø½º,20210730,1305850,-825767,-478793
20,A097520,¿¥¾¾³Ø½º,20210729,1300859,-818807,-480628
21,A097520,¿¥¾¾³Ø½º,20210728,1303373,-821433,-480671
22,A097520,¿¥¾¾³Ø½º,20210727,1273816,-808955,-462401
23,A097520,¿¥¾¾³Ø½º,20210726,1256049,-794513,-460709
24,A097520,¿¥¾¾³Ø½º,20210723,1296153,-836742,-457296
25,A097520,¿¥¾¾³Ø½º,20210722,1267122,-822477,-443316
26,A097520,¿¥¾¾³Ø½º,20210721,1300877,-840159,-452431
27,A097520,¿¥¾¾³Ø½º,20210720,1301183,-841888,-450851
28,A097520,¿¥¾¾³Ø½º,20210719,1309707,-857070,-446752
29,A097520,¿¥¾¾³Ø½º,20210716,1320865,-863646,-452496
30,A097520,¿¥¾¾³Ø½º,20210715,1330931,-870411,-455496
31,A097520,¿¥¾¾³Ø½º,20210714,1366707,-909779,-453363
32,A097520,¿¥¾¾³Ø½º,20210713,1353650,-898059,-451851
33,A097520,¿¥¾¾³Ø½º,20210712,1387765,-929614,-453889
34,A097520,¿¥¾¾³Ø½º,20210709,1360302,-925552,-429815
35,A097520,¿¥¾¾³Ø½º,20210708,1341412,-920181,-416369
36,A097520,¿¥¾¾³Ø½º,20210707,1310209,-891217,-412748
37,A097520,¿¥¾¾³Ø½º,20210706,1281848,-867217,-407068
38,A097520,¿¥¾¾³Ø½º,20210705,1307670,-892334,-407472
39,A097520,¿¥¾¾³Ø½º,20210702,1193158,-824286,-360922
40,A097520,¿¥¾¾³Ø½º,20210701,1159793,-801708,-349201
41,A097520,¿¥¾¾³Ø½º,20210630,1134997,-782417,-343466
42,A097520,¿¥¾¾³Ø½º,20210629,1145149,-793843,-341438
43,A097520,¿¥¾¾³Ø½º,20210628,1137813,-803879,-324032
44,A097520,¿¥¾¾³Ø½º,20210625,1110764,-777178,-322915
45,A097520,¿¥¾¾³Ø½º,20210624,1113290,-782468,-320841
46,A097520,¿¥¾¾³Ø½º,20210623,1119788,-798657,-313351
47,A097520,¿¥¾¾³Ø½º,20210622,1086494,-777932,-302239
48,A097520,¿¥¾¾³Ø½º,20210621,1067326,-758767,-303378
49,A097520,¿¥¾¾³Ø½º,20210618,1035968,-733647,-297761
50,A097520,¿¥¾¾³Ø½º,20210617,1108203,-791649,-308375
51,A097520,¿¥¾¾³Ø½º,20210616,1089825,-781019,-300399
52,A097520,¿¥¾¾³Ø½º,20210615,1039913,-736281,-296116
53,A097520,¿¥¾¾³Ø½º,20210614,1001407,-711676,-282071
54,A097520,¿¥¾¾³Ø½º,20210611,988277,-699479,-280333
55,A097520,¿¥¾¾³Ø½º,20210610,994661,-703624,-282418
56,A097520,¿¥¾¾³Ø½º,20210609,1002396,-686840,-307127
57,A097520,¿¥¾¾³Ø½º,20210608,993767,-675620,-309628
58,A097520,¿¥¾¾³Ø½º,20210607,999567,-676548,-314143
59,A097520,¿¥¾¾³Ø½º,20210604,1009277,-682525,-317435
60,A097520,¿¥¾¾³Ø½º,20210603,996037,-679128,-307077
61,A097520,¿¥¾¾³Ø½º,20210602,1009117,-692444,-307729
62,A097520,¿¥¾¾³Ø½º,20210601,991589,-679510,-304584
63,A097520,¿¥¾¾³Ø½º,20210531,988394,-682184,-298562
64,A097520,¿¥¾¾³Ø½º,20210528,966819,-664679,-294734
65,A097520,¿¥¾¾³Ø½º,20210527,985371,-677978,-299418
66,A097520,¿¥¾¾³Ø½º,20210526,952730,-652550,-291778
67,A097520,¿¥¾¾³Ø½º,20210525,961060,-658293,-294392
68,A097520,¿¥¾¾³Ø½º,20210524,983699,-666778,-307135
69,A097520,¿¥¾¾³Ø½º,20210521,953638,-634880,-309372
70,A097520,¿¥¾¾³Ø½º,20210520,915148,-592824,-311988
71,A097520,¿¥¾¾³Ø½º,20210518,935135,-609886,-315642
72,A097520,¿¥¾¾³Ø½º,20210517,916555,-581240,-324651
73,A097520,¿¥¾¾³Ø½º,20210514,754820,-423519,-323915
74,A097520,¿¥¾¾³Ø½º,20210513,739653,-404503,-325287
75,A097520,¿¥¾¾³Ø½º,20210512,753017,-420988,-321717
76,A097520,¿¥¾¾³Ø½º,20210511,707508,-413639,-284735
77,A097520,¿¥¾¾³Ø½º,20210510,628832,-354314,-265141
78,A097520,¿¥¾¾³Ø½º,20210507,578890,-297074,-272024
79,A097520,¿¥¾¾³Ø½º,20210506,569710,-290787,-268949
80,A097520,¿¥¾¾³Ø½º,20210504,455707,-188733,-255612
81,A097520,¿¥¾¾³Ø½º,20210503,417404,-120249,-283935
82,A097520,¿¥¾¾³Ø½º,20210430,368182,-116158,-236897
83,A097520,¿¥¾¾³Ø½º,20210429,381376,-132069,-230882
