,辆格内靛,辆格疙,朝楼,俺牢 鉴概荐,寇惫牢 鉴概荐,扁包 鉴概荐
0,A000520,伙老力距,20210827,168201,76103,-239291
1,A000520,伙老力距,20210826,195689,51121,-239293
2,A000520,伙老力距,20210825,203969,44569,-239294
3,A000520,伙老力距,20210824,202190,47200,-239380
4,A000520,伙老力距,20210823,234374,15080,-239494
5,A000520,伙老力距,20210820,247098,2531,-239607
6,A000520,伙老力距,20210819,243808,5033,-239612
7,A000520,伙老力距,20210818,221823,27103,-239334
8,A000520,伙老力距,20210817,261312,-12634,-239849
9,A000520,伙老力距,20210813,239807,4950,-235906
10,A000520,伙老力距,20210812,217009,34404,-239766
11,A000520,伙老力距,20210811,219472,39155,-239490
12,A000520,伙老力距,20210810,234393,25529,-239473
13,A000520,伙老力距,20210809,246286,12622,-236611
14,A000520,伙老力距,20210806,245816,12636,-234101
15,A000520,伙老力距,20210805,247977,18831,-234726
16,A000520,伙老力距,20210804,251997,23486,-238636
17,A000520,伙老力距,20210803,227624,-24739,-164057
18,A000520,伙老力距,20210802,-26067,-21445,37405
19,A000520,伙老力距,20210730,-23191,-24435,37519
20,A000520,伙老力距,20210729,-24857,-22770,37520
21,A000520,伙老力距,20210728,-24346,-23278,37517
22,A000520,伙老力距,20210727,-25880,-21678,37452
23,A000520,伙老力距,20210726,-25696,-22029,37369
24,A000520,伙老力距,20210723,-27112,-20415,37371
25,A000520,伙老力距,20210722,-25126,-22966,37373
26,A000520,伙老力距,20210721,-26078,-22554,37375
27,A000520,伙老力距,20210720,-30107,-17641,37468
28,A000520,伙老力距,20210719,-30809,-16399,37479
29,A000520,伙老力距,20210716,-37482,-9730,37483
30,A000520,伙老力距,20210715,-40494,-6598,37508
31,A000520,伙老力距,20210714,-44558,-2484,37599
32,A000520,伙老力距,20210713,-46484,-463,37604
33,A000520,伙老力距,20210712,-48609,2098,37598
34,A000520,伙老力距,20210709,-50157,3647,37598
35,A000520,伙老力距,20210708,-59764,9138,41714
36,A000520,伙老力距,20210707,-74339,22364,43064
37,A000520,伙老力距,20210706,-72648,15938,43068
38,A000520,伙老力距,20210705,-78379,21659,43077
39,A000520,伙老力距,20210702,-68735,12003,43089
40,A000520,伙老力距,20210701,-69160,12414,43105
41,A000520,伙老力距,20210630,-45120,-11649,43093
42,A000520,伙老力距,20210629,-36942,-19640,42956
43,A000520,伙老力距,20210628,-35763,-20780,42968
44,A000520,伙老力距,20210625,-44573,-12021,42989
45,A000520,伙老力距,20210624,-39766,-17330,43291
46,A000520,伙老力距,20210623,-43049,-13798,43242
47,A000520,伙老力距,20210622,-39171,-18507,44103
48,A000520,伙老力距,20210621,-42445,-15236,44106
49,A000520,伙老力距,20210618,-42474,-13875,42774
50,A000520,伙老力距,20210617,-36974,-15327,38726
51,A000520,伙老力距,20210616,-42739,-13676,42821
52,A000520,伙老力距,20210615,-42620,-15904,44930
53,A000520,伙老力距,20210614,-45641,-12772,44956
54,A000520,伙老力距,20210611,-44472,-12907,44983
55,A000520,伙老力距,20210610,-46172,-11288,45014
56,A000520,伙老力距,20210609,-39129,-14265,42371
57,A000520,伙老力距,20210608,-47528,-7155,43660
58,A000520,伙老力距,20210607,-28314,-21860,39496
59,A000520,伙老力距,20210604,-22296,-25682,36860
60,A000520,伙老力距,20210603,-22865,-24468,36215
61,A000520,伙老力距,20210602,-17465,-23756,30563
62,A000520,伙老力距,20210601,-16329,-21387,26900
63,A000520,伙老力距,20210531,-16416,-21494,27094
64,A000520,伙老力距,20210528,-14495,-23436,27089
65,A000520,伙老力距,20210527,-13549,-24357,27097
66,A000520,伙老力距,20210526,-8262,-30139,27095
67,A000520,伙老力距,20210525,-8818,-30413,27935
68,A000520,伙老力距,20210524,12901,-30953,7087
