,종목코드,종목명,날짜,개인 순매수,외국인 순매수,기관 순매수
0,A086250,이노와이즈,20210827,-357236,69052,-78
1,A086250,이노와이즈,20210826,-161261,99192,-78
2,A086250,이노와이즈,20210825,105843,100401,-78
3,A086250,이노와이즈,20210824,33373,100401,0
4,A086250,이노와이즈,20210823,19643,100401,0
5,A086250,이노와이즈,20210820,-38049,100401,0
6,A086250,이노와이즈,20210819,0,0,0
7,A086250,이노와이즈,20210818,0,0,0
8,A086250,이노와이즈,20210817,0,0,0
9,A086250,이노와이즈,20210813,0,0,0
10,A086250,이노와이즈,20210812,0,0,0
11,A086250,이노와이즈,20210811,0,0,0
12,A086250,이노와이즈,20210810,0,0,0
13,A086250,이노와이즈,20210809,0,0,0
14,A086250,이노와이즈,20210806,0,0,0
15,A086250,이노와이즈,20210805,0,0,0
16,A086250,이노와이즈,20210804,0,0,0
17,A086250,이노와이즈,20210803,0,0,0
18,A086250,이노와이즈,20210802,0,0,0
19,A086250,이노와이즈,20210730,0,0,0
20,A086250,이노와이즈,20210729,0,0,0
21,A086250,이노와이즈,20210728,0,0,0
22,A086250,이노와이즈,20210727,0,0,0
23,A086250,이노와이즈,20210726,0,0,0
24,A086250,이노와이즈,20210723,0,0,0
25,A086250,이노와이즈,20210722,0,0,0
26,A086250,이노와이즈,20210721,0,0,0
27,A086250,이노와이즈,20210720,0,0,0
28,A086250,이노와이즈,20210719,0,0,0
29,A086250,이노와이즈,20210716,0,0,0
30,A086250,이노와이즈,20210715,0,0,0
31,A086250,이노와이즈,20210714,0,0,0
32,A086250,이노와이즈,20210713,0,0,0
33,A086250,이노와이즈,20210712,0,0,0
34,A086250,이노와이즈,20210709,0,0,0
35,A086250,이노와이즈,20210708,0,0,0
36,A086250,이노와이즈,20210707,0,0,0
37,A086250,이노와이즈,20210706,0,0,0
38,A086250,이노와이즈,20210705,0,0,0
39,A086250,이노와이즈,20210702,0,0,0
40,A086250,이노와이즈,20210701,0,0,0
41,A086250,이노와이즈,20210630,0,0,0
42,A086250,이노와이즈,20210629,0,0,0
43,A086250,이노와이즈,20210628,0,0,0
44,A086250,이노와이즈,20210625,0,0,0
45,A086250,이노와이즈,20210624,0,0,0
46,A086250,이노와이즈,20210623,0,0,0
47,A086250,이노와이즈,20210622,0,0,0
48,A086250,이노와이즈,20210621,0,0,0
49,A086250,이노와이즈,20210618,0,0,0
50,A086250,이노와이즈,20210617,0,0,0
51,A086250,이노와이즈,20210616,0,0,0
52,A086250,이노와이즈,20210615,0,0,0
53,A086250,이노와이즈,20210614,0,0,0
54,A086250,이노와이즈,20210611,0,0,0
55,A086250,이노와이즈,20210610,0,0,0
56,A086250,이노와이즈,20210609,0,0,0
57,A086250,이노와이즈,20210608,0,0,0
58,A086250,이노와이즈,20210607,0,0,0
59,A086250,이노와이즈,20210604,0,0,0
60,A086250,이노와이즈,20210603,0,0,0
61,A086250,이노와이즈,20210602,0,0,0
62,A086250,이노와이즈,20210601,0,0,0
63,A086250,이노와이즈,20210531,0,0,0
64,A086250,이노와이즈,20210528,0,0,0
65,A086250,이노와이즈,20210527,0,0,0
66,A086250,이노와이즈,20210526,0,0,0
67,A086250,이노와이즈,20210525,0,0,0
68,A086250,이노와이즈,20210524,0,0,0
69,A086250,이노와이즈,20210521,0,0,0
70,A086250,이노와이즈,20210520,0,0,0
71,A086250,이노와이즈,20210518,0,0,0
72,A086250,이노와이즈,20210517,0,0,0
73,A086250,이노와이즈,20210514,0,0,0
74,A086250,이노와이즈,20210513,0,0,0
75,A086250,이노와이즈,20210512,0,0,0
76,A086250,이노와이즈,20210511,0,0,0
77,A086250,이노와이즈,20210510,0,0,0
78,A086250,이노와이즈,20210507,0,0,0
79,A086250,이노와이즈,20210506,0,0,0
80,A086250,이노와이즈,20210504,0,0,0
81,A086250,이노와이즈,20210503,0,0,0
82,A086250,이노와이즈,20210430,0,0,0
83,A086250,이노와이즈,20210429,0,0,0
84,A086250,이노와이즈,20210428,0,0,0
85,A086250,이노와이즈,20210427,0,0,0
86,A086250,이노와이즈,20210426,0,0,0
87,A086250,이노와이즈,20210423,0,0,0
88,A086250,이노와이즈,20210422,0,0,0
89,A086250,이노와이즈,20210421,0,0,0
90,A086250,이노와이즈,20210420,0,0,0
91,A086250,이노와이즈,20210419,0,0,0
92,A086250,이노와이즈,20210416,0,0,0
93,A086250,이노와이즈,20210415,0,0,0
94,A086250,이노와이즈,20210414,0,0,0
95,A086250,이노와이즈,20210413,0,0,0
96,A086250,이노와이즈,20210412,0,0,0
97,A086250,이노와이즈,20210409,0,0,0
98,A086250,이노와이즈,20210408,0,0,0
99,A086250,이노와이즈,20210407,0,0,0
100,A086250,이노와이즈,20210406,0,0,0
101,A086250,이노와이즈,20210405,0,0,0
102,A086250,이노와이즈,20210402,0,0,0
103,A086250,이노와이즈,20210401,0,0,0
104,A086250,이노와이즈,20210331,0,0,0
105,A086250,이노와이즈,20210330,0,0,0
106,A086250,이노와이즈,20210329,0,0,0
107,A086250,이노와이즈,20210326,0,0,0
108,A086250,이노와이즈,20210325,0,0,0
109,A086250,이노와이즈,20210324,0,0,0
110,A086250,이노와이즈,20210323,0,0,0
111,A086250,이노와이즈,20210322,0,0,0
112,A086250,이노와이즈,20210319,0,0,0
113,A086250,이노와이즈,20210318,0,0,0
114,A086250,이노와이즈,20210317,0,0,0
115,A086250,이노와이즈,20210316,0,0,0
116,A086250,이노와이즈,20210315,0,0,0
117,A086250,이노와이즈,20210312,0,0,0
118,A086250,이노와이즈,20210311,0,0,0
