,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,∞≥¿Œ º¯∏≈ºˆ,ø‹±π¿Œ º¯∏≈ºˆ,±‚∞¸ º¯∏≈ºˆ
0,A062860,∆ºø§æ∆¿Ã,20210827,351879,31490,43638
1,A062860,∆ºø§æ∆¿Ã,20210826,350304,31258,45445
2,A062860,∆ºø§æ∆¿Ã,20210825,346556,34506,45445
3,A062860,∆ºø§æ∆¿Ã,20210824,344019,36052,45445
4,A062860,∆ºø§æ∆¿Ã,20210823,347165,31906,45445
5,A062860,∆ºø§æ∆¿Ã,20210820,346754,31317,45445
6,A062860,∆ºø§æ∆¿Ã,20210819,352032,25631,45445
7,A062860,∆ºø§æ∆¿Ã,20210818,354721,28350,45445
8,A062860,∆ºø§æ∆¿Ã,20210817,358676,24878,44962
9,A062860,∆ºø§æ∆¿Ã,20210813,354274,28980,44962
10,A062860,∆ºø§æ∆¿Ã,20210812,331677,38332,42103
11,A062860,∆ºø§æ∆¿Ã,20210811,329751,40258,42103
12,A062860,∆ºø§æ∆¿Ã,20210810,325164,44845,42103
13,A062860,∆ºø§æ∆¿Ã,20210809,319104,49862,43122
14,A062860,∆ºø§æ∆¿Ã,20210806,313382,55584,43122
15,A062860,∆ºø§æ∆¿Ã,20210805,311602,57364,43122
16,A062860,∆ºø§æ∆¿Ã,20210804,311426,56741,43122
17,A062860,∆ºø§æ∆¿Ã,20210803,309413,58754,43122
18,A062860,∆ºø§æ∆¿Ã,20210802,303937,63430,43122
19,A062860,∆ºø§æ∆¿Ã,20210730,298464,68901,43122
20,A062860,∆ºø§æ∆¿Ã,20210729,295724,71641,43122
21,A062860,∆ºø§æ∆¿Ã,20210728,292904,74459,43122
22,A062860,∆ºø§æ∆¿Ã,20210727,287605,79574,43122
23,A062860,∆ºø§æ∆¿Ã,20210726,286263,82679,41300
24,A062860,∆ºø§æ∆¿Ã,20210723,286418,85170,38642
25,A062860,∆ºø§æ∆¿Ã,20210722,283651,87996,38642
26,A062860,∆ºø§æ∆¿Ã,20210721,288498,82022,38642
27,A062860,∆ºø§æ∆¿Ã,20210720,284336,86184,38642
