,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,∞≥¿Œ º¯∏≈ºˆ,ø‹±π¿Œ º¯∏≈ºˆ,±‚∞¸ º¯∏≈ºˆ
0,A063080,∞‘¿”∫Ù,20210827,443487,-33257,-451931
1,A063080,∞‘¿”∫Ù,20210826,437946,-29420,-451325
2,A063080,∞‘¿”∫Ù,20210825,442614,-39840,-444788
3,A063080,∞‘¿”∫Ù,20210824,434054,-31082,-444851
4,A063080,∞‘¿”∫Ù,20210823,408741,-48847,-401692
5,A063080,∞‘¿”∫Ù,20210820,410783,-47413,-401637
6,A063080,∞‘¿”∫Ù,20210819,412874,-49364,-401710
7,A063080,∞‘¿”∫Ù,20210818,420717,-57074,-401737
8,A063080,∞‘¿”∫Ù,20210817,418073,-55937,-400377
9,A063080,∞‘¿”∫Ù,20210813,415744,-50353,-400574
10,A063080,∞‘¿”∫Ù,20210812,411326,-43895,-400908
11,A063080,∞‘¿”∫Ù,20210811,388748,-34769,-385346
12,A063080,∞‘¿”∫Ù,20210810,389822,-35079,-386125
13,A063080,∞‘¿”∫Ù,20210809,385183,-26557,-386606
14,A063080,∞‘¿”∫Ù,20210806,390867,-31820,-386598
15,A063080,∞‘¿”∫Ù,20210805,389673,-30354,-386860
16,A063080,∞‘¿”∫Ù,20210804,385982,-31127,-380958
17,A063080,∞‘¿”∫Ù,20210803,390719,-35441,-381380
18,A063080,∞‘¿”∫Ù,20210802,382861,-27373,-381559
19,A063080,∞‘¿”∫Ù,20210730,381002,-25511,-381600
20,A063080,∞‘¿”∫Ù,20210729,376860,-20449,-381953
21,A063080,∞‘¿”∫Ù,20210728,370217,-17490,-378256
22,A063080,∞‘¿”∫Ù,20210727,356644,-14853,-367233
23,A063080,∞‘¿”∫Ù,20210726,357127,-15272,-367289
24,A063080,∞‘¿”∫Ù,20210723,354703,-11325,-367073
25,A063080,∞‘¿”∫Ù,20210722,338964,-13612,-349077
26,A063080,∞‘¿”∫Ù,20210721,335863,-10785,-348766
