,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A093190,ºò¼Ö·Ð,20210827,-140383,241704,-61040
1,A093190,ºò¼Ö·Ð,20210826,-152923,225083,-50837
2,A093190,ºò¼Ö·Ð,20210825,-146396,206554,-48180
3,A093190,ºò¼Ö·Ð,20210824,-153264,208324,-42712
4,A093190,ºò¼Ö·Ð,20210823,-184115,217563,-34244
5,A093190,ºò¼Ö·Ð,20210820,-201432,224886,-26956
6,A093190,ºò¼Ö·Ð,20210819,-206689,231943,-29688
7,A093190,ºò¼Ö·Ð,20210818,-210956,239811,-33507
8,A093190,ºò¼Ö·Ð,20210817,-260079,242021,-9672
9,A093190,ºò¼Ö·Ð,20210813,-274401,229388,4015
10,A093190,ºò¼Ö·Ð,20210812,-264047,215889,4015
11,A093190,ºò¼Ö·Ð,20210811,-269463,207827,4015
12,A093190,ºò¼Ö·Ð,20210810,-270907,204106,4178
13,A093190,ºò¼Ö·Ð,20210809,-323103,201562,24015
14,A093190,ºò¼Ö·Ð,20210806,-541391,244537,137365
15,A093190,ºò¼Ö·Ð,20210805,-554447,246693,142865
16,A093190,ºò¼Ö·Ð,20210804,-561502,246743,145215
17,A093190,ºò¼Ö·Ð,20210803,-573052,248748,146388
18,A093190,ºò¼Ö·Ð,20210802,-571812,250831,143065
19,A093190,ºò¼Ö·Ð,20210730,-569175,251731,139528
20,A093190,ºò¼Ö·Ð,20210729,-562197,246077,138204
21,A093190,ºò¼Ö·Ð,20210728,-561181,248553,134712
22,A093190,ºò¼Ö·Ð,20210727,-563645,251017,134712
23,A093190,ºò¼Ö·Ð,20210726,-565181,252624,134647
24,A093190,ºò¼Ö·Ð,20210723,-557221,244664,134647
25,A093190,ºò¼Ö·Ð,20210722,-551331,238774,134647
26,A093190,ºò¼Ö·Ð,20210721,-551874,239367,134647
