,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,∞≥¿Œ º¯∏≈ºˆ,ø‹±π¿Œ º¯∏≈ºˆ,±‚∞¸ º¯∏≈ºˆ
0,A016360,ªÔº∫¡ı±«,20210827,-3069426,2786881,125626
1,A016360,ªÔº∫¡ı±«,20210826,-2882214,2652795,62896
2,A016360,ªÔº∫¡ı±«,20210825,-2759472,2553142,40230
3,A016360,ªÔº∫¡ı±«,20210824,-2638040,2451167,21494
4,A016360,ªÔº∫¡ı±«,20210823,-2441197,2307597,-33696
5,A016360,ªÔº∫¡ı±«,20210820,-2261642,2212904,-110196
6,A016360,ªÔº∫¡ı±«,20210819,-2296153,2249655,-120656
7,A016360,ªÔº∫¡ı±«,20210818,-2275792,2251082,-135300
8,A016360,ªÔº∫¡ı±«,20210817,-2243336,2247929,-155818
9,A016360,ªÔº∫¡ı±«,20210813,-2141211,2156170,-162288
10,A016360,ªÔº∫¡ı±«,20210812,-1919719,2038276,-279583
11,A016360,ªÔº∫¡ı±«,20210811,-1607315,1896639,-456279
12,A016360,ªÔº∫¡ı±«,20210810,-1392978,1806975,-564544
13,A016360,ªÔº∫¡ı±«,20210809,-1020493,1596674,-734965
14,A016360,ªÔº∫¡ı±«,20210806,-1000279,1547906,-709280
15,A016360,ªÔº∫¡ı±«,20210805,-989764,1551436,-716712
16,A016360,ªÔº∫¡ı±«,20210804,-998614,1568821,-725233
17,A016360,ªÔº∫¡ı±«,20210803,-910261,1549624,-795977
18,A016360,ªÔº∫¡ı±«,20210802,-930382,1539266,-768606
19,A016360,ªÔº∫¡ı±«,20210730,-977711,1586490,-770848
20,A016360,ªÔº∫¡ı±«,20210729,-983739,1554720,-733171
21,A016360,ªÔº∫¡ı±«,20210728,-905293,1509532,-765450
22,A016360,ªÔº∫¡ı±«,20210727,-927695,1513975,-746222
23,A016360,ªÔº∫¡ı±«,20210726,-984412,1535652,-709706
24,A016360,ªÔº∫¡ı±«,20210723,-1024874,1524548,-662263
25,A016360,ªÔº∫¡ı±«,20210722,-985549,1480846,-653002
26,A016360,ªÔº∫¡ı±«,20210721,-985965,1493427,-661853
27,A016360,ªÔº∫¡ı±«,20210720,-1017764,1514705,-649464
28,A016360,ªÔº∫¡ı±«,20210719,-1048695,1527533,-628736
29,A016360,ªÔº∫¡ı±«,20210716,-1007576,1499804,-638689
30,A016360,ªÔº∫¡ı±«,20210715,-998545,1510181,-657775
31,A016360,ªÔº∫¡ı±«,20210714,-824669,1377605,-692849
32,A016360,ªÔº∫¡ı±«,20210713,-840678,1365391,-665103
33,A016360,ªÔº∫¡ı±«,20210712,-892695,1339380,-582678
34,A016360,ªÔº∫¡ı±«,20210709,-927177,1356632,-564541
35,A016360,ªÔº∫¡ı±«,20210708,-1082666,1398909,-450254
36,A016360,ªÔº∫¡ı±«,20210707,-1077311,1417123,-475758
37,A016360,ªÔº∫¡ı±«,20210706,-1145906,1396646,-386641
38,A016360,ªÔº∫¡ı±«,20210705,-1183528,1402968,-354745
39,A016360,ªÔº∫¡ı±«,20210702,-1146444,1426424,-413469
40,A016360,ªÔº∫¡ı±«,20210701,-1211914,1407860,-333786
41,A016360,ªÔº∫¡ı±«,20210630,-1342438,1459339,-256886
42,A016360,ªÔº∫¡ı±«,20210629,-1391389,1436812,-185673
43,A016360,ªÔº∫¡ı±«,20210628,-1486298,1483170,-132208
44,A016360,ªÔº∫¡ı±«,20210625,-1386121,1518793,-262669
45,A016360,ªÔº∫¡ı±«,20210624,-1198573,1429728,-364484
46,A016360,ªÔº∫¡ı±«,20210623,-1204238,1434685,-360197
47,A016360,ªÔº∫¡ı±«,20210622,-1257641,1439783,-314523
48,A016360,ªÔº∫¡ı±«,20210621,-1283407,1443074,-293776
49,A016360,ªÔº∫¡ı±«,20210618,-1415908,1409994,-126002
50,A016360,ªÔº∫¡ı±«,20210617,-1502268,1425058,-65466
51,A016360,ªÔº∫¡ı±«,20210616,-1521293,1409944,-24126
52,A016360,ªÔº∫¡ı±«,20210615,-1537410,1410115,-3542
53,A016360,ªÔº∫¡ı±«,20210614,-1518387,1449913,-48461
54,A016360,ªÔº∫¡ı±«,20210611,-1548685,1470318,-35833
55,A016360,ªÔº∫¡ı±«,20210610,-1588619,1468848,5801
56,A016360,ªÔº∫¡ı±«,20210609,-1769013,1390602,279275
57,A016360,ªÔº∫¡ı±«,20210608,-1852756,1359949,402876
58,A016360,ªÔº∫¡ı±«,20210607,-1867145,1356282,421008
59,A016360,ªÔº∫¡ı±«,20210604,-1932076,1343288,499303
60,A016360,ªÔº∫¡ı±«,20210603,-1934805,1334983,530225
61,A016360,ªÔº∫¡ı±«,20210602,-1955520,1350265,530936
62,A016360,ªÔº∫¡ı±«,20210601,-1973934,1344233,555659
63,A016360,ªÔº∫¡ı±«,20210531,-2014421,1384359,556742
64,A016360,ªÔº∫¡ı±«,20210528,-1850367,1303542,466968
65,A016360,ªÔº∫¡ı±«,20210527,-1767243,1359932,328221
66,A016360,ªÔº∫¡ı±«,20210526,-1580541,1356356,145992
67,A016360,ªÔº∫¡ı±«,20210525,-1492217,1299769,133810
68,A016360,ªÔº∫¡ı±«,20210524,-1403319,1303002,30089
69,A016360,ªÔº∫¡ı±«,20210521,-1261679,1215508,-27220
70,A016360,ªÔº∫¡ı±«,20210520,-1216756,1242398,-81464
71,A016360,ªÔº∫¡ı±«,20210518,-1307396,1306192,-51829
