,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A115480,¾¾À¯¸ÞµðÄ®,20210827,-6669,102912,-207867
1,A115480,¾¾À¯¸ÞµðÄ®,20210826,12841,74490,-206867
2,A115480,¾¾À¯¸ÞµðÄ®,20210825,-182752,248632,-186115
3,A115480,¾¾À¯¸ÞµðÄ®,20210824,-89155,152201,-173115
4,A115480,¾¾À¯¸ÞµðÄ®,20210823,-2432,53376,-164815
5,A115480,¾¾À¯¸ÞµðÄ®,20210820,59294,-28016,-148215
6,A115480,¾¾À¯¸ÞµðÄ®,20210819,-75961,87093,-128215
7,A115480,¾¾À¯¸ÞµðÄ®,20210818,-16614,-14025,-88215
8,A115480,¾¾À¯¸ÞµðÄ®,20210817,36999,-63604,-86206
9,A115480,¾¾À¯¸ÞµðÄ®,20210813,-123854,-3484,14653
10,A115480,¾¾À¯¸ÞµðÄ®,20210812,-166781,38520,14653
11,A115480,¾¾À¯¸ÞµðÄ®,20210811,-237640,110221,14653
12,A115480,¾¾À¯¸ÞµðÄ®,20210810,-243144,117885,14653
13,A115480,¾¾À¯¸ÞµðÄ®,20210809,-262857,145454,14653
14,A115480,¾¾À¯¸ÞµðÄ®,20210806,-267157,159754,14653
15,A115480,¾¾À¯¸ÞµðÄ®,20210805,-228458,123555,14653
16,A115480,¾¾À¯¸ÞµðÄ®,20210804,-173828,68910,14653
17,A115480,¾¾À¯¸ÞµðÄ®,20210803,-116081,11163,14653
18,A115480,¾¾À¯¸ÞµðÄ®,20210802,-94066,-10722,14653
19,A115480,¾¾À¯¸ÞµðÄ®,20210730,-114170,10001,14653
20,A115480,¾¾À¯¸ÞµðÄ®,20210729,-137101,32369,14653
21,A115480,¾¾À¯¸ÞµðÄ®,20210728,-66541,-29072,14653
22,A115480,¾¾À¯¸ÞµðÄ®,20210727,-100870,6231,14653
23,A115480,¾¾À¯¸ÞµðÄ®,20210726,-102373,15223,14653
