,辆格内靛,辆格疙,朝楼,俺牢 鉴概荐,寇惫牢 鉴概荐,扁包 鉴概荐
0,A330590,吩单府明,20210827,-9301963,3040402,6314746
1,A330590,吩单府明,20210826,-9245495,3008267,6287792
2,A330590,吩单府明,20210825,-9251328,3037676,6265297
3,A330590,吩单府明,20210824,-9168662,3019665,6196583
4,A330590,吩单府明,20210823,-9111191,3025596,6111436
5,A330590,吩单府明,20210820,-9008045,2885860,6137265
6,A330590,吩单府明,20210819,-8785981,2752831,5983889
7,A330590,吩单府明,20210818,-8655489,2671199,5874768
8,A330590,吩单府明,20210817,-8422001,2503554,5800158
9,A330590,吩单府明,20210813,-8240367,2494853,5648333
10,A330590,吩单府明,20210812,-8093062,2403815,5538414
11,A330590,吩单府明,20210811,-8029800,2399607,5476522
12,A330590,吩单府明,20210810,-7962508,2369509,5437942
13,A330590,吩单府明,20210809,-7863222,2301773,5405500
14,A330590,吩单府明,20210806,-7809071,2299501,5352487
15,A330590,吩单府明,20210805,-7782668,2300417,5320396
16,A330590,吩单府明,20210804,-7713782,2280129,5268667
17,A330590,吩单府明,20210803,-7854310,2274112,5412237
18,A330590,吩单府明,20210802,-7832109,2259982,5405367
19,A330590,吩单府明,20210730,-7863241,2285630,5411100
20,A330590,吩单府明,20210729,-7823780,2266761,5385848
21,A330590,吩单府明,20210728,-7838268,2266758,5410392
22,A330590,吩单府明,20210727,-7805308,2243544,5409286
23,A330590,吩单府明,20210726,-7811300,2241692,5413952
24,A330590,吩单府明,20210723,-7787807,2218731,5427025
25,A330590,吩单府明,20210722,-7726994,2240456,5328317
26,A330590,吩单府明,20210721,-7652935,2274320,5228330
27,A330590,吩单府明,20210720,-7527469,2196645,5179238
28,A330590,吩单府明,20210719,-7446103,2138899,5162612
29,A330590,吩单府明,20210716,-7403851,2106839,5145335
30,A330590,吩单府明,20210715,-7300982,1810601,5330769
31,A330590,吩单府明,20210714,-7274275,1808347,5362556
32,A330590,吩单府明,20210713,-7344570,1811804,5432419
33,A330590,吩单府明,20210712,-7291941,1786920,5403704
34,A330590,吩单府明,20210709,-7201814,1731674,5336745
35,A330590,吩单府明,20210708,-6971748,1618875,5162229
36,A330590,吩单府明,20210707,-6828486,1519077,5108115
37,A330590,吩单府明,20210706,-6651595,1428672,5026491
38,A330590,吩单府明,20210705,-6453483,1329726,4930093
39,A330590,吩单府明,20210702,-6275047,1068081,5018822
40,A330590,吩单府明,20210701,-6132887,790510,5153751
41,A330590,吩单府明,20210630,-6026152,667395,5150357
42,A330590,吩单府明,20210629,-5946365,669369,5078018
43,A330590,吩单府明,20210628,-5935159,668358,5063960
44,A330590,吩单府明,20210625,-5715932,603792,4906436
