,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,∞≥¿Œ º¯∏≈ºˆ,ø‹±π¿Œ º¯∏≈ºˆ,±‚∞¸ º¯∏≈ºˆ
52,A239340,¡‹¿Œ≈Õ≥›,20210615,-197268,68528,-3400
53,A239340,¡‹¿Œ≈Õ≥›,20210614,-246958,118699,-3400
54,A239340,¡‹¿Œ≈Õ≥›,20210611,-221542,90482,-599
55,A239340,¡‹¿Œ≈Õ≥›,20210610,-202283,94346,-3400
56,A239340,¡‹¿Œ≈Õ≥›,20210609,-267571,133586,21462
57,A239340,¡‹¿Œ≈Õ≥›,20210608,-323987,305604,-3000
58,A239340,¡‹¿Œ≈Õ≥›,20210607,-279761,261482,-3000
59,A239340,¡‹¿Œ≈Õ≥›,20210604,-290697,272434,-3000
60,A239340,¡‹¿Œ≈Õ≥›,20210603,-334911,310460,-3000
61,A239340,¡‹¿Œ≈Õ≥›,20210602,-270300,169341,-3000
62,A239340,¡‹¿Œ≈Õ≥›,20210601,-343631,225838,-3000
63,A239340,¡‹¿Œ≈Õ≥›,20210531,-312276,154749,-3000
64,A239340,¡‹¿Œ≈Õ≥›,20210528,-301813,135756,-3000
65,A239340,¡‹¿Œ≈Õ≥›,20210527,-321979,149913,-3000
66,A239340,¡‹¿Œ≈Õ≥›,20210526,-297704,118722,3741
67,A239340,¡‹¿Œ≈Õ≥›,20210525,-451472,273837,8625
68,A239340,¡‹¿Œ≈Õ≥›,20210524,-214829,46483,-3000
69,A239340,¡‹¿Œ≈Õ≥›,20210521,-210245,25049,-3000
70,A239340,¡‹¿Œ≈Õ≥›,20210520,-248400,62948,-3000
71,A239340,¡‹¿Œ≈Õ≥›,20210518,-269166,47348,-1084
72,A239340,¡‹¿Œ≈Õ≥›,20210517,-5778,-26842,-1800
73,A239340,¡‹¿Œ≈Õ≥›,20210514,3438,-13074,-1800
74,A239340,¡‹¿Œ≈Õ≥›,20210513,8979,-18651,-1800
75,A239340,¡‹¿Œ≈Õ≥›,20210512,12405,-22787,-1800
76,A239340,¡‹¿Œ≈Õ≥›,20210511,-2318,-9175,-1800
77,A239340,¡‹¿Œ≈Õ≥›,20210510,2718,-14186,-1800
78,A239340,¡‹¿Œ≈Õ≥›,20210507,-19461,7993,-1800
79,A239340,¡‹¿Œ≈Õ≥›,20210506,-7465,-4004,-1800
80,A239340,¡‹¿Œ≈Õ≥›,20210504,-19970,8651,-1800
81,A239340,¡‹¿Œ≈Õ≥›,20210503,-41877,30237,-1800
82,A239340,¡‹¿Œ≈Õ≥›,20210430,-35154,25234,-1800
83,A239340,¡‹¿Œ≈Õ≥›,20210429,-18933,9207,-1800
84,A239340,¡‹¿Œ≈Õ≥›,20210428,-24438,15212,-1800
85,A239340,¡‹¿Œ≈Õ≥›,20210427,-2515,-6165,-1800
86,A239340,¡‹¿Œ≈Õ≥›,20210426,45192,-53294,-1800
87,A239340,¡‹¿Œ≈Õ≥›,20210423,44952,-53099,-1800
88,A239340,¡‹¿Œ≈Õ≥›,20210422,8851,-18258,-1800
89,A239340,¡‹¿Œ≈Õ≥›,20210421,-9571,-1357,-1800
90,A239340,¡‹¿Œ≈Õ≥›,20210420,8963,-4942,-1800
91,A239340,¡‹¿Œ≈Õ≥›,20210419,-1443,5594,-1800
92,A239340,¡‹¿Œ≈Õ≥›,20210416,-96550,102335,-1800
93,A239340,¡‹¿Œ≈Õ≥›,20210415,34839,-27049,-1800
94,A239340,¡‹¿Œ≈Õ≥›,20210414,27456,-19874,-1800
95,A239340,¡‹¿Œ≈Õ≥›,20210413,-62950,70695,-800
96,A239340,¡‹¿Œ≈Õ≥›,20210412,-61738,69891,-800
97,A239340,¡‹¿Œ≈Õ≥›,20210409,-46793,54336,-800
98,A239340,¡‹¿Œ≈Õ≥›,20210408,-40620,48242,-800
99,A239340,¡‹¿Œ≈Õ≥›,20210407,-51963,59094,-800
100,A239340,¡‹¿Œ≈Õ≥›,20210406,-16214,23949,-800
101,A239340,¡‹¿Œ≈Õ≥›,20210405,-47967,56119,-800
102,A239340,¡‹¿Œ≈Õ≥›,20210402,-54487,62624,-800
103,A239340,¡‹¿Œ≈Õ≥›,20210401,3588,4559,-800
104,A239340,¡‹¿Œ≈Õ≥›,20210331,3488,4358,-800
105,A239340,¡‹¿Œ≈Õ≥›,20210330,-37047,44173,-800
106,A239340,¡‹¿Œ≈Õ≥›,20210329,13501,-5333,-800
107,A239340,¡‹¿Œ≈Õ≥›,20210326,33000,-30177,-800
108,A239340,¡‹¿Œ≈Õ≥›,20210325,23496,-20657,-800
109,A239340,¡‹¿Œ≈Õ≥›,20210324,52263,-49421,-800
110,A239340,¡‹¿Œ≈Õ≥›,20210323,57220,-56133,0
111,A239340,¡‹¿Œ≈Õ≥›,20210322,46935,-46021,0
112,A239340,¡‹¿Œ≈Õ≥›,20210319,11783,-11065,0
113,A239340,¡‹¿Œ≈Õ≥›,20210318,45654,-45327,0
114,A239340,¡‹¿Œ≈Õ≥›,20210317,47489,-48657,0
115,A239340,¡‹¿Œ≈Õ≥›,20210316,43604,-44543,0
116,A239340,¡‹¿Œ≈Õ≥›,20210315,40184,-41185,0
117,A239340,¡‹¿Œ≈Õ≥›,20210312,36177,-37102,0
118,A239340,¡‹¿Œ≈Õ≥›,20210311,37137,-37854,0
