,辆格内靛,辆格疙,朝楼,俺牢 鉴概荐,寇惫牢 鉴概荐,扁包 鉴概荐
0,A003555,LG快,20210827,231520,-97360,-128509
1,A003555,LG快,20210826,230849,-96820,-128047
2,A003555,LG快,20210825,230974,-96859,-128111
3,A003555,LG快,20210824,227141,-92811,-128272
4,A003555,LG快,20210823,226263,-91113,-129004
5,A003555,LG快,20210820,219091,-88499,-124231
6,A003555,LG快,20210819,218556,-87453,-124710
7,A003555,LG快,20210818,219033,-88002,-124634
8,A003555,LG快,20210817,221231,-90391,-124390
9,A003555,LG快,20210813,225632,-94699,-124402
10,A003555,LG快,20210812,226711,-95995,-124439
11,A003555,LG快,20210811,225139,-94374,-124420
12,A003555,LG快,20210810,224676,-93788,-124488
13,A003555,LG快,20210809,218481,-90354,-121476
14,A003555,LG快,20210806,219951,-92263,-121016
15,A003555,LG快,20210805,219423,-94832,-117949
16,A003555,LG快,20210804,218213,-96620,-114846
17,A003555,LG快,20210803,216996,-98126,-112103
18,A003555,LG快,20210802,217523,-98461,-112285
19,A003555,LG快,20210730,217131,-100647,-109499
20,A003555,LG快,20210729,223085,-106614,-109554
21,A003555,LG快,20210728,220830,-104567,-109358
22,A003555,LG快,20210727,224937,-109562,-108655
23,A003555,LG快,20210726,228933,-113522,-108759
24,A003555,LG快,20210723,228747,-113954,-108892
25,A003555,LG快,20210722,232325,-116860,-109564
26,A003555,LG快,20210721,235966,-119749,-110244
27,A003555,LG快,20210720,233545,-119410,-108655
28,A003555,LG快,20210719,236316,-122204,-108900
29,A003555,LG快,20210716,237129,-122949,-109138
30,A003555,LG快,20210715,237475,-123367,-109094
31,A003555,LG快,20210714,237465,-124497,-107935
32,A003555,LG快,20210713,237310,-124723,-107974
33,A003555,LG快,20210712,246004,-133264,-108167
34,A003555,LG快,20210709,248846,-135667,-108605
35,A003555,LG快,20210708,258313,-148835,-104761
36,A003555,LG快,20210707,262172,-156691,-100791
37,A003555,LG快,20210706,262190,-156342,-101118
38,A003555,LG快,20210705,265934,-159511,-101652
39,A003555,LG快,20210702,268241,-161230,-102211
40,A003555,LG快,20210701,268270,-161340,-102153
41,A003555,LG快,20210630,266700,-162525,-99388
42,A003555,LG快,20210629,266587,-164197,-97603
43,A003555,LG快,20210628,264325,-163210,-96026
44,A003555,LG快,20210625,263955,-164646,-94115
45,A003555,LG快,20210624,266244,-167569,-93204
46,A003555,LG快,20210623,268312,-168539,-94174
47,A003555,LG快,20210622,268957,-168533,-94286
48,A003555,LG快,20210621,270314,-169051,-94570
49,A003555,LG快,20210618,271134,-169528,-94482
50,A003555,LG快,20210617,270920,-169070,-94670
51,A003555,LG快,20210616,270126,-168811,-93750
52,A003555,LG快,20210615,273186,-171105,-94280
53,A003555,LG快,20210614,274696,-172834,-94297
54,A003555,LG快,20210611,281724,-179836,-94317
55,A003555,LG快,20210610,279680,-184850,-87140
56,A003555,LG快,20210609,283094,-190566,-85020
57,A003555,LG快,20210608,284192,-191956,-84524
58,A003555,LG快,20210607,290423,-198799,-83962
59,A003555,LG快,20210604,283079,-191821,-83536
60,A003555,LG快,20210603,286102,-195129,-83254
61,A003555,LG快,20210602,285896,-199067,-79101
62,A003555,LG快,20210601,294702,-207946,-78976
63,A003555,LG快,20210531,312495,-224568,-78335
64,A003555,LG快,20210528,347147,-253681,-84122
65,A003555,LG快,20210527,325747,-236728,-79955
66,A003555,LG快,20210526,308695,-238780,-57663
67,A003555,LG快,20210525,308695,-238780,-57663
68,A003555,LG快,20210524,308695,-238780,-57663
69,A003555,LG快,20210521,308695,-238780,-57663
70,A003555,LG快,20210520,308695,-238780,-57663
71,A003555,LG快,20210518,308695,-238780,-57663
72,A003555,LG快,20210517,308695,-238780,-57663
73,A003555,LG快,20210514,308695,-238780,-57663
74,A003555,LG快,20210513,308695,-238780,-57663
75,A003555,LG快,20210512,308695,-238780,-57663
76,A003555,LG快,20210511,308695,-238780,-57663
77,A003555,LG快,20210510,308695,-238780,-57663
78,A003555,LG快,20210507,308695,-238780,-57663
79,A003555,LG快,20210506,308695,-238780,-57663
80,A003555,LG快,20210504,308695,-238780,-57663
81,A003555,LG快,20210503,308695,-238780,-57663
82,A003555,LG快,20210430,308695,-238780,-57663
83,A003555,LG快,20210429,308695,-238780,-57663
84,A003555,LG快,20210428,308695,-238780,-57663
85,A003555,LG快,20210427,279905,-212111,-56875
86,A003555,LG快,20210426,264526,-197846,-56730
87,A003555,LG快,20210423,168022,-99195,-57068
88,A003555,LG快,20210422,146872,-78129,-57092
89,A003555,LG快,20210421,140506,-72021,-56926
90,A003555,LG快,20210420,122553,-54817,-56859
91,A003555,LG快,20210419,97986,-33350,-55092
92,A003555,LG快,20210416,86444,-22964,-53483
93,A003555,LG快,20210415,60833,452,-52726
94,A003555,LG快,20210414,55546,304,-48135
95,A003555,LG快,20210413,55329,-6333,-40624
96,A003555,LG快,20210412,55636,-5287,-41491
