,а╬╦Ядз╣Е,а╬╦Я╦М,Ё╞б╔,╟Ёюн ╪Ь╦е╪Ж,©э╠╧юн ╪Ь╦е╪Ж,╠Б╟Э ╪Ь╦е╪Ж
58,A083550,диюл©╔,20210607,-153342,85861,-1040
59,A083550,диюл©╔,20210604,-149256,91669,-1040
60,A083550,диюл©╔,20210603,-119149,97463,-1040
61,A083550,диюл©╔,20210602,-121737,99621,-1040
62,A083550,диюл©╔,20210601,-117994,99733,-1040
63,A083550,диюл©╔,20210531,-104166,99556,-1040
64,A083550,диюл©╔,20210528,-108593,104152,-1040
65,A083550,диюл©╔,20210527,-107627,103797,-1040
66,A083550,диюл©╔,20210526,-102184,102990,-1040
67,A083550,диюл©╔,20210525,-102672,102737,-1040
68,A083550,диюл©╔,20210524,-102737,102716,-1040
69,A083550,диюл©╔,20210521,-108711,108785,-1040
70,A083550,диюл©╔,20210520,-115701,117750,-1040
71,A083550,диюл©╔,20210518,-117220,119294,-1040
72,A083550,диюл©╔,20210517,-110857,113932,-1040
73,A083550,диюл©╔,20210514,-129697,133679,-485
74,A083550,диюл©╔,20210513,-126470,130240,-485
75,A083550,диюл©╔,20210512,-125167,129037,-485
76,A083550,диюл©╔,20210511,-123115,126954,-485
77,A083550,диюл©╔,20210510,-126886,129085,-485
78,A083550,диюл©╔,20210507,-123849,126038,-485
79,A083550,диюл©╔,20210506,-123078,125242,-485
80,A083550,диюл©╔,20210504,-116042,117999,-304
81,A083550,диюл©╔,20210503,-115801,117603,-124
82,A083550,диюл©╔,20210430,-113479,115362,-124
83,A083550,диюл©╔,20210429,-115533,117386,-124
84,A083550,диюл©╔,20210428,-110650,112671,-123
85,A083550,диюл©╔,20210427,-124311,129105,-123
86,A083550,диюл©╔,20210426,-130966,135135,-123
87,A083550,диюл©╔,20210423,-150101,153911,-123
88,A083550,диюл©╔,20210422,-122012,128856,-123
89,A083550,диюл©╔,20210421,-110569,117575,-123
90,A083550,диюл©╔,20210420,-120461,127338,-123
91,A083550,диюл©╔,20210419,-68582,75337,-123
92,A083550,диюл©╔,20210416,-59011,66203,-123
93,A083550,диюл©╔,20210415,-53795,60904,-123
94,A083550,диюл©╔,20210414,-69857,76757,-37
95,A083550,диюл©╔,20210413,-51983,58773,-37
96,A083550,диюл©╔,20210412,-51008,57759,0
97,A083550,диюл©╔,20210409,-34284,40595,0
98,A083550,диюл©╔,20210408,-38382,44701,0
99,A083550,диюл©╔,20210407,-44360,50695,0
100,A083550,диюл©╔,20210406,-46361,52627,0
101,A083550,диюл©╔,20210405,-47781,54012,0
102,A083550,диюл©╔,20210402,-36102,42358,0
103,A083550,диюл©╔,20210401,-37206,35134,0
104,A083550,диюл©╔,20210331,-32293,30264,0
105,A083550,диюл©╔,20210330,-25701,23600,0
106,A083550,диюл©╔,20210329,-26350,24274,0
107,A083550,диюл©╔,20210326,-33258,31157,0
108,A083550,диюл©╔,20210325,-26094,23943,0
109,A083550,диюл©╔,20210324,-5401,3275,0
110,A083550,диюл©╔,20210323,-9003,7342,0
111,A083550,диюл©╔,20210322,-7674,6013,0
112,A083550,диюл©╔,20210319,-12285,10648,0
113,A083550,диюл©╔,20210318,-13623,11998,0
114,A083550,диюл©╔,20210317,-8387,6547,0
115,A083550,диюл©╔,20210316,-6900,5075,0
116,A083550,диюл©╔,20210315,-17518,15893,0
117,A083550,диюл©╔,20210312,-20342,19417,0
118,A083550,диюл©╔,20210311,-10409,9419,0
