,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,∞≥¿Œ º¯∏≈ºˆ,ø‹±π¿Œ º¯∏≈ºˆ,±‚∞¸ º¯∏≈ºˆ
95,A000540,»Ô±π»≠¿Á,20210413,65662,-37726,-23309
96,A000540,»Ô±π»≠¿Á,20210412,65622,-37029,-23806
97,A000540,»Ô±π»≠¿Á,20210409,64116,-36835,-23694
98,A000540,»Ô±π»≠¿Á,20210408,57413,-35921,-17455
99,A000540,»Ô±π»≠¿Á,20210407,13692,-4832,-4708
100,A000540,»Ô±π»≠¿Á,20210406,59410,-35552,-19001
101,A000540,»Ô±π»≠¿Á,20210405,60513,-36814,-18842
102,A000540,»Ô±π»≠¿Á,20210402,62472,-38979,-18636
103,A000540,»Ô±π»≠¿Á,20210401,34556,-11383,-18616
104,A000540,»Ô±π»≠¿Á,20210331,36988,-13873,-18558
105,A000540,»Ô±π»≠¿Á,20210330,63479,-53545,-18050
106,A000540,»Ô±π»≠¿Á,20210329,113340,-90663,-17907
107,A000540,»Ô±π»≠¿Á,20210326,124675,-99445,-20458
108,A000540,»Ô±π»≠¿Á,20210325,128786,-105011,-19003
109,A000540,»Ô±π»≠¿Á,20210324,122583,-103100,-15311
110,A000540,»Ô±π»≠¿Á,20210323,91698,-91369,3563
111,A000540,»Ô±π»≠¿Á,20210322,46006,-59652,4398
112,A000540,»Ô±π»≠¿Á,20210319,89643,-76846,-8912
113,A000540,»Ô±π»≠¿Á,20210318,-64004,44297,11079
114,A000540,»Ô±π»≠¿Á,20210317,-19840,27432,-3943
115,A000540,»Ô±π»≠¿Á,20210316,-25128,17177,11592
116,A000540,»Ô±π»≠¿Á,20210315,-79251,71270,11641
117,A000540,»Ô±π»≠¿Á,20210312,47090,-51743,8609
118,A000540,»Ô±π»≠¿Á,20210311,13888,-18628,8696
