,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A000070,»ï¾çÈ¦µù½º,20210827,-3805,22056,-60006
1,A000070,»ï¾çÈ¦µù½º,20210826,-1125,20869,-61425
2,A000070,»ï¾çÈ¦µù½º,20210825,5831,10179,-58764
3,A000070,»ï¾çÈ¦µù½º,20210824,6392,9155,-58725
4,A000070,»ï¾çÈ¦µù½º,20210823,14882,1343,-59334
5,A000070,»ï¾çÈ¦µù½º,20210820,15945,1425,-60348
6,A000070,»ï¾çÈ¦µù½º,20210819,14933,3364,-61270
7,A000070,»ï¾çÈ¦µù½º,20210818,17836,1971,-59769
8,A000070,»ï¾çÈ¦µù½º,20210817,9154,13267,-61544
9,A000070,»ï¾çÈ¦µù½º,20210813,-1058,22381,-60462
10,A000070,»ï¾çÈ¦µù½º,20210812,-16637,33749,-61262
11,A000070,»ï¾çÈ¦µù½º,20210811,-18097,30492,-61595
12,A000070,»ï¾çÈ¦µù½º,20210810,-18563,33509,-60633
13,A000070,»ï¾çÈ¦µù½º,20210809,-13803,38982,-60868
14,A000070,»ï¾çÈ¦µù½º,20210806,-17443,42064,-60300
15,A000070,»ï¾çÈ¦µù½º,20210805,-22067,46079,-59588
16,A000070,»ï¾çÈ¦µù½º,20210804,-31620,44742,-56844
17,A000070,»ï¾çÈ¦µù½º,20210803,-32170,46937,-57933
18,A000070,»ï¾çÈ¦µù½º,20210802,-35808,51011,-57466
19,A000070,»ï¾çÈ¦µù½º,20210730,-36273,54634,-59412
20,A000070,»ï¾çÈ¦µù½º,20210729,-42274,50384,-58144
21,A000070,»ï¾çÈ¦µù½º,20210728,-44138,48976,-58706
22,A000070,»ï¾çÈ¦µù½º,20210727,-41245,47428,-59905
23,A000070,»ï¾çÈ¦µù½º,20210726,-41861,54863,-60245
24,A000070,»ï¾çÈ¦µù½º,20210723,-62427,63977,-58851
25,A000070,»ï¾çÈ¦µù½º,20210722,-60689,61106,-60264
26,A000070,»ï¾çÈ¦µù½º,20210721,-56415,59793,-62236
27,A000070,»ï¾çÈ¦µù½º,20210720,-60367,63908,-61345
28,A000070,»ï¾çÈ¦µù½º,20210719,-61750,69850,-60945
29,A000070,»ï¾çÈ¦µù½º,20210716,-61163,70287,-61529
30,A000070,»ï¾çÈ¦µù½º,20210715,-54481,62737,-60151
31,A000070,»ï¾çÈ¦µù½º,20210714,-56203,64060,-60056
32,A000070,»ï¾çÈ¦µù½º,20210713,-56988,65806,-59983
33,A000070,»ï¾çÈ¦µù½º,20210712,-58531,68439,-60731
34,A000070,»ï¾çÈ¦µù½º,20210709,-61188,68015,-58710
35,A000070,»ï¾çÈ¦µù½º,20210708,-54154,63382,-60857
36,A000070,»ï¾çÈ¦µù½º,20210707,-48970,65482,-58629
37,A000070,»ï¾çÈ¦µù½º,20210706,-49305,64446,-57452
38,A000070,»ï¾çÈ¦µù½º,20210705,-45521,60203,-50793
39,A000070,»ï¾çÈ¦µù½º,20210702,-52959,63772,-45917
40,A000070,»ï¾çÈ¦µù½º,20210701,-51151,70798,-49353
41,A000070,»ï¾çÈ¦µù½º,20210630,-53269,76937,-52310
42,A000070,»ï¾çÈ¦µù½º,20210629,-55306,84401,-54260
43,A000070,»ï¾çÈ¦µù½º,20210628,-55831,90297,-56357
44,A000070,»ï¾çÈ¦µù½º,20210625,-44740,95462,-58532
45,A000070,»ï¾çÈ¦µù½º,20210624,-47077,103138,-62991
46,A000070,»ï¾çÈ¦µù½º,20210623,-49559,108933,-66636
47,A000070,»ï¾çÈ¦µù½º,20210622,-48218,114897,-71707
48,A000070,»ï¾çÈ¦µù½º,20210621,-45146,116365,-74197
49,A000070,»ï¾çÈ¦µù½º,20210618,-46882,119981,-74120
50,A000070,»ï¾çÈ¦µù½º,20210617,-48292,122288,-71566
51,A000070,»ï¾çÈ¦µù½º,20210616,-60818,132495,-69429
52,A000070,»ï¾çÈ¦µù½º,20210615,-61340,133136,-69309
53,A000070,»ï¾çÈ¦µù½º,20210614,-57559,129532,-69300
54,A000070,»ï¾çÈ¦µù½º,20210611,-67824,122343,-48974
55,A000070,»ï¾çÈ¦µù½º,20210610,-85284,122292,-30580
56,A000070,»ï¾çÈ¦µù½º,20210609,-71539,117962,-38965
57,A000070,»ï¾çÈ¦µù½º,20210608,-71478,110612,-33392
58,A000070,»ï¾çÈ¦µù½º,20210607,-69751,104918,-27493
59,A000070,»ï¾çÈ¦µù½º,20210604,-66948,103664,-28061
60,A000070,»ï¾çÈ¦µù½º,20210603,-69622,105548,-26141
