,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,∞≥¿Œ º¯∏≈ºˆ,ø‹±π¿Œ º¯∏≈ºˆ,±‚∞¸ º¯∏≈ºˆ
0,A088390,¿Ã≥ÏΩ∫,20210827,-392880,-20027,351989
1,A088390,¿Ã≥ÏΩ∫,20210826,-360954,-26407,326718
2,A088390,¿Ã≥ÏΩ∫,20210825,-358775,-30888,328192
3,A088390,¿Ã≥ÏΩ∫,20210824,-364589,-24519,327835
4,A088390,¿Ã≥ÏΩ∫,20210823,-370256,-20954,330495
5,A088390,¿Ã≥ÏΩ∫,20210820,-365466,-25679,330328
6,A088390,¿Ã≥ÏΩ∫,20210819,-364871,-26940,330954
7,A088390,¿Ã≥ÏΩ∫,20210818,-365583,-16591,317820
8,A088390,¿Ã≥ÏΩ∫,20210817,-467402,70589,327280
9,A088390,¿Ã≥ÏΩ∫,20210813,-418728,43931,319318
10,A088390,¿Ã≥ÏΩ∫,20210812,-424295,53094,316314
11,A088390,¿Ã≥ÏΩ∫,20210811,-396335,45113,296171
12,A088390,¿Ã≥ÏΩ∫,20210810,-399993,57630,288748
13,A088390,¿Ã≥ÏΩ∫,20210809,-395698,62277,281022
14,A088390,¿Ã≥ÏΩ∫,20210806,-356070,51374,251938
15,A088390,¿Ã≥ÏΩ∫,20210805,-352796,55493,244589
16,A088390,¿Ã≥ÏΩ∫,20210804,-349787,53020,244136
17,A088390,¿Ã≥ÏΩ∫,20210803,-343389,42323,248747
18,A088390,¿Ã≥ÏΩ∫,20210802,-360831,47143,261385
19,A088390,¿Ã≥ÏΩ∫,20210730,-373379,46166,274837
20,A088390,¿Ã≥ÏΩ∫,20210729,-385297,54376,277867
21,A088390,¿Ã≥ÏΩ∫,20210728,-389170,50751,285529
22,A088390,¿Ã≥ÏΩ∫,20210727,-399469,60484,285322
23,A088390,¿Ã≥ÏΩ∫,20210726,-415083,69852,292264
24,A088390,¿Ã≥ÏΩ∫,20210723,-420995,78759,290124
25,A088390,¿Ã≥ÏΩ∫,20210722,-426474,91324,283063
26,A088390,¿Ã≥ÏΩ∫,20210721,-453252,113869,288091
27,A088390,¿Ã≥ÏΩ∫,20210720,-454008,112805,285717
28,A088390,¿Ã≥ÏΩ∫,20210719,-597311,220452,320566
29,A088390,¿Ã≥ÏΩ∫,20210716,-594912,179237,356291
30,A088390,¿Ã≥ÏΩ∫,20210715,-566633,172192,335311
31,A088390,¿Ã≥ÏΩ∫,20210714,-580532,189467,331373
32,A088390,¿Ã≥ÏΩ∫,20210713,-608031,214261,334168
33,A088390,¿Ã≥ÏΩ∫,20210712,-621847,231702,329997
34,A088390,¿Ã≥ÏΩ∫,20210709,-597222,235254,301692
35,A088390,¿Ã≥ÏΩ∫,20210708,-592511,239047,293110
36,A088390,¿Ã≥ÏΩ∫,20210707,-603990,255283,290653
37,A088390,¿Ã≥ÏΩ∫,20210706,-606078,265139,284680
38,A088390,¿Ã≥ÏΩ∫,20210705,-601474,279887,266460
39,A088390,¿Ã≥ÏΩ∫,20210702,-543932,270893,220933
40,A088390,¿Ã≥ÏΩ∫,20210701,-534446,266913,218056
41,A088390,¿Ã≥ÏΩ∫,20210630,-517678,252622,216020
42,A088390,¿Ã≥ÏΩ∫,20210629,-498921,236749,213473
43,A088390,¿Ã≥ÏΩ∫,20210628,-453642,203384,204271
44,A088390,¿Ã≥ÏΩ∫,20210625,-462719,210068,209010
45,A088390,¿Ã≥ÏΩ∫,20210624,-404785,159201,199968
46,A088390,¿Ã≥ÏΩ∫,20210623,-379104,138231,195088
47,A088390,¿Ã≥ÏΩ∫,20210622,-382255,141150,195105
48,A088390,¿Ã≥ÏΩ∫,20210621,-381395,140151,195105
49,A088390,¿Ã≥ÏΩ∫,20210618,-387673,146735,195105
50,A088390,¿Ã≥ÏΩ∫,20210617,-400465,164267,190369
51,A088390,¿Ã≥ÏΩ∫,20210616,-372323,143695,184369
52,A088390,¿Ã≥ÏΩ∫,20210615,-369156,142861,184369
53,A088390,¿Ã≥ÏΩ∫,20210614,-377022,149677,185469
54,A088390,¿Ã≥ÏΩ∫,20210611,-379913,157567,180469
55,A088390,¿Ã≥ÏΩ∫,20210610,-362621,159113,161482
56,A088390,¿Ã≥ÏΩ∫,20210609,-376716,171368,161482
57,A088390,¿Ã≥ÏΩ∫,20210608,-354611,167873,143007
58,A088390,¿Ã≥ÏΩ∫,20210607,-357629,170301,143297
59,A088390,¿Ã≥ÏΩ∫,20210604,-383409,185865,154523
60,A088390,¿Ã≥ÏΩ∫,20210603,-389452,191993,154523
61,A088390,¿Ã≥ÏΩ∫,20210602,-388413,196004,149603
62,A088390,¿Ã≥ÏΩ∫,20210601,-374589,183631,153603
63,A088390,¿Ã≥ÏΩ∫,20210531,-359171,174569,147242
64,A088390,¿Ã≥ÏΩ∫,20210528,-368626,190569,140897
65,A088390,¿Ã≥ÏΩ∫,20210527,-365302,187196,140897
66,A088390,¿Ã≥ÏΩ∫,20210526,-371682,199471,135514
67,A088390,¿Ã≥ÏΩ∫,20210525,-356032,193653,125642
68,A088390,¿Ã≥ÏΩ∫,20210524,-364461,196053,131671
69,A088390,¿Ã≥ÏΩ∫,20210521,-363070,197845,128518
70,A088390,¿Ã≥ÏΩ∫,20210520,-371080,203851,130487
71,A088390,¿Ã≥ÏΩ∫,20210518,-373289,204926,131518
72,A088390,¿Ã≥ÏΩ∫,20210517,-371120,208391,125898
73,A088390,¿Ã≥ÏΩ∫,20210514,-386399,232280,117358
74,A088390,¿Ã≥ÏΩ∫,20210513,-384533,231206,117358
75,A088390,¿Ã≥ÏΩ∫,20210512,-378094,231898,111280
76,A088390,¿Ã≥ÏΩ∫,20210511,-376075,229480,111280
77,A088390,¿Ã≥ÏΩ∫,20210510,-372643,233153,103798
78,A088390,¿Ã≥ÏΩ∫,20210507,-387869,249709,103845
79,A088390,¿Ã≥ÏΩ∫,20210506,-354232,221319,100328
80,A088390,¿Ã≥ÏΩ∫,20210504,-364294,237209,100328
81,A088390,¿Ã≥ÏΩ∫,20210503,-339436,220648,100328
82,A088390,¿Ã≥ÏΩ∫,20210430,-302045,162076,120776
83,A088390,¿Ã≥ÏΩ∫,20210429,-391187,211210,158546
84,A088390,¿Ã≥ÏΩ∫,20210428,-356024,168234,167095
85,A088390,¿Ã≥ÏΩ∫,20210427,-374584,183602,170398
86,A088390,¿Ã≥ÏΩ∫,20210426,-363890,175913,162707
87,A088390,¿Ã≥ÏΩ∫,20210423,-348906,159977,162210
88,A088390,¿Ã≥ÏΩ∫,20210422,-310598,137196,149655
89,A088390,¿Ã≥ÏΩ∫,20210421,-250835,90728,139916
90,A088390,¿Ã≥ÏΩ∫,20210420,-372291,149237,186505
