,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,∞≥¿Œ º¯∏≈ºˆ,ø‹±π¿Œ º¯∏≈ºˆ,±‚∞¸ º¯∏≈ºˆ
0,A178920,PI√∑¥‹º“¿Á,20210827,-1115745,2225187,-1068233
1,A178920,PI√∑¥‹º“¿Á,20210826,-1118861,2229279,-1068485
2,A178920,PI√∑¥‹º“¿Á,20210825,-1170204,2279854,-1066915
3,A178920,PI√∑¥‹º“¿Á,20210824,-1152238,2314146,-1118785
4,A178920,PI√∑¥‹º“¿Á,20210823,-1195750,2396470,-1156380
5,A178920,PI√∑¥‹º“¿Á,20210820,-1231071,2444158,-1169619
6,A178920,PI√∑¥‹º“¿Á,20210819,-1290827,2401565,-1067319
7,A178920,PI√∑¥‹º“¿Á,20210818,-1299918,2366628,-1021497
8,A178920,PI√∑¥‹º“¿Á,20210817,-1330139,2339419,-961939
9,A178920,PI√∑¥‹º“¿Á,20210813,-1356953,2345312,-939974
10,A178920,PI√∑¥‹º“¿Á,20210812,-1382281,2366820,-948867
11,A178920,PI√∑¥‹º“¿Á,20210811,-1395783,2372051,-940972
12,A178920,PI√∑¥‹º“¿Á,20210810,-1071897,2070080,-963877
13,A178920,PI√∑¥‹º“¿Á,20210809,-1138646,2171645,-1002847
14,A178920,PI√∑¥‹º“¿Á,20210806,-963089,2037791,-1048913
15,A178920,PI√∑¥‹º“¿Á,20210805,-1031133,1952226,-894546
16,A178920,PI√∑¥‹º“¿Á,20210804,-1097764,1903295,-778749
17,A178920,PI√∑¥‹º“¿Á,20210803,-1194944,1948391,-725833
18,A178920,PI√∑¥‹º“¿Á,20210802,-1221965,1966983,-715354
19,A178920,PI√∑¥‹º“¿Á,20210730,-1220991,1967008,-716374
20,A178920,PI√∑¥‹º“¿Á,20210729,-1237644,1985737,-720817
21,A178920,PI√∑¥‹º“¿Á,20210728,-1242352,1992235,-722969
22,A178920,PI√∑¥‹º“¿Á,20210727,-1239463,1975531,-710918
23,A178920,PI√∑¥‹º“¿Á,20210726,-1247658,1977101,-704632
24,A178920,PI√∑¥‹º“¿Á,20210723,-1211538,1940335,-704592
25,A178920,PI√∑¥‹º“¿Á,20210722,-1305129,1965242,-635978
26,A178920,PI√∑¥‹º“¿Á,20210721,-1290648,1965585,-651901
27,A178920,PI√∑¥‹º“¿Á,20210720,-1342162,1991003,-628888
28,A178920,PI√∑¥‹º“¿Á,20210719,-1343939,1995411,-634528
29,A178920,PI√∑¥‹º“¿Á,20210716,-1280623,1942586,-643872
30,A178920,PI√∑¥‹º“¿Á,20210715,-1290243,1972491,-662031
31,A178920,PI√∑¥‹º“¿Á,20210714,-1268342,1948553,-660563
32,A178920,PI√∑¥‹º“¿Á,20210713,-1327116,1985266,-637280
33,A178920,PI√∑¥‹º“¿Á,20210712,-1322050,1940519,-598276
34,A178920,PI√∑¥‹º“¿Á,20210709,-1360580,1969626,-588708
35,A178920,PI√∑¥‹º“¿Á,20210708,-1343123,1930879,-567967
36,A178920,PI√∑¥‹º“¿Á,20210707,-1331486,1881858,-531690
37,A178920,PI√∑¥‹º“¿Á,20210706,-1306660,1836050,-510991
38,A178920,PI√∑¥‹º“¿Á,20210705,-1283265,1808502,-507373
39,A178920,PI√∑¥‹º“¿Á,20210702,-1259088,1774354,-498521
40,A178920,PI√∑¥‹º“¿Á,20210701,-1244624,1744598,-483446
41,A178920,PI√∑¥‹º“¿Á,20210630,-1194619,1674333,-468569
42,A178920,PI√∑¥‹º“¿Á,20210629,-1153453,1624082,-459810
43,A178920,PI√∑¥‹º“¿Á,20210628,-1100846,1533063,-421198
44,A178920,PI√∑¥‹º“¿Á,20210625,-1051236,1464008,-401628
45,A178920,PI√∑¥‹º“¿Á,20210624,-1024629,1409808,-373408
46,A178920,PI√∑¥‹º“¿Á,20210623,-950061,1323039,-362470
47,A178920,PI√∑¥‹º“¿Á,20210622,-764263,1185054,-412681
48,A178920,PI√∑¥‹º“¿Á,20210621,-724000,1141606,-413367
49,A178920,PI√∑¥‹º“¿Á,20210618,-587187,1020797,-430271
50,A178920,PI√∑¥‹º“¿Á,20210617,-531056,982290,-442422
51,A178920,PI√∑¥‹º“¿Á,20210616,-347826,837997,-473584
52,A178920,PI√∑¥‹º“¿Á,20210615,-341057,837500,-479841
53,A178920,PI√∑¥‹º“¿Á,20210614,-299864,799802,-480531
54,A178920,PI√∑¥‹º“¿Á,20210611,-267392,764098,-476736
55,A178920,PI√∑¥‹º“¿Á,20210610,-246597,763056,-496249
56,A178920,PI√∑¥‹º“¿Á,20210609,-161139,737463,-556662
57,A178920,PI√∑¥‹º“¿Á,20210608,-152885,728358,-555148
58,A178920,PI√∑¥‹º“¿Á,20210607,-193646,761560,-546552
59,A178920,PI√∑¥‹º“¿Á,20210604,-83242,703985,-598074
60,A178920,PI√∑¥‹º“¿Á,20210603,-125465,735854,-587603
61,A178920,PI√∑¥‹º“¿Á,20210602,-136003,754691,-596328
62,A178920,PI√∑¥‹º“¿Á,20210601,-156615,746316,-568412
