,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,∞≥¿Œ º¯∏≈ºˆ,ø‹±π¿Œ º¯∏≈ºˆ,±‚∞¸ º¯∏≈ºˆ
0,A054670,¥Î«—¥∫∆ ,20210827,-13389,16011,-4079
1,A054670,¥Î«—¥∫∆ ,20210826,-13294,15943,-4078
2,A054670,¥Î«—¥∫∆ ,20210825,-12520,15168,-4077
3,A054670,¥Î«—¥∫∆ ,20210824,-6661,9366,-4075
4,A054670,¥Î«—¥∫∆ ,20210823,-8155,10697,-4072
5,A054670,¥Î«—¥∫∆ ,20210820,-5501,4734,-4068
6,A054670,¥Î«—¥∫∆ ,20210819,-8502,9197,-4066
7,A054670,¥Î«—¥∫∆ ,20210818,1010,2116,-4067
8,A054670,¥Î«—¥∫∆ ,20210817,14065,-14508,-4067
9,A054670,¥Î«—¥∫∆ ,20210813,7525,-7209,-4067
10,A054670,¥Î«—¥∫∆ ,20210812,-1926,4402,-4068
11,A054670,¥Î«—¥∫∆ ,20210811,2545,561,-4068
12,A054670,¥Î«—¥∫∆ ,20210810,-522,1793,-3269
13,A054670,¥Î«—¥∫∆ ,20210809,15312,-15114,-2445
14,A054670,¥Î«—¥∫∆ ,20210806,977,-7240,-430
15,A054670,¥Î«—¥∫∆ ,20210805,624,-9487,-30
16,A054670,¥Î«—¥∫∆ ,20210804,4296,-13159,-29
17,A054670,¥Î«—¥∫∆ ,20210803,1613,-11640,-29
18,A054670,¥Î«—¥∫∆ ,20210802,4779,-16213,-29
19,A054670,¥Î«—¥∫∆ ,20210730,5790,-15394,-29
20,A054670,¥Î«—¥∫∆ ,20210729,5087,-15110,-30
21,A054670,¥Î«—¥∫∆ ,20210728,6827,-16718,-30
22,A054670,¥Î«—¥∫∆ ,20210727,8063,-19509,-29
23,A054670,¥Î«—¥∫∆ ,20210726,9014,-20461,-28
24,A054670,¥Î«—¥∫∆ ,20210723,3788,-14805,-28
25,A054670,¥Î«—¥∫∆ ,20210722,3436,-13604,-27
26,A054670,¥Î«—¥∫∆ ,20210721,4436,-14010,-26
27,A054670,¥Î«—¥∫∆ ,20210720,4146,-13235,-26
28,A054670,¥Î«—¥∫∆ ,20210719,2411,-18306,-26
29,A054670,¥Î«—¥∫∆ ,20210716,8848,-24142,-27
30,A054670,¥Î«—¥∫∆ ,20210715,-30078,17294,-27
31,A054670,¥Î«—¥∫∆ ,20210714,-30863,15599,-27
32,A054670,¥Î«—¥∫∆ ,20210713,-25654,10390,-27
33,A054670,¥Î«—¥∫∆ ,20210712,-23286,7982,-27
34,A054670,¥Î«—¥∫∆ ,20210709,-20502,5161,-27
35,A054670,¥Î«—¥∫∆ ,20210708,2485,-17756,-27
36,A054670,¥Î«—¥∫∆ ,20210707,-21050,6123,-26
37,A054670,¥Î«—¥∫∆ ,20210706,-19030,5071,-26
38,A054670,¥Î«—¥∫∆ ,20210705,-14761,888,-27
39,A054670,¥Î«—¥∫∆ ,20210702,-7516,-6146,-27
40,A054670,¥Î«—¥∫∆ ,20210701,-8359,-5362,-28
41,A054670,¥Î«—¥∫∆ ,20210630,-9302,-5723,-27
42,A054670,¥Î«—¥∫∆ ,20210629,-7180,-6792,-27
43,A054670,¥Î«—¥∫∆ ,20210628,-7402,-6485,-27
44,A054670,¥Î«—¥∫∆ ,20210625,-6394,-7324,-27
45,A054670,¥Î«—¥∫∆ ,20210624,-9437,-4311,-27
46,A054670,¥Î«—¥∫∆ ,20210623,-5374,-7109,-27
47,A054670,¥Î«—¥∫∆ ,20210622,-5338,-6143,-27
48,A054670,¥Î«—¥∫∆ ,20210621,-5736,-5137,-27
49,A054670,¥Î«—¥∫∆ ,20210618,-9606,-1257,-27
50,A054670,¥Î«—¥∫∆ ,20210617,-7847,-3017,-26
51,A054670,¥Î«—¥∫∆ ,20210616,-9139,-1260,-25
52,A054670,¥Î«—¥∫∆ ,20210615,-5386,-3615,-23
53,A054670,¥Î«—¥∫∆ ,20210614,-6541,-2491,-22
54,A054670,¥Î«—¥∫∆ ,20210611,-5936,-3117,-20
55,A054670,¥Î«—¥∫∆ ,20210610,-9098,-2469,-20
56,A054670,¥Î«—¥∫∆ ,20210609,-6634,-4782,-21
57,A054670,¥Î«—¥∫∆ ,20210608,-5619,-5693,-22
58,A054670,¥Î«—¥∫∆ ,20210607,-6602,-4509,-21
59,A054670,¥Î«—¥∫∆ ,20210604,-9270,-728,-21
60,A054670,¥Î«—¥∫∆ ,20210603,-10858,842,-21
61,A054670,¥Î«—¥∫∆ ,20210602,-46000,35778,-20
62,A054670,¥Î«—¥∫∆ ,20210601,-38571,30511,-20
63,A054670,¥Î«—¥∫∆ ,20210531,-37882,30306,-21
64,A054670,¥Î«—¥∫∆ ,20210528,-22429,16567,-21
65,A054670,¥Î«—¥∫∆ ,20210527,-16918,12550,-21
66,A054670,¥Î«—¥∫∆ ,20210526,-14882,10900,-21
67,A054670,¥Î«—¥∫∆ ,20210525,-8774,4815,-20
68,A054670,¥Î«—¥∫∆ ,20210524,3118,-7658,-20
69,A054670,¥Î«—¥∫∆ ,20210521,5773,-9032,-20
70,A054670,¥Î«—¥∫∆ ,20210520,-8613,5821,-20
71,A054670,¥Î«—¥∫∆ ,20210518,-21377,18700,-20
72,A054670,¥Î«—¥∫∆ ,20210517,-9604,-2722,-20
73,A054670,¥Î«—¥∫∆ ,20210514,-6995,-6071,-20
74,A054670,¥Î«—¥∫∆ ,20210513,8409,-20578,-20
75,A054670,¥Î«—¥∫∆ ,20210512,25642,-28601,-20
76,A054670,¥Î«—¥∫∆ ,20210511,-14888,7767,-20
77,A054670,¥Î«—¥∫∆ ,20210510,-7236,248,-19
78,A054670,¥Î«—¥∫∆ ,20210507,13886,-20764,-19
79,A054670,¥Î«—¥∫∆ ,20210506,11485,-18323,-19
80,A054670,¥Î«—¥∫∆ ,20210504,-3008,-3830,-19
81,A054670,¥Î«—¥∫∆ ,20210503,-5143,-2084,-20
82,A054670,¥Î«—¥∫∆ ,20210430,-3846,-3433,-20
83,A054670,¥Î«—¥∫∆ ,20210429,-5545,-1933,-20
84,A054670,¥Î«—¥∫∆ ,20210428,-11232,-2663,-21
85,A054670,¥Î«—¥∫∆ ,20210427,-18946,5006,-21
86,A054670,¥Î«—¥∫∆ ,20210426,-16261,1511,-21
87,A054670,¥Î«—¥∫∆ ,20210423,-15200,191,-22
88,A054670,¥Î«—¥∫∆ ,20210422,-13485,-1513,-23
89,A054670,¥Î«—¥∫∆ ,20210421,-10485,-4480,-26
90,A054670,¥Î«—¥∫∆ ,20210420,-10421,-4524,-29
91,A054670,¥Î«—¥∫∆ ,20210419,-13279,-1589,-32
92,A054670,¥Î«—¥∫∆ ,20210416,-38881,22569,-25
