,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A900270,Çë¼Í±×·ì,20210827,-706607,602201,0
1,A900270,Çë¼Í±×·ì,20210826,-698074,594648,0
2,A900270,Çë¼Í±×·ì,20210825,-678205,574899,0
3,A900270,Çë¼Í±×·ì,20210824,-662367,558461,0
4,A900270,Çë¼Í±×·ì,20210823,-631735,500008,0
5,A900270,Çë¼Í±×·ì,20210820,-563304,466746,0
6,A900270,Çë¼Í±×·ì,20210819,-517189,447933,0
7,A900270,Çë¼Í±×·ì,20210818,-602786,533530,0
8,A900270,Çë¼Í±×·ì,20210817,-530840,461376,0
9,A900270,Çë¼Í±×·ì,20210813,-712112,642830,0
10,A900270,Çë¼Í±×·ì,20210812,-837916,768537,0
11,A900270,Çë¼Í±×·ì,20210811,-881358,811979,0
12,A900270,Çë¼Í±×·ì,20210810,-921087,856788,0
13,A900270,Çë¼Í±×·ì,20210809,-957948,893850,0
14,A900270,Çë¼Í±×·ì,20210806,-995109,936907,0
15,A900270,Çë¼Í±×·ì,20210805,-1000746,942543,0
16,A900270,Çë¼Í±×·ì,20210804,-999263,941090,0
17,A900270,Çë¼Í±×·ì,20210803,-1005359,947146,0
18,A900270,Çë¼Í±×·ì,20210802,-1076097,1017884,0
19,A900270,Çë¼Í±×·ì,20210730,-1120719,1060481,0
20,A900270,Çë¼Í±×·ì,20210729,-1198267,1138229,0
21,A900270,Çë¼Í±×·ì,20210728,-1235646,1175672,0
22,A900270,Çë¼Í±×·ì,20210727,-1438743,1227507,0
23,A900270,Çë¼Í±×·ì,20210726,-1423595,1212813,0
24,A900270,Çë¼Í±×·ì,20210723,-1447742,1236960,0
25,A900270,Çë¼Í±×·ì,20210722,-1444545,1239927,0
26,A900270,Çë¼Í±×·ì,20210721,-1443120,1243572,0
27,A900270,Çë¼Í±×·ì,20210720,-1458627,1259180,0
28,A900270,Çë¼Í±×·ì,20210719,-1462209,1294510,0
29,A900270,Çë¼Í±×·ì,20210716,-1457354,1289155,0
30,A900270,Çë¼Í±×·ì,20210715,-1427511,1259308,0
31,A900270,Çë¼Í±×·ì,20210714,-1362221,1195211,0
32,A900270,Çë¼Í±×·ì,20210713,-1363714,1201234,0
33,A900270,Çë¼Í±×·ì,20210712,-1303890,1135080,0
34,A900270,Çë¼Í±×·ì,20210709,-1198567,1031157,0
35,A900270,Çë¼Í±×·ì,20210708,-1210902,1043492,0
36,A900270,Çë¼Í±×·ì,20210707,-1339219,1171927,0
37,A900270,Çë¼Í±×·ì,20210706,-1333700,1166238,0
38,A900270,Çë¼Í±×·ì,20210705,-1229027,1060875,0
39,A900270,Çë¼Í±×·ì,20210702,-1085698,915896,0
40,A900270,Çë¼Í±×·ì,20210701,-993576,822394,0
41,A900270,Çë¼Í±×·ì,20210630,-992402,813151,0
