,辆格内靛,辆格疙,朝楼,俺牢 鉴概荐,寇惫牢 鉴概荐,扁包 鉴概荐
0,A004380,伙劳THK,20210827,327761,-19486,-373521
1,A004380,伙劳THK,20210826,319162,-19411,-357069
2,A004380,伙劳THK,20210825,299774,-23980,-328106
3,A004380,伙劳THK,20210824,273690,-18627,-305215
4,A004380,伙劳THK,20210823,273856,-20841,-301228
5,A004380,伙劳THK,20210820,285834,-27165,-300882
6,A004380,伙劳THK,20210819,301279,-29767,-289947
7,A004380,伙劳THK,20210818,289573,-24140,-272994
8,A004380,伙劳THK,20210817,303731,-48006,-262742
9,A004380,伙劳THK,20210813,303187,-45755,-262923
10,A004380,伙劳THK,20210812,297772,-37766,-264857
11,A004380,伙劳THK,20210811,295837,-34206,-265230
12,A004380,伙劳THK,20210810,292444,-33106,-262355
13,A004380,伙劳THK,20210809,288948,-29515,-262337
14,A004380,伙劳THK,20210806,284540,-35978,-251466
15,A004380,伙劳THK,20210805,280087,-36971,-246220
16,A004380,伙劳THK,20210804,271111,-41871,-232076
17,A004380,伙劳THK,20210803,267077,-51220,-218743
18,A004380,伙劳THK,20210802,250552,-48912,-205426
19,A004380,伙劳THK,20210730,239884,-48649,-194774
20,A004380,伙劳THK,20210729,234459,-43424,-193362
21,A004380,伙劳THK,20210728,239249,-53547,-188029
22,A004380,伙劳THK,20210727,230176,-56455,-176023
23,A004380,伙劳THK,20210726,228731,-51438,-179475
24,A004380,伙劳THK,20210723,229912,-50922,-181171
25,A004380,伙劳THK,20210722,244591,-63239,-183620
26,A004380,伙劳THK,20210721,240756,-58221,-184884
27,A004380,伙劳THK,20210720,242322,-61954,-182784
28,A004380,伙劳THK,20210719,245069,-62499,-184978
29,A004380,伙劳THK,20210716,238286,-65284,-175087
30,A004380,伙劳THK,20210715,241718,-63788,-180004
31,A004380,伙劳THK,20210714,243651,-63272,-181502
32,A004380,伙劳THK,20210713,258391,-68880,-189289
33,A004380,伙劳THK,20210712,255972,-78273,-176087
34,A004380,伙劳THK,20210709,252370,-78784,-171751
35,A004380,伙劳THK,20210708,242969,-75790,-163185
36,A004380,伙劳THK,20210707,236532,-69717,-160970
37,A004380,伙劳THK,20210706,237293,-69857,-161006
38,A004380,伙劳THK,20210705,235090,-70548,-158112
39,A004380,伙劳THK,20210702,233730,-71013,-156188
40,A004380,伙劳THK,20210701,225958,-70321,-149108
41,A004380,伙劳THK,20210630,209299,-66034,-136075
42,A004380,伙劳THK,20210629,203315,-66861,-128911
43,A004380,伙劳THK,20210628,195678,-59310,-129111
44,A004380,伙劳THK,20210625,196979,-50612,-139490
45,A004380,伙劳THK,20210624,207206,-50532,-149753
46,A004380,伙劳THK,20210623,201188,-57333,-136976
47,A004380,伙劳THK,20210622,183733,-51126,-125556
48,A004380,伙劳THK,20210621,146776,-45358,-94236
49,A004380,伙劳THK,20210618,124220,-48433,-68607
50,A004380,伙劳THK,20210617,54404,-45707,-1152
51,A004380,伙劳THK,20210616,48997,-41540,-1163
52,A004380,伙劳THK,20210615,9520,-39795,35774
53,A004380,伙劳THK,20210614,-7396,-35207,48102
54,A004380,伙劳THK,20210611,-14576,-38357,58618
55,A004380,伙劳THK,20210610,-25197,-40820,72403
56,A004380,伙劳THK,20210609,-25296,-40950,73502
57,A004380,伙劳THK,20210608,-41202,-36577,85231
58,A004380,伙劳THK,20210607,-51814,-29443,88723
59,A004380,伙劳THK,20210604,-34081,-39450,81026
60,A004380,伙劳THK,20210603,-30948,-43056,81425
61,A004380,伙劳THK,20210602,-77887,-44583,129892
62,A004380,伙劳THK,20210601,-83780,-42383,133575
63,A004380,伙劳THK,20210531,-90404,-39440,137256
64,A004380,伙劳THK,20210528,-94654,-44456,146551
65,A004380,伙劳THK,20210527,-110036,-45502,162940
66,A004380,伙劳THK,20210526,-136175,-60826,202523
67,A004380,伙劳THK,20210525,-170471,-68246,244695
68,A004380,伙劳THK,20210524,-177263,-67774,251116
69,A004380,伙劳THK,20210521,-167135,-62409,235623
70,A004380,伙劳THK,20210520,-184570,-49378,240029
71,A004380,伙劳THK,20210518,-188781,-45356,239849
72,A004380,伙劳THK,20210517,-199264,-47706,253082
73,A004380,伙劳THK,20210514,-219648,-48144,273950
74,A004380,伙劳THK,20210513,-221085,-46083,272976
75,A004380,伙劳THK,20210512,-236082,-54836,297417
76,A004380,伙劳THK,20210511,-240360,-53801,297338
77,A004380,伙劳THK,20210510,-242775,-51883,293773
78,A004380,伙劳THK,20210507,-257044,-52557,295744
79,A004380,伙劳THK,20210506,-250750,-51319,295591
80,A004380,伙劳THK,20210504,-257986,-44599,296117
81,A004380,伙劳THK,20210503,-247138,-62153,302857
82,A004380,伙劳THK,20210430,-242031,-53059,283711
83,A004380,伙劳THK,20210429,-239944,-35558,261229
84,A004380,伙劳THK,20210428,-222348,-21601,227185
85,A004380,伙劳THK,20210427,-232802,-2713,217462
86,A004380,伙劳THK,20210426,-174695,3841,160527
87,A004380,伙劳THK,20210423,-187440,49961,126213
88,A004380,伙劳THK,20210422,-34660,-22454,44679
89,A004380,伙劳THK,20210421,-49047,-5750,42362
90,A004380,伙劳THK,20210420,-52524,911,36831
91,A004380,伙劳THK,20210419,-42390,-3587,32252
92,A004380,伙劳THK,20210416,-37663,-5330,30281
93,A004380,伙劳THK,20210415,-39784,6236,20828
94,A004380,伙劳THK,20210414,-19390,3574,-389
95,A004380,伙劳THK,20210413,39304,-37457,-4575
96,A004380,伙劳THK,20210412,23367,-35447,9860
97,A004380,伙劳THK,20210409,25187,-36604,9197
98,A004380,伙劳THK,20210408,11530,-35085,21350
99,A004380,伙劳THK,20210407,2592,-28035,23256
100,A004380,伙劳THK,20210406,-4290,-22795,24787
101,A004380,伙劳THK,20210405,25466,-20927,-6837
102,A004380,伙劳THK,20210402,25411,-31241,3562
103,A004380,伙劳THK,20210401,-8233,-23605,29570
104,A004380,伙劳THK,20210331,19350,-24380,1737
105,A004380,伙劳THK,20210330,16667,-25885,5969
106,A004380,伙劳THK,20210329,28933,-34275,2132
107,A004380,伙劳THK,20210326,29584,-35232,2690
108,A004380,伙劳THK,20210325,31391,-40506,6157
109,A004380,伙劳THK,20210324,23285,-34983,8740
110,A004380,伙劳THK,20210323,22140,-30685,9539
111,A004380,伙劳THK,20210322,40340,-36210,-3167
112,A004380,伙劳THK,20210319,35906,-34375,-1668
113,A004380,伙劳THK,20210318,32968,-34163,1087
114,A004380,伙劳THK,20210317,15213,-29063,13745
115,A004380,伙劳THK,20210316,11387,-27129,15637
116,A004380,伙劳THK,20210315,21022,-27214,6087
117,A004380,伙劳THK,20210312,11377,-18949,7267
118,A004380,伙劳THK,20210311,9716,-18181,8103
