,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A263750,ÆÞ¾îºñ½º,20210827,2772476,-4065132,1218874
1,A263750,ÆÞ¾îºñ½º,20210826,2174012,-3718530,1468462
2,A263750,ÆÞ¾îºñ½º,20210825,2157218,-3364397,1139476
3,A263750,ÆÞ¾îºñ½º,20210824,1945840,-3241712,1230086
4,A263750,ÆÞ¾îºñ½º,20210823,1937674,-3219143,1219435
5,A263750,ÆÞ¾îºñ½º,20210820,1879894,-3092797,1169194
6,A263750,ÆÞ¾îºñ½º,20210819,2031127,-3058166,989998
7,A263750,ÆÞ¾îºñ½º,20210818,1980934,-2730557,719284
8,A263750,ÆÞ¾îºñ½º,20210817,1979083,-2699903,694471
9,A263750,ÆÞ¾îºñ½º,20210813,1961632,-2668621,678667
10,A263750,ÆÞ¾îºñ½º,20210812,1640155,-2438025,761467
11,A263750,ÆÞ¾îºñ½º,20210811,1615103,-2399531,748522
12,A263750,ÆÞ¾îºñ½º,20210810,1568950,-2357919,753947
13,A263750,ÆÞ¾îºñ½º,20210809,1577071,-2360868,747159
14,A263750,ÆÞ¾îºñ½º,20210806,1554432,-2354026,761879
15,A263750,ÆÞ¾îºñ½º,20210805,1546018,-2361851,780520
16,A263750,ÆÞ¾îºñ½º,20210804,1587878,-2412766,789889
17,A263750,ÆÞ¾îºñ½º,20210803,1575953,-2340978,728360
18,A263750,ÆÞ¾îºñ½º,20210802,1184813,-2032730,816888
19,A263750,ÆÞ¾îºñ½º,20210730,1240601,-2026582,758893
20,A263750,ÆÞ¾îºñ½º,20210729,1167468,-1944140,748785
21,A263750,ÆÞ¾îºñ½º,20210728,1186259,-1946466,732487
22,A263750,ÆÞ¾îºñ½º,20210727,1204715,-1983897,752181
23,A263750,ÆÞ¾îºñ½º,20210726,1192399,-1963610,745492
24,A263750,ÆÞ¾îºñ½º,20210723,1178970,-1947013,744305
25,A263750,ÆÞ¾îºñ½º,20210722,1128944,-1900044,747933
26,A263750,ÆÞ¾îºñ½º,20210721,1172346,-1870133,676708
27,A263750,ÆÞ¾îºñ½º,20210720,892076,-1597693,696047
28,A263750,ÆÞ¾îºñ½º,20210719,953002,-1493559,532253
29,A263750,ÆÞ¾îºñ½º,20210716,951669,-1417114,457183
30,A263750,ÆÞ¾îºñ½º,20210715,979817,-1386785,399347
31,A263750,ÆÞ¾îºñ½º,20210714,1007100,-1392438,377717
32,A263750,ÆÞ¾îºñ½º,20210713,983739,-1385077,393549
33,A263750,ÆÞ¾îºñ½º,20210712,962597,-1381117,403768
34,A263750,ÆÞ¾îºñ½º,20210709,851070,-1261966,396204
35,A263750,ÆÞ¾îºñ½º,20210708,833201,-1237899,390318
36,A263750,ÆÞ¾îºñ½º,20210707,832108,-1192014,346538
37,A263750,ÆÞ¾îºñ½º,20210706,909886,-1229838,308533
38,A263750,ÆÞ¾îºñ½º,20210705,787000,-1238605,433986
39,A263750,ÆÞ¾îºñ½º,20210702,821594,-1251280,416578
40,A263750,ÆÞ¾îºñ½º,20210701,929132,-1375864,433948
41,A263750,ÆÞ¾îºñ½º,20210630,828562,-1373869,538389
42,A263750,ÆÞ¾îºñ½º,20210629,996684,-1451253,449424
43,A263750,ÆÞ¾îºñ½º,20210628,678837,-1233870,553930
44,A263750,ÆÞ¾îºñ½º,20210625,657480,-1216937,558625
45,A263750,ÆÞ¾îºñ½º,20210624,612857,-1170997,557329
46,A263750,ÆÞ¾îºñ½º,20210623,593132,-1163007,564283
47,A263750,ÆÞ¾îºñ½º,20210622,613124,-1188555,567442
48,A263750,ÆÞ¾îºñ½º,20210621,595908,-1198478,590483
49,A263750,ÆÞ¾îºñ½º,20210618,575722,-1198213,611218
50,A263750,ÆÞ¾îºñ½º,20210617,670033,-1248480,567203
51,A263750,ÆÞ¾îºñ½º,20210616,663896,-1249363,574443
52,A263750,ÆÞ¾îºñ½º,20210615,672335,-1259316,575919
53,A263750,ÆÞ¾îºñ½º,20210614,706772,-1255440,541414
54,A263750,ÆÞ¾îºñ½º,20210611,785298,-1240013,450847
55,A263750,ÆÞ¾îºñ½º,20210610,782995,-1201166,416935
