,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A077360,´ö»êÇÏÀÌ¸ÞÅ»,20210827,-115323,587731,-355480
1,A077360,´ö»êÇÏÀÌ¸ÞÅ»,20210826,-116858,578756,-341602
2,A077360,´ö»êÇÏÀÌ¸ÞÅ»,20210825,-163139,579397,-295757
3,A077360,´ö»êÇÏÀÌ¸ÞÅ»,20210824,-167386,583989,-295757
4,A077360,´ö»êÇÏÀÌ¸ÞÅ»,20210823,-169280,585803,-295757
5,A077360,´ö»êÇÏÀÌ¸ÞÅ»,20210820,-161458,578147,-295923
6,A077360,´ö»êÇÏÀÌ¸ÞÅ»,20210819,-147078,554824,-284923
7,A077360,´ö»êÇÏÀÌ¸ÞÅ»,20210818,-162753,570538,-285052
8,A077360,´ö»êÇÏÀÌ¸ÞÅ»,20210817,-157034,564086,-284519
9,A077360,´ö»êÇÏÀÌ¸ÞÅ»,20210813,-163675,576469,-285898
10,A077360,´ö»êÇÏÀÌ¸ÞÅ»,20210812,-187946,605778,-287396
11,A077360,´ö»êÇÏÀÌ¸ÞÅ»,20210811,-161230,579034,-287396
12,A077360,´ö»êÇÏÀÌ¸ÞÅ»,20210810,-156401,573518,-287396
13,A077360,´ö»êÇÏÀÌ¸ÞÅ»,20210809,-178266,583378,-274151
14,A077360,´ö»êÇÏÀÌ¸ÞÅ»,20210806,-167695,573912,-274151
15,A077360,´ö»êÇÏÀÌ¸ÞÅ»,20210805,-173287,580103,-274151
16,A077360,´ö»êÇÏÀÌ¸ÞÅ»,20210804,-164838,566270,-269150
17,A077360,´ö»êÇÏÀÌ¸ÞÅ»,20210803,-165115,565547,-269150
18,A077360,´ö»êÇÏÀÌ¸ÞÅ»,20210802,-196575,579795,-252441
19,A077360,´ö»êÇÏÀÌ¸ÞÅ»,20210730,-176510,563731,-256441
