,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A037440,Èñ¸²,20210827,982837,456699,-10908
1,A037440,Èñ¸²,20210826,999094,440442,-10908
2,A037440,Èñ¸²,20210825,993742,445794,-10908
3,A037440,Èñ¸²,20210824,993894,445642,-10908
4,A037440,Èñ¸²,20210823,1016731,422875,-10908
5,A037440,Èñ¸²,20210820,1073957,365649,-10908
6,A037440,Èñ¸²,20210819,1082223,285794,-10908
7,A037440,Èñ¸²,20210818,1056976,286196,-10908
8,A037440,Èñ¸²,20210817,1085575,239520,-9831
9,A037440,Èñ¸²,20210813,1099389,220692,-9831
10,A037440,Èñ¸²,20210812,1143560,177327,-9831
11,A037440,Èñ¸²,20210811,1184803,127320,-9831
12,A037440,Èñ¸²,20210810,1242839,72403,-9831
13,A037440,Èñ¸²,20210809,1244853,72614,-9831
14,A037440,Èñ¸²,20210806,1183591,144046,-9831
15,A037440,Èñ¸²,20210805,1116221,211608,-9831
16,A037440,Èñ¸²,20210804,1162428,167060,-9831
17,A037440,Èñ¸²,20210803,1213006,108573,-9831
18,A037440,Èñ¸²,20210802,1234932,92150,-9831
19,A037440,Èñ¸²,20210730,1168437,154827,-3331
20,A037440,Èñ¸²,20210729,1217982,100470,2669
21,A037440,Èñ¸²,20210728,1192124,126646,2669
22,A037440,Èñ¸²,20210727,1199230,114645,3642
23,A037440,Èñ¸²,20210726,1069627,247543,2669
24,A037440,Èñ¸²,20210723,1046203,272646,2669
25,A037440,Èñ¸²,20210722,1085981,239768,-4831
26,A037440,Èñ¸²,20210721,1160289,173462,-9831
27,A037440,Èñ¸²,20210720,1175794,175908,-9831
28,A037440,Èñ¸²,20210719,1212275,140351,-9831
29,A037440,Èñ¸²,20210716,1223851,137975,-9831
30,A037440,Èñ¸²,20210715,1250760,115403,-9831
31,A037440,Èñ¸²,20210714,1301709,67644,-9831
32,A037440,Èñ¸²,20210713,1338583,49620,-9831
33,A037440,Èñ¸²,20210712,1288800,98258,-9831
34,A037440,Èñ¸²,20210709,1297611,90683,-9831
35,A037440,Èñ¸²,20210708,1346990,40038,-9831
36,A037440,Èñ¸²,20210707,1409423,-22838,-9831
37,A037440,Èñ¸²,20210706,1419201,-33799,-9831
38,A037440,Èñ¸²,20210705,1454430,-66928,-9831
39,A037440,Èñ¸²,20210702,1461524,-72513,-9831
40,A037440,Èñ¸²,20210701,1501392,-119661,-9831
41,A037440,Èñ¸²,20210630,1498771,-115910,-9831
42,A037440,Èñ¸²,20210629,1511679,-127901,-9831
43,A037440,Èñ¸²,20210628,1480317,-92840,-9831
44,A037440,Èñ¸²,20210625,1556563,-173516,-9831
45,A037440,Èñ¸²,20210624,1536180,-144849,-7327
46,A037440,Èñ¸²,20210623,1452139,-82344,-9831
47,A037440,Èñ¸²,20210622,1458793,-88338,-9831
48,A037440,Èñ¸²,20210621,1452064,-81899,-9831
49,A037440,Èñ¸²,20210618,1453266,-59099,-9831
50,A037440,Èñ¸²,20210617,1439232,-52486,-9831
51,A037440,Èñ¸²,20210616,1335034,71603,-9831
52,A037440,Èñ¸²,20210615,1266772,94864,-8737
53,A037440,Èñ¸²,20210614,1297432,83189,-8737
54,A037440,Èñ¸²,20210611,1281008,93392,-2325
55,A037440,Èñ¸²,20210610,1211479,124200,-2325
56,A037440,Èñ¸²,20210609,1318039,70685,-5956
57,A037440,Èñ¸²,20210608,1329966,18358,-9142
58,A037440,Èñ¸²,20210607,1402390,-37443,-6566
