,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,∞≥¿Œ º¯∏≈ºˆ,ø‹±π¿Œ º¯∏≈ºˆ,±‚∞¸ º¯∏≈ºˆ
0,A002220,«—¿œ√∂∞≠,20210827,616625,476732,-1123075
1,A002220,«—¿œ√∂∞≠,20210826,617834,457854,-1105406
2,A002220,«—¿œ√∂∞≠,20210825,607199,415435,-1052247
3,A002220,«—¿œ√∂∞≠,20210824,629892,392925,-1052433
4,A002220,«—¿œ√∂∞≠,20210823,685127,337823,-1052564
5,A002220,«—¿œ√∂∞≠,20210820,693275,329758,-1052647
6,A002220,«—¿œ√∂∞≠,20210819,646548,379555,-1053838
7,A002220,«—¿œ√∂∞≠,20210818,465440,462457,-925478
8,A002220,«—¿œ√∂∞≠,20210817,468470,441975,-905810
9,A002220,«—¿œ√∂∞≠,20210813,435439,475208,-906012
10,A002220,«—¿œ√∂∞≠,20210812,422381,479465,-897211
11,A002220,«—¿œ√∂∞≠,20210811,422141,478712,-896218
12,A002220,«—¿œ√∂∞≠,20210810,431630,469289,-896184
13,A002220,«—¿œ√∂∞≠,20210809,417462,485497,-896074
14,A002220,«—¿œ√∂∞≠,20210806,397802,505358,-896025
15,A002220,«—¿œ√∂∞≠,20210805,378112,510400,-881377
16,A002220,«—¿œ√∂∞≠,20210804,384716,503777,-881358
17,A002220,«—¿œ√∂∞≠,20210803,399010,489418,-881318
18,A002220,«—¿œ√∂∞≠,20210802,383721,502513,-879124
19,A002220,«—¿œ√∂∞≠,20210730,360154,525916,-878859
20,A002220,«—¿œ√∂∞≠,20210729,342134,536685,-871639
21,A002220,«—¿œ√∂∞≠,20210728,320328,535206,-848323
22,A002220,«—¿œ√∂∞≠,20210727,302821,539071,-835491
23,A002220,«—¿œ√∂∞≠,20210726,326021,516036,-835635
24,A002220,«—¿œ√∂∞≠,20210723,318226,523828,-835632
25,A002220,«—¿œ√∂∞≠,20210722,332106,509958,-835629
26,A002220,«—¿œ√∂∞≠,20210721,338012,502380,-835620
27,A002220,«—¿œ√∂∞≠,20210720,332553,508225,-835606
28,A002220,«—¿œ√∂∞≠,20210719,319072,521610,-835592
29,A002220,«—¿œ√∂∞≠,20210716,272767,564805,-832582
30,A002220,«—¿œ√∂∞≠,20210715,316243,517316,-828569
31,A002220,«—¿œ√∂∞≠,20210714,322045,510448,-828556
32,A002220,«—¿œ√∂∞≠,20210713,317237,510243,-828543
33,A002220,«—¿œ√∂∞≠,20210712,334076,493631,-828536
34,A002220,«—¿œ√∂∞≠,20210709,366076,458557,-825381
35,A002220,«—¿œ√∂∞≠,20210708,344711,479828,-825287
36,A002220,«—¿œ√∂∞≠,20210707,330250,494285,-825283
37,A002220,«—¿œ√∂∞≠,20210706,239620,570455,-804280
38,A002220,«—¿œ√∂∞≠,20210705,282738,493287,-770848
39,A002220,«—¿œ√∂∞≠,20210702,291876,484129,-770828
40,A002220,«—¿œ√∂∞≠,20210701,214560,561224,-770802
41,A002220,«—¿œ√∂∞≠,20210630,190858,585004,-770559
42,A002220,«—¿œ√∂∞≠,20210629,244709,520016,-759422
43,A002220,«—¿œ√∂∞≠,20210628,235254,527352,-757503
44,A002220,«—¿œ√∂∞≠,20210625,216192,546103,-756965
45,A002220,«—¿œ√∂∞≠,20210624,296791,404352,-695813
46,A002220,«—¿œ√∂∞≠,20210623,278459,417677,-690807
47,A002220,«—¿œ√∂∞≠,20210622,265141,430859,-690671
48,A002220,«—¿œ√∂∞≠,20210621,312429,378583,-685673
49,A002220,«—¿œ√∂∞≠,20210618,284783,402704,-685648
50,A002220,«—¿œ√∂∞≠,20210617,276335,412930,-688626
51,A002220,«—¿œ√∂∞≠,20210616,252963,436249,-688553
52,A002220,«—¿œ√∂∞≠,20210615,290335,373308,-663378
53,A002220,«—¿œ√∂∞≠,20210614,284936,372161,-663319
54,A002220,«—¿œ√∂∞≠,20210611,303137,363478,-671198
55,A002220,«—¿œ√∂∞≠,20210610,337622,329499,-671148
56,A002220,«—¿œ√∂∞≠,20210609,358884,308597,-671405
57,A002220,«—¿œ√∂∞≠,20210608,376087,292093,-672222
58,A002220,«—¿œ√∂∞≠,20210607,383084,285094,-672220
59,A002220,«—¿œ√∂∞≠,20210604,385420,282677,-672211
60,A002220,«—¿œ√∂∞≠,20210603,381883,284170,-670121
61,A002220,«—¿œ√∂∞≠,20210602,383509,282471,-670098
62,A002220,«—¿œ√∂∞≠,20210601,404898,260882,-669983
63,A002220,«—¿œ√∂∞≠,20210531,439800,220654,-664638
64,A002220,«—¿œ√∂∞≠,20210528,455189,205281,-664649
65,A002220,«—¿œ√∂∞≠,20210527,464437,195907,-664555
66,A002220,«—¿œ√∂∞≠,20210526,460355,195376,-659842
67,A002220,«—¿œ√∂∞≠,20210525,487981,171302,-659894
68,A002220,«—¿œ√∂∞≠,20210524,490894,146838,-636258
69,A002220,«—¿œ√∂∞≠,20210521,473663,73408,-544247
70,A002220,«—¿œ√∂∞≠,20210520,473926,68330,-541292
71,A002220,«—¿œ√∂∞≠,20210518,454410,81359,-531809
72,A002220,«—¿œ√∂∞≠,20210517,492038,47437,-531025
73,A002220,«—¿œ√∂∞≠,20210514,490502,33554,-515106
74,A002220,«—¿œ√∂∞≠,20210513,480386,43627,-515419
75,A002220,«—¿œ√∂∞≠,20210512,480160,43704,-515410
76,A002220,«—¿œ√∂∞≠,20210511,363407,69797,-428873
77,A002220,«—¿œ√∂∞≠,20210510,236295,141751,-378664
78,A002220,«—¿œ√∂∞≠,20210507,195808,180126,-378621
79,A002220,«—¿œ√∂∞≠,20210506,-205377,244757,-42175
80,A002220,«—¿œ√∂∞≠,20210504,-88227,159227,-59510
81,A002220,«—¿œ√∂∞≠,20210503,-60112,128847,-59563
82,A002220,«—¿œ√∂∞≠,20210430,-180470,237456,-59577
83,A002220,«—¿œ√∂∞≠,20210429,-82619,154208,-59547
84,A002220,«—¿œ√∂∞≠,20210428,-72589,144767,-59595
85,A002220,«—¿œ√∂∞≠,20210427,-210060,269205,-59651
86,A002220,«—¿œ√∂∞≠,20210426,-88140,150455,-59658
87,A002220,«—¿œ√∂∞≠,20210423,-62943,124887,-59662
88,A002220,«—¿œ√∂∞≠,20210422,-68194,130693,-59666
89,A002220,«—¿œ√∂∞≠,20210421,-65075,128419,-59600
90,A002220,«—¿œ√∂∞≠,20210420,-65878,127345,-59604
91,A002220,«—¿œ√∂∞≠,20210419,-20642,82182,-59602
92,A002220,«—¿œ√∂∞≠,20210416,-15854,77312,-59522
93,A002220,«—¿œ√∂∞≠,20210415,9646,49573,-59513
94,A002220,«—¿œ√∂∞≠,20210414,7375,59232,-59128
95,A002220,«—¿œ√∂∞≠,20210413,11269,52852,-55401
96,A002220,«—¿œ√∂∞≠,20210412,-1812,60300,-55346
97,A002220,«—¿œ√∂∞≠,20210409,18197,51610,-60859
98,A002220,«—¿œ√∂∞≠,20210408,-98460,74041,-758
99,A002220,«—¿œ√∂∞≠,20210407,-80257,55917,-724
100,A002220,«—¿œ√∂∞≠,20210406,-70030,45463,-707
101,A002220,«—¿œ√∂∞≠,20210405,-70846,53149,-685
102,A002220,«—¿œ√∂∞≠,20210402,-63980,47006,-611
103,A002220,«—¿œ√∂∞≠,20210401,-48317,31341,-586
104,A002220,«—¿œ√∂∞≠,20210331,-70394,52972,-540
105,A002220,«—¿œ√∂∞≠,20210330,-69600,52042,-404
106,A002220,«—¿œ√∂∞≠,20210329,-68950,51366,-378
107,A002220,«—¿œ√∂∞≠,20210326,-66316,48722,-368
108,A002220,«—¿œ√∂∞≠,20210325,-63289,45692,-365
109,A002220,«—¿œ√∂∞≠,20210324,-61389,43788,-361
110,A002220,«—¿œ√∂∞≠,20210323,-57692,39606,-376
111,A002220,«—¿œ√∂∞≠,20210322,-58479,45383,-366
112,A002220,«—¿œ√∂∞≠,20210319,-52594,44482,-350
113,A002220,«—¿œ√∂∞≠,20210318,-53883,46399,-978
114,A002220,«—¿œ√∂∞≠,20210317,-51472,47569,-959
115,A002220,«—¿œ√∂∞≠,20210316,-47088,43176,-950
116,A002220,«—¿œ√∂∞≠,20210315,-46211,45209,-936
117,A002220,«—¿œ√∂∞≠,20210312,-44607,43562,-893
118,A002220,«—¿œ√∂∞≠,20210311,-16758,14855,-35
