,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,∞≥¿Œ º¯∏≈ºˆ,ø‹±π¿Œ º¯∏≈ºˆ,±‚∞¸ º¯∏≈ºˆ
0,A206560,µ¶Ω∫≈Õ,20210827,501976,-66661,-336214
1,A206560,µ¶Ω∫≈Õ,20210826,459731,-21333,-339910
2,A206560,µ¶Ω∫≈Õ,20210825,461437,3490,-350135
3,A206560,µ¶Ω∫≈Õ,20210824,422311,42226,-348411
4,A206560,µ¶Ω∫≈Õ,20210823,291715,196463,-363505
5,A206560,µ¶Ω∫≈Õ,20210820,294902,203334,-373888
6,A206560,µ¶Ω∫≈Õ,20210819,388894,111770,-376532
7,A206560,µ¶Ω∫≈Õ,20210818,425034,101752,-402701
8,A206560,µ¶Ω∫≈Õ,20210817,406948,110776,-393762
9,A206560,µ¶Ω∫≈Õ,20210813,414699,135758,-430666
10,A206560,µ¶Ω∫≈Õ,20210812,492896,58685,-433985
11,A206560,µ¶Ω∫≈Õ,20210811,566810,-6383,-441176
12,A206560,µ¶Ω∫≈Õ,20210810,471837,94888,-446233
13,A206560,µ¶Ω∫≈Õ,20210809,614882,-61384,-436718
14,A206560,µ¶Ω∫≈Õ,20210806,243826,208668,-338514
15,A206560,µ¶Ω∫≈Õ,20210805,377685,61325,-324752
16,A206560,µ¶Ω∫≈Õ,20210804,249305,110809,-245041
17,A206560,µ¶Ω∫≈Õ,20210803,298527,156863,-362497
18,A206560,µ¶Ω∫≈Õ,20210802,205598,309601,-419934
19,A206560,µ¶Ω∫≈Õ,20210730,277040,232375,-412755
20,A206560,µ¶Ω∫≈Õ,20210729,386088,141454,-431437
21,A206560,µ¶Ω∫≈Õ,20210728,527329,4225,-430952
22,A206560,µ¶Ω∫≈Õ,20210727,22476,386623,-298742
23,A206560,µ¶Ω∫≈Õ,20210726,-97775,383492,-177419
24,A206560,µ¶Ω∫≈Õ,20210723,-105380,383833,-169960
25,A206560,µ¶Ω∫≈Õ,20210722,-110254,377368,-164073
26,A206560,µ¶Ω∫≈Õ,20210721,97278,141551,-115657
27,A206560,µ¶Ω∫≈Õ,20210720,-93661,282547,-54377
28,A206560,µ¶Ω∫≈Õ,20210719,182476,41333,-195837
29,A206560,µ¶Ω∫≈Õ,20210716,170323,47400,-203211
30,A206560,µ¶Ω∫≈Õ,20210715,147890,69199,-201759
31,A206560,µ¶Ω∫≈Õ,20210714,144726,124187,-251485
32,A206560,µ¶Ω∫≈Õ,20210713,221365,155996,-369726
33,A206560,µ¶Ω∫≈Õ,20210712,116839,234587,-345434
34,A206560,µ¶Ω∫≈Õ,20210709,347767,60370,-387152
35,A206560,µ¶Ω∫≈Õ,20210708,329123,49802,-356580
36,A206560,µ¶Ω∫≈Õ,20210707,207351,114934,-339957
37,A206560,µ¶Ω∫≈Õ,20210706,157284,154282,-323346
38,A206560,µ¶Ω∫≈Õ,20210705,-532970,737024,-300179
39,A206560,µ¶Ω∫≈Õ,20210702,119001,231355,-456998
40,A206560,µ¶Ω∫≈Õ,20210701,115527,246071,-448839
41,A206560,µ¶Ω∫≈Õ,20210630,-40587,447050,-482144
42,A206560,µ¶Ω∫≈Õ,20210629,204243,208098,-496059
43,A206560,µ¶Ω∫≈Õ,20210628,181469,252798,-521499
44,A206560,µ¶Ω∫≈Õ,20210625,237953,191024,-538200
45,A206560,µ¶Ω∫≈Õ,20210624,225300,225116,-554055
46,A206560,µ¶Ω∫≈Õ,20210623,152441,290655,-539330
47,A206560,µ¶Ω∫≈Õ,20210622,10947,540128,-632855
48,A206560,µ¶Ω∫≈Õ,20210621,347817,255907,-630917
49,A206560,µ¶Ω∫≈Õ,20210618,239720,318393,-587276
50,A206560,µ¶Ω∫≈Õ,20210617,227111,334456,-592017
51,A206560,µ¶Ω∫≈Õ,20210616,228238,329316,-568122
52,A206560,µ¶Ω∫≈Õ,20210615,119522,439170,-568160
53,A206560,µ¶Ω∫≈Õ,20210614,333980,283402,-623345
54,A206560,µ¶Ω∫≈Õ,20210611,155484,450509,-621804
55,A206560,µ¶Ω∫≈Õ,20210610,147282,456710,-621890
56,A206560,µ¶Ω∫≈Õ,20210609,89674,547997,-639727
57,A206560,µ¶Ω∫≈Õ,20210608,398743,250907,-644341
58,A206560,µ¶Ω∫≈Õ,20210607,401011,249996,-645208
59,A206560,µ¶Ω∫≈Õ,20210604,378530,273566,-645320
60,A206560,µ¶Ω∫≈Õ,20210603,373923,277043,-643416
61,A206560,µ¶Ω∫≈Õ,20210602,384437,237341,-609482
62,A206560,µ¶Ω∫≈Õ,20210601,331370,291959,-610104
63,A206560,µ¶Ω∫≈Õ,20210531,387265,236581,-610446
64,A206560,µ¶Ω∫≈Õ,20210528,375200,121137,-482373
65,A206560,µ¶Ω∫≈Õ,20210527,389588,101650,-477269
66,A206560,µ¶Ω∫≈Õ,20210526,395384,92975,-474821
67,A206560,µ¶Ω∫≈Õ,20210525,388409,96583,-472225
68,A206560,µ¶Ω∫≈Õ,20210524,400563,83901,-472071
69,A206560,µ¶Ω∫≈Õ,20210521,425839,58282,-470776
70,A206560,µ¶Ω∫≈Õ,20210520,418863,82270,-467331
71,A206560,µ¶Ω∫≈Õ,20210518,502067,-7378,-459545
72,A206560,µ¶Ω∫≈Õ,20210517,549377,-54477,-459386
73,A206560,µ¶Ω∫≈Õ,20210514,539730,-43525,-460461
74,A206560,µ¶Ω∫≈Õ,20210513,542793,-46009,-461400
75,A206560,µ¶Ω∫≈Õ,20210512,539268,-40988,-462724
76,A206560,µ¶Ω∫≈Õ,20210511,550616,-50281,-464674
77,A206560,µ¶Ω∫≈Õ,20210510,536027,-36541,-464320
78,A206560,µ¶Ω∫≈Õ,20210507,474812,-44226,-396009
79,A206560,µ¶Ω∫≈Õ,20210506,432733,-24736,-373243
80,A206560,µ¶Ω∫≈Õ,20210504,428977,-13262,-380961
81,A206560,µ¶Ω∫≈Õ,20210503,434193,-19411,-380328
82,A206560,µ¶Ω∫≈Õ,20210430,436946,-21369,-380553
83,A206560,µ¶Ω∫≈Õ,20210429,322408,93885,-381168
