,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A343510,ÇÏ³ª±ÝÀ¶16È£½ºÆÑ,20210827,914622,-3691,-954520
1,A343510,ÇÏ³ª±ÝÀ¶16È£½ºÆÑ,20210826,914266,-3335,-954520
2,A343510,ÇÏ³ª±ÝÀ¶16È£½ºÆÑ,20210825,874277,-2846,-915020
3,A343510,ÇÏ³ª±ÝÀ¶16È£½ºÆÑ,20210824,878968,-2846,-919711
4,A343510,ÇÏ³ª±ÝÀ¶16È£½ºÆÑ,20210823,876673,-2151,-918111
5,A343510,ÇÏ³ª±ÝÀ¶16È£½ºÆÑ,20210820,876673,-2151,-918111
6,A343510,ÇÏ³ª±ÝÀ¶16È£½ºÆÑ,20210819,876673,-2151,-918111
7,A343510,ÇÏ³ª±ÝÀ¶16È£½ºÆÑ,20210818,864126,-2151,-895564
8,A343510,ÇÏ³ª±ÝÀ¶16È£½ºÆÑ,20210817,856645,-2151,-888083
9,A343510,ÇÏ³ª±ÝÀ¶16È£½ºÆÑ,20210813,846321,-2151,-877749
10,A343510,ÇÏ³ª±ÝÀ¶16È£½ºÆÑ,20210812,846321,-2151,-877749
11,A343510,ÇÏ³ª±ÝÀ¶16È£½ºÆÑ,20210811,839640,-1908,-869211
12,A343510,ÇÏ³ª±ÝÀ¶16È£½ºÆÑ,20210810,839540,-1908,-869111
13,A343510,ÇÏ³ª±ÝÀ¶16È£½ºÆÑ,20210809,835112,-1577,-865014
14,A343510,ÇÏ³ª±ÝÀ¶16È£½ºÆÑ,20210806,835112,-1577,-865014
15,A343510,ÇÏ³ª±ÝÀ¶16È£½ºÆÑ,20210805,806271,-1076,-836674
16,A343510,ÇÏ³ª±ÝÀ¶16È£½ºÆÑ,20210804,808936,-1076,-831339
17,A343510,ÇÏ³ª±ÝÀ¶16È£½ºÆÑ,20210803,794346,-187,-817638
18,A343510,ÇÏ³ª±ÝÀ¶16È£½ºÆÑ,20210802,781718,-710,-804487
19,A343510,ÇÏ³ª±ÝÀ¶16È£½ºÆÑ,20210730,779258,-710,-802052
20,A343510,ÇÏ³ª±ÝÀ¶16È£½ºÆÑ,20210729,779233,-710,-802052
21,A343510,ÇÏ³ª±ÝÀ¶16È£½ºÆÑ,20210728,779233,-710,-802052
22,A343510,ÇÏ³ª±ÝÀ¶16È£½ºÆÑ,20210727,779233,-710,-802052
23,A343510,ÇÏ³ª±ÝÀ¶16È£½ºÆÑ,20210726,779078,-555,-802052
24,A343510,ÇÏ³ª±ÝÀ¶16È£½ºÆÑ,20210723,778932,-409,-802052
25,A343510,ÇÏ³ª±ÝÀ¶16È£½ºÆÑ,20210722,778932,-409,-802052
26,A343510,ÇÏ³ª±ÝÀ¶16È£½ºÆÑ,20210721,778932,-409,-802052
27,A343510,ÇÏ³ª±ÝÀ¶16È£½ºÆÑ,20210720,778932,-409,-802052
28,A343510,ÇÏ³ª±ÝÀ¶16È£½ºÆÑ,20210719,778932,-409,-802052
29,A343510,ÇÏ³ª±ÝÀ¶16È£½ºÆÑ,20210716,778866,-409,-801986
30,A343510,ÇÏ³ª±ÝÀ¶16È£½ºÆÑ,20210715,764981,-5408,-783102
