,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A033310,¿¥Åõ¿£,20210827,470797,151394,-514598
1,A033310,¿¥Åõ¿£,20210826,480326,151529,-514598
2,A033310,¿¥Åõ¿£,20210825,369958,255229,-514598
3,A033310,¿¥Åõ¿£,20210824,334169,236272,-516240
4,A033310,¿¥Åõ¿£,20210823,416993,128895,-516240
5,A033310,¿¥Åõ¿£,20210820,397290,117939,-516240
6,A033310,¿¥Åõ¿£,20210819,343175,172235,-516240
7,A033310,¿¥Åõ¿£,20210818,393629,121881,-516240
8,A033310,¿¥Åõ¿£,20210817,440995,75115,-516858
9,A033310,¿¥Åõ¿£,20210813,311816,163511,-476816
10,A033310,¿¥Åõ¿£,20210812,326384,107506,-433011
11,A033310,¿¥Åõ¿£,20210811,310243,82403,-391615
12,A033310,¿¥Åõ¿£,20210810,265622,84829,-347810
13,A033310,¿¥Åõ¿£,20210809,248034,61408,-304005
14,A033310,¿¥Åõ¿£,20210806,227822,37530,-260200
15,A033310,¿¥Åõ¿£,20210805,203662,61709,-260200
16,A033310,¿¥Åõ¿£,20210804,215454,49922,-260200
17,A033310,¿¥Åõ¿£,20210803,234068,31308,-260200
18,A033310,¿¥Åõ¿£,20210802,254498,12001,-260200
19,A033310,¿¥Åõ¿£,20210730,248297,20000,-260200
20,A033310,¿¥Åõ¿£,20210729,228880,31539,-248312
21,A033310,¿¥Åõ¿£,20210728,205037,50719,-244209
22,A033310,¿¥Åõ¿£,20210727,198729,53201,-248312
23,A033310,¿¥Åõ¿£,20210726,221579,32423,-248376
24,A033310,¿¥Åõ¿£,20210723,224906,28856,-248376
25,A033310,¿¥Åõ¿£,20210722,238425,21398,-248376
26,A033310,¿¥Åõ¿£,20210721,246190,22138,-248376
27,A033310,¿¥Åõ¿£,20210720,247706,20636,-248376
28,A033310,¿¥Åõ¿£,20210719,241097,27479,-248376
29,A033310,¿¥Åõ¿£,20210716,242304,26275,-248376
30,A033310,¿¥Åõ¿£,20210715,228259,40324,-248376
31,A033310,¿¥Åõ¿£,20210714,222024,46560,-248376
32,A033310,¿¥Åõ¿£,20210713,228259,40566,-248376
33,A033310,¿¥Åõ¿£,20210712,231357,37604,-248376
34,A033310,¿¥Åõ¿£,20210709,235421,33731,-248376
35,A033310,¿¥Åõ¿£,20210708,211706,57486,-248377
36,A033310,¿¥Åõ¿£,20210707,253282,15032,-248377
37,A033310,¿¥Åõ¿£,20210706,-18879,20940,14450
38,A033310,¿¥Åõ¿£,20210705,-26192,32505,10050
39,A033310,¿¥Åõ¿£,20210702,-29265,34863,10050
40,A033310,¿¥Åõ¿£,20210701,-26712,32351,10050
41,A033310,¿¥Åõ¿£,20210630,-18917,16835,10050
42,A033310,¿¥Åõ¿£,20210629,-21478,20046,10050
43,A033310,¿¥Åõ¿£,20210628,-9476,11941,5250
44,A033310,¿¥Åõ¿£,20210625,7952,-5330,5250
45,A033310,¿¥Åõ¿£,20210624,6051,-2839,5250
46,A033310,¿¥Åõ¿£,20210623,2320,1122,5250
47,A033310,¿¥Åõ¿£,20210622,-17874,4910,650
48,A033310,¿¥Åõ¿£,20210621,-42071,9259,650
49,A033310,¿¥Åõ¿£,20210618,10618,9430,650
50,A033310,¿¥Åõ¿£,20210617,2454,17819,650
51,A033310,¿¥Åõ¿£,20210616,21290,-5475,650
52,A033310,¿¥Åõ¿£,20210615,17628,-2134,3110
53,A033310,¿¥Åõ¿£,20210614,-20223,37607,1695
54,A033310,¿¥Åõ¿£,20210611,9353,8032,1695
55,A033310,¿¥Åõ¿£,20210610,7868,7498,1695
56,A033310,¿¥Åõ¿£,20210609,14138,1228,1695
57,A033310,¿¥Åõ¿£,20210608,9657,8820,1744
58,A033310,¿¥Åõ¿£,20210607,-27300,42053,7960
59,A033310,¿¥Åõ¿£,20210604,19120,1307,1351
60,A033310,¿¥Åõ¿£,20210603,25711,-12024,988
61,A033310,¿¥Åõ¿£,20210602,25933,-13257,1188
62,A033310,¿¥Åõ¿£,20210601,9198,580,850
63,A033310,¿¥Åõ¿£,20210531,-29219,36670,2692
64,A033310,¿¥Åõ¿£,20210528,-53472,60667,6199
65,A033310,¿¥Åõ¿£,20210527,-120070,117587,16264
66,A033310,¿¥Åõ¿£,20210526,-17946,34522,650
67,A033310,¿¥Åõ¿£,20210525,-28495,46083,650
68,A033310,¿¥Åõ¿£,20210524,-165067,161273,19752
69,A033310,¿¥Åõ¿£,20210521,5318,7076,650
70,A033310,¿¥Åõ¿£,20210520,33168,-22514,650
71,A033310,¿¥Åõ¿£,20210518,30555,-18436,650
72,A033310,¿¥Åõ¿£,20210517,18006,-8092,650
73,A033310,¿¥Åõ¿£,20210514,-1870,5258,6824
74,A033310,¿¥Åõ¿£,20210513,-3803,13713,650
75,A033310,¿¥Åõ¿£,20210512,18304,-7793,650
76,A033310,¿¥Åõ¿£,20210511,21411,-9615,650
77,A033310,¿¥Åõ¿£,20210510,37744,-22863,650
78,A033310,¿¥Åõ¿£,20210507,44375,-29204,650
79,A033310,¿¥Åõ¿£,20210506,40724,-25536,2025
80,A033310,¿¥Åõ¿£,20210504,24044,-24957,16892
81,A033310,¿¥Åõ¿£,20210503,38698,-15279,8234
82,A033310,¿¥Åõ¿£,20210430,29828,-19288,23432
83,A033310,¿¥Åõ¿£,20210429,1680,-5343,40537
84,A033310,¿¥Åõ¿£,20210428,10106,30573,650
85,A033310,¿¥Åõ¿£,20210427,28659,12648,650
86,A033310,¿¥Åõ¿£,20210426,43067,-980,650
87,A033310,¿¥Åõ¿£,20210423,19392,8783,11764
88,A033310,¿¥Åõ¿£,20210422,487,35665,650
89,A033310,¿¥Åõ¿£,20210421,-11411,46084,650
90,A033310,¿¥Åõ¿£,20210420,28809,497,7423
91,A033310,¿¥Åõ¿£,20210419,36125,-12697,811
92,A033310,¿¥Åõ¿£,20210416,15391,-9047,28027
93,A033310,¿¥Åõ¿£,20210415,18753,-3247,17730
94,A033310,¿¥Åõ¿£,20210414,34259,2756,650
95,A033310,¿¥Åõ¿£,20210413,28232,7408,1868
96,A033310,¿¥Åõ¿£,20210412,2078,32646,0
97,A033310,¿¥Åõ¿£,20210409,-65472,100809,85
98,A033310,¿¥Åõ¿£,20210408,-57680,91610,3950
99,A033310,¿¥Åõ¿£,20210407,2266,40810,0
100,A033310,¿¥Åõ¿£,20210406,-8812,49283,0
101,A033310,¿¥Åõ¿£,20210405,31949,9753,0
102,A033310,¿¥Åõ¿£,20210402,37189,4513,0
103,A033310,¿¥Åõ¿£,20210401,22246,19436,0
104,A033310,¿¥Åõ¿£,20210331,23825,17857,0
105,A033310,¿¥Åõ¿£,20210330,8780,30067,0
106,A033310,¿¥Åõ¿£,20210329,-1006,39853,0
107,A033310,¿¥Åõ¿£,20210326,-8464,46711,0
108,A033310,¿¥Åõ¿£,20210325,-11995,52742,0
109,A033310,¿¥Åõ¿£,20210324,-6423,47170,0
110,A033310,¿¥Åõ¿£,20210323,-3924,44691,0
111,A033310,¿¥Åõ¿£,20210322,-37438,77285,0
112,A033310,¿¥Åõ¿£,20210319,-11849,44296,0
113,A033310,¿¥Åõ¿£,20210318,-57628,84588,0
114,A033310,¿¥Åõ¿£,20210317,6514,-1059,0
115,A033310,¿¥Åõ¿£,20210316,8670,-3255,0
116,A033310,¿¥Åõ¿£,20210315,12255,-6760,0
117,A033310,¿¥Åõ¿£,20210312,-2037,4880,0
118,A033310,¿¥Åõ¿£,20210311,13041,-10226,0
