,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A302920,´õÄÜÅÙÃ÷¿Â,20210827,-6653,0,6652
1,A302920,´õÄÜÅÙÃ÷¿Â,20210826,-6653,0,6652
2,A302920,´õÄÜÅÙÃ÷¿Â,20210825,-6653,0,6652
3,A302920,´õÄÜÅÙÃ÷¿Â,20210824,-6653,0,6652
4,A302920,´õÄÜÅÙÃ÷¿Â,20210823,-6653,0,6652
5,A302920,´õÄÜÅÙÃ÷¿Â,20210820,-6653,0,6652
6,A302920,´õÄÜÅÙÃ÷¿Â,20210819,-6653,0,6652
7,A302920,´õÄÜÅÙÃ÷¿Â,20210818,-8653,0,6652
8,A302920,´õÄÜÅÙÃ÷¿Â,20210817,-8653,0,6652
9,A302920,´õÄÜÅÙÃ÷¿Â,20210813,-8653,0,6652
10,A302920,´õÄÜÅÙÃ÷¿Â,20210812,-8853,0,6852
11,A302920,´õÄÜÅÙÃ÷¿Â,20210811,-9053,0,7052
12,A302920,´õÄÜÅÙÃ÷¿Â,20210810,-9453,0,7452
13,A302920,´õÄÜÅÙÃ÷¿Â,20210809,-9653,0,7652
14,A302920,´õÄÜÅÙÃ÷¿Â,20210806,-9453,0,7852
15,A302920,´õÄÜÅÙÃ÷¿Â,20210805,-9454,0,7853
16,A302920,´õÄÜÅÙÃ÷¿Â,20210804,-9655,0,8054
17,A302920,´õÄÜÅÙÃ÷¿Â,20210803,-10455,0,8854
18,A302920,´õÄÜÅÙÃ÷¿Â,20210802,-10455,0,8854
19,A302920,´õÄÜÅÙÃ÷¿Â,20210730,-10455,0,8854
20,A302920,´õÄÜÅÙÃ÷¿Â,20210729,-10905,0,9304
21,A302920,´õÄÜÅÙÃ÷¿Â,20210728,-10906,0,9305
22,A302920,´õÄÜÅÙÃ÷¿Â,20210727,-10906,0,9305
23,A302920,´õÄÜÅÙÃ÷¿Â,20210726,-11406,0,10305
24,A302920,´õÄÜÅÙÃ÷¿Â,20210723,-11406,0,10305
25,A302920,´õÄÜÅÙÃ÷¿Â,20210722,-10906,0,10305
26,A302920,´õÄÜÅÙÃ÷¿Â,20210721,-10406,0,10305
27,A302920,´õÄÜÅÙÃ÷¿Â,20210720,-10406,0,10305
28,A302920,´õÄÜÅÙÃ÷¿Â,20210719,-10306,0,10305
29,A302920,´õÄÜÅÙÃ÷¿Â,20210716,-10306,0,10305
30,A302920,´õÄÜÅÙÃ÷¿Â,20210715,-10306,0,10305
31,A302920,´õÄÜÅÙÃ÷¿Â,20210714,-10306,0,10305
32,A302920,´õÄÜÅÙÃ÷¿Â,20210713,-10306,0,10305
33,A302920,´õÄÜÅÙÃ÷¿Â,20210712,-9306,0,9305
34,A302920,´õÄÜÅÙÃ÷¿Â,20210709,-8306,0,8305
35,A302920,´õÄÜÅÙÃ÷¿Â,20210708,-7306,0,7305
36,A302920,´õÄÜÅÙÃ÷¿Â,20210707,-7306,0,7305
37,A302920,´õÄÜÅÙÃ÷¿Â,20210706,-7306,0,7305
38,A302920,´õÄÜÅÙÃ÷¿Â,20210705,-7306,0,7305
39,A302920,´õÄÜÅÙÃ÷¿Â,20210702,-7306,0,7305
40,A302920,´õÄÜÅÙÃ÷¿Â,20210701,-6306,0,6305
41,A302920,´õÄÜÅÙÃ÷¿Â,20210630,-5306,0,5305
42,A302920,´õÄÜÅÙÃ÷¿Â,20210629,-4306,0,4305
43,A302920,´õÄÜÅÙÃ÷¿Â,20210628,-4306,0,4305
44,A302920,´õÄÜÅÙÃ÷¿Â,20210625,-4306,0,4305
45,A302920,´õÄÜÅÙÃ÷¿Â,20210624,-3306,0,3305
46,A302920,´õÄÜÅÙÃ÷¿Â,20210623,-3306,0,3305
47,A302920,´õÄÜÅÙÃ÷¿Â,20210622,-3306,0,3305
48,A302920,´õÄÜÅÙÃ÷¿Â,20210621,-3306,0,3305
49,A302920,´õÄÜÅÙÃ÷¿Â,20210618,-3156,0,3155
