,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A044960,ÀÌ±Ûºª,20210827,-32424,20913,5947
1,A044960,ÀÌ±Ûºª,20210826,-37203,25631,5947
2,A044960,ÀÌ±Ûºª,20210825,60294,-70938,5947
3,A044960,ÀÌ±Ûºª,20210824,53479,-64179,5947
4,A044960,ÀÌ±Ûºª,20210823,94923,-105683,5947
5,A044960,ÀÌ±Ûºª,20210820,93651,-105473,5947
6,A044960,ÀÌ±Ûºª,20210819,82271,-95723,5947
7,A044960,ÀÌ±Ûºª,20210818,39213,-52896,5947
8,A044960,ÀÌ±Ûºª,20210817,98382,-112871,5803
9,A044960,ÀÌ±Ûºª,20210813,89012,-103698,5803
10,A044960,ÀÌ±Ûºª,20210812,128122,-142996,5803
11,A044960,ÀÌ±Ûºª,20210811,134342,-149278,5803
12,A044960,ÀÌ±Ûºª,20210810,94109,-107143,5803
13,A044960,ÀÌ±Ûºª,20210809,132035,-143223,5803
14,A044960,ÀÌ±Ûºª,20210806,5310,-19896,8803
15,A044960,ÀÌ±Ûºª,20210805,13962,-27674,8803
16,A044960,ÀÌ±Ûºª,20210804,79561,-91839,8803
17,A044960,ÀÌ±Ûºª,20210803,106805,-118435,8803
18,A044960,ÀÌ±Ûºª,20210802,23963,-39479,8803
19,A044960,ÀÌ±Ûºª,20210730,51968,-66798,8803
20,A044960,ÀÌ±Ûºª,20210729,51068,-65908,8803
21,A044960,ÀÌ±Ûºª,20210728,61474,-75995,8803
22,A044960,ÀÌ±Ûºª,20210727,58860,-73181,8803
23,A044960,ÀÌ±Ûºª,20210726,77382,-90509,7803
24,A044960,ÀÌ±Ûºª,20210723,50422,-63547,7803
25,A044960,ÀÌ±Ûºª,20210722,51752,-64400,7803
26,A044960,ÀÌ±Ûºª,20210721,82414,-94965,7803
27,A044960,ÀÌ±Ûºª,20210720,47359,-59459,7803
28,A044960,ÀÌ±Ûºª,20210719,64687,-75105,7803
29,A044960,ÀÌ±Ûºª,20210716,60895,-64736,1803
30,A044960,ÀÌ±Ûºª,20210715,-62492,46826,10803
31,A044960,ÀÌ±Ûºª,20210714,-55265,39812,10803
32,A044960,ÀÌ±Ûºª,20210713,-45534,30368,10803
33,A044960,ÀÌ±Ûºª,20210712,-29598,14769,10803
34,A044960,ÀÌ±Ûºª,20210709,-16370,1657,10803
35,A044960,ÀÌ±Ûºª,20210708,-7006,-7674,10803
36,A044960,ÀÌ±Ûºª,20210707,-31192,14717,10803
37,A044960,ÀÌ±Ûºª,20210706,-20612,3742,10803
38,A044960,ÀÌ±Ûºª,20210705,-1665,-15382,10803
39,A044960,ÀÌ±Ûºª,20210702,20380,-37568,10803
40,A044960,ÀÌ±Ûºª,20210701,13600,-32220,10803
41,A044960,ÀÌ±Ûºª,20210630,-74970,54929,10803
42,A044960,ÀÌ±Ûºª,20210629,-79386,61284,10803
43,A044960,ÀÌ±Ûºª,20210628,-109408,92012,10803
44,A044960,ÀÌ±Ûºª,20210625,-73771,57295,10803
45,A044960,ÀÌ±Ûºª,20210624,-53626,36990,10803
46,A044960,ÀÌ±Ûºª,20210623,-54844,37223,10803
47,A044960,ÀÌ±Ûºª,20210622,-48407,31527,10210
48,A044960,ÀÌ±Ûºª,20210621,-91376,75233,9619
49,A044960,ÀÌ±Ûºª,20210618,-100211,82226,8619
50,A044960,ÀÌ±Ûºª,20210617,-96274,78243,8619
51,A044960,ÀÌ±Ûºª,20210616,-89761,72728,7619
52,A044960,ÀÌ±Ûºª,20210615,-70056,52997,7619
53,A044960,ÀÌ±Ûºª,20210614,-70597,53537,7619
54,A044960,ÀÌ±Ûºª,20210611,-58748,42764,6619
55,A044960,ÀÌ±Ûºª,20210610,-62711,47898,5619
56,A044960,ÀÌ±Ûºª,20210609,-40354,22819,5619
57,A044960,ÀÌ±Ûºª,20210608,-21942,7402,2619
58,A044960,ÀÌ±Ûºª,20210607,-10788,-4873,2619
59,A044960,ÀÌ±Ûºª,20210604,1519,-17684,2619
60,A044960,ÀÌ±Ûºª,20210603,-12340,-4624,2619
61,A044960,ÀÌ±Ûºª,20210602,48322,-64304,1619
62,A044960,ÀÌ±Ûºª,20210601,25938,-37819,1619
63,A044960,ÀÌ±Ûºª,20210531,40106,-51951,1619
64,A044960,ÀÌ±Ûºª,20210528,55425,-64366,-381
65,A044960,ÀÌ±Ûºª,20210527,66372,-74801,-381
66,A044960,ÀÌ±Ûºª,20210526,73981,-82410,-381
67,A044960,ÀÌ±Ûºª,20210525,76107,-84473,-381
68,A044960,ÀÌ±Ûºª,20210524,79232,-87598,-381
69,A044960,ÀÌ±Ûºª,20210521,43771,-52017,-381
70,A044960,ÀÌ±Ûºª,20210520,48609,-56618,-381
71,A044960,ÀÌ±Ûºª,20210518,68856,-76641,-381
72,A044960,ÀÌ±Ûºª,20210517,78571,-86211,-381
73,A044960,ÀÌ±Ûºª,20210514,52876,-60407,-381
74,A044960,ÀÌ±Ûºª,20210513,71977,-78938,-381
75,A044960,ÀÌ±Ûºª,20210512,92132,-98961,-381
76,A044960,ÀÌ±Ûºª,20210511,69642,-76446,-381
77,A044960,ÀÌ±Ûºª,20210510,42594,-49583,-381
78,A044960,ÀÌ±Ûºª,20210507,61294,-69227,-381
79,A044960,ÀÌ±Ûºª,20210506,70994,-75165,-381
80,A044960,ÀÌ±Ûºª,20210504,-5211,839,-381
81,A044960,ÀÌ±Ûºª,20210503,-16178,14944,-381
82,A044960,ÀÌ±Ûºª,20210430,-15935,14743,-381
83,A044960,ÀÌ±Ûºª,20210429,-22628,21696,-381
84,A044960,ÀÌ±Ûºª,20210428,-26462,25395,-381
85,A044960,ÀÌ±Ûºª,20210427,-70549,69202,-381
86,A044960,ÀÌ±Ûºª,20210426,-71927,71075,-381
87,A044960,ÀÌ±Ûºª,20210423,-160034,159338,-381
88,A044960,ÀÌ±Ûºª,20210422,-130507,129811,-381
89,A044960,ÀÌ±Ûºª,20210421,-128052,127357,-381
90,A044960,ÀÌ±Ûºª,20210420,-143060,142551,-381
91,A044960,ÀÌ±Ûºª,20210419,-102878,102089,-381
92,A044960,ÀÌ±Ûºª,20210416,-97958,97220,-381
93,A044960,ÀÌ±Ûºª,20210415,-100249,98092,-381
94,A044960,ÀÌ±Ûºª,20210414,-137396,134815,-381
95,A044960,ÀÌ±Ûºª,20210413,-128322,125750,-381
96,A044960,ÀÌ±Ûºª,20210412,-122701,118574,-381
97,A044960,ÀÌ±Ûºª,20210409,-94376,89631,-381
98,A044960,ÀÌ±Ûºª,20210408,-59501,53746,-381
99,A044960,ÀÌ±Ûºª,20210407,-27193,21438,-381
