,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,∞≥¿Œ º¯∏≈ºˆ,ø‹±π¿Œ º¯∏≈ºˆ,±‚∞¸ º¯∏≈ºˆ
0,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210827,674,49,-723
1,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210826,674,49,-723
2,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210825,684,49,-733
3,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210824,685,49,-734
4,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210823,635,49,-684
5,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210820,641,49,-690
6,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210819,564,51,-615
7,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210818,576,51,-627
8,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210817,801,51,-852
9,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210813,801,51,-852
10,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210812,733,51,-784
11,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210811,665,51,-716
12,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210810,1166,51,-1217
13,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210809,1173,51,-1224
14,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210806,1173,51,-1224
15,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210805,1178,51,-1229
16,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210804,1174,51,-1225
17,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210803,1174,51,-1225
18,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210802,1724,51,-1775
19,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210730,1901,51,-1952
20,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210729,2046,117,-2163
21,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210728,1037,117,-1154
22,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210727,1036,117,-1153
23,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210726,1037,117,-1154
24,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210723,1103,117,-1220
25,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210722,1103,117,-1220
26,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210721,1142,117,-1259
27,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210720,1142,117,-1259
28,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210719,1444,117,-1561
29,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210716,1444,117,-1561
30,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210715,1444,117,-1561
31,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210714,1444,117,-1561
32,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210713,1444,117,-1561
33,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210712,1444,117,-1561
34,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210709,1396,117,-1513
35,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210708,1271,118,-1389
36,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210707,848,118,-966
