,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A042110,¿¡½º¾¾µð,20210827,318762,-150928,-138697
1,A042110,¿¡½º¾¾µð,20210826,387085,-228046,-128995
2,A042110,¿¡½º¾¾µð,20210825,302584,-158362,-108669
3,A042110,¿¡½º¾¾µð,20210824,275485,-136860,-97764
4,A042110,¿¡½º¾¾µð,20210823,358644,-225419,-87243
5,A042110,¿¡½º¾¾µð,20210820,569169,-436974,-87243
6,A042110,¿¡½º¾¾µð,20210819,593127,-464038,-82986
7,A042110,¿¡½º¾¾µð,20210818,690848,-592631,-62444
8,A042110,¿¡½º¾¾µð,20210817,836306,-745758,-55183
9,A042110,¿¡½º¾¾µð,20210813,962734,-894462,-55183
10,A042110,¿¡½º¾¾µð,20210812,1186188,-1111097,-63099
11,A042110,¿¡½º¾¾µð,20210811,1205188,-1153168,-63099
12,A042110,¿¡½º¾¾µð,20210810,995145,-939665,-63099
13,A042110,¿¡½º¾¾µð,20210809,1302220,-1259273,-63099
14,A042110,¿¡½º¾¾µð,20210806,1374416,-1335934,-66729
15,A042110,¿¡½º¾¾µð,20210805,985955,-942945,-66729
16,A042110,¿¡½º¾¾µð,20210804,882212,-849528,-66729
17,A042110,¿¡½º¾¾µð,20210803,950112,-917673,-66729
18,A042110,¿¡½º¾¾µð,20210802,1097658,-1005293,-66729
19,A042110,¿¡½º¾¾µð,20210730,1198993,-1107521,-66729
20,A042110,¿¡½º¾¾µð,20210729,1319683,-1223921,-70167
21,A042110,¿¡½º¾¾µð,20210728,1181704,-1082960,-70167
22,A042110,¿¡½º¾¾µð,20210727,1503356,-1420216,-70167
23,A042110,¿¡½º¾¾µð,20210726,1396190,-1298331,-64965
24,A042110,¿¡½º¾¾µð,20210723,1223680,-1150061,-63535
25,A042110,¿¡½º¾¾µð,20210722,1365622,-1275500,-69467
26,A042110,¿¡½º¾¾µð,20210721,1114810,-1010345,-72039
27,A042110,¿¡½º¾¾µð,20210720,1274462,-1181999,-72039
28,A042110,¿¡½º¾¾µð,20210719,1104162,-1289288,196300
29,A042110,¿¡½º¾¾µð,20210716,1010662,-1193616,163967
30,A042110,¿¡½º¾¾µð,20210715,1344595,-1248421,-73469
31,A042110,¿¡½º¾¾µð,20210714,1344635,-1271298,-51372
32,A042110,¿¡½º¾¾µð,20210713,1354616,-1252715,-59669
33,A042110,¿¡½º¾¾µð,20210712,960538,-870833,-49724
34,A042110,¿¡½º¾¾µð,20210709,1158994,-1062752,-49724
35,A042110,¿¡½º¾¾µð,20210708,1402738,-1306423,-49724
36,A042110,¿¡½º¾¾µð,20210707,1337603,-1266425,-49725
37,A042110,¿¡½º¾¾µð,20210706,1390903,-1319972,-49725
38,A042110,¿¡½º¾¾µð,20210705,1341418,-1267059,-49725
39,A042110,¿¡½º¾¾µð,20210702,1370717,-1304986,-49725
40,A042110,¿¡½º¾¾µð,20210701,1208132,-1147256,-49725
41,A042110,¿¡½º¾¾µð,20210630,1349033,-1296971,-49721
42,A042110,¿¡½º¾¾µð,20210629,1320277,-1268010,-49697
43,A042110,¿¡½º¾¾µð,20210628,1101184,-1055575,-44150
44,A042110,¿¡½º¾¾µð,20210625,1108135,-1067504,-44150
45,A042110,¿¡½º¾¾µð,20210624,1162894,-1116889,-48328
46,A042110,¿¡½º¾¾µð,20210623,938252,-886460,-53415
47,A042110,¿¡½º¾¾µð,20210622,565943,-515082,-52064
48,A042110,¿¡½º¾¾µð,20210621,537864,-503076,-47163
49,A042110,¿¡½º¾¾µð,20210618,457145,-429803,-38099
