,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,∞≥¿Œ º¯∏≈ºˆ,ø‹±π¿Œ º¯∏≈ºˆ,±‚∞¸ º¯∏≈ºˆ
29,A235980,∏ﬁµÂ∆—≈‰,20210716,651068,-397020,-198345
30,A235980,∏ﬁµÂ∆—≈‰,20210715,613963,-364657,-193297
31,A235980,∏ﬁµÂ∆—≈‰,20210714,668485,-402768,-213239
32,A235980,∏ﬁµÂ∆—≈‰,20210713,606108,-403400,-156702
33,A235980,∏ﬁµÂ∆—≈‰,20210712,588821,-392912,-147849
34,A235980,∏ﬁµÂ∆—≈‰,20210709,581444,-382524,-148336
35,A235980,∏ﬁµÂ∆—≈‰,20210708,587763,-388664,-150779
36,A235980,∏ﬁµÂ∆—≈‰,20210707,506655,-342645,-118709
37,A235980,∏ﬁµÂ∆—≈‰,20210706,517275,-354550,-117025
38,A235980,∏ﬁµÂ∆—≈‰,20210705,494075,-329659,-116488
39,A235980,∏ﬁµÂ∆—≈‰,20210702,499432,-328576,-123677
40,A235980,∏ﬁµÂ∆—≈‰,20210701,450787,-275652,-125714
41,A235980,∏ﬁµÂ∆—≈‰,20210630,500678,-239699,-218987
42,A235980,∏ﬁµÂ∆—≈‰,20210629,567512,-280978,-246925
43,A235980,∏ﬁµÂ∆—≈‰,20210628,563293,-275186,-251069
44,A235980,∏ﬁµÂ∆—≈‰,20210625,591705,-305823,-248573
45,A235980,∏ﬁµÂ∆—≈‰,20210624,594069,-316675,-242430
46,A235980,∏ﬁµÂ∆—≈‰,20210623,553965,-278163,-240726
47,A235980,∏ﬁµÂ∆—≈‰,20210622,601285,-331788,-234372
48,A235980,∏ﬁµÂ∆—≈‰,20210621,580086,-307044,-237731
49,A235980,∏ﬁµÂ∆—≈‰,20210618,550370,-298785,-215074
50,A235980,∏ﬁµÂ∆—≈‰,20210617,564295,-324056,-204174
51,A235980,∏ﬁµÂ∆—≈‰,20210616,518085,-314389,-166760
52,A235980,∏ﬁµÂ∆—≈‰,20210615,512024,-309632,-165865
53,A235980,∏ﬁµÂ∆—≈‰,20210614,473428,-261132,-171321
54,A235980,∏ﬁµÂ∆—≈‰,20210611,488806,-274868,-176218
55,A235980,∏ﬁµÂ∆—≈‰,20210610,427643,-217026,-170985
56,A235980,∏ﬁµÂ∆—≈‰,20210609,563044,-318555,-207316
57,A235980,∏ﬁµÂ∆—≈‰,20210608,567264,-375281,-150346
58,A235980,∏ﬁµÂ∆—≈‰,20210607,484444,-368478,-93781
59,A235980,∏ﬁµÂ∆—≈‰,20210604,438386,-343014,-88144
60,A235980,∏ﬁµÂ∆—≈‰,20210603,398484,-327807,-61275
61,A235980,∏ﬁµÂ∆—≈‰,20210602,343345,-309147,-27629
62,A235980,∏ﬁµÂ∆—≈‰,20210601,277096,-258813,-13138
63,A235980,∏ﬁµÂ∆—≈‰,20210531,256465,-241409,-10065
64,A235980,∏ﬁµÂ∆—≈‰,20210528,275593,-258164,-15202
65,A235980,∏ﬁµÂ∆—≈‰,20210527,267819,-248105,-17561
66,A235980,∏ﬁµÂ∆—≈‰,20210526,277918,-256655,-17758
67,A235980,∏ﬁµÂ∆—≈‰,20210525,268050,-247258,-17101
68,A235980,∏ﬁµÂ∆—≈‰,20210524,255801,-253170,2750
69,A235980,∏ﬁµÂ∆—≈‰,20210521,238141,-239142,6506
70,A235980,∏ﬁµÂ∆—≈‰,20210520,257696,-251801,-1129
71,A235980,∏ﬁµÂ∆—≈‰,20210518,210081,-218233,14175
72,A235980,∏ﬁµÂ∆—≈‰,20210517,171112,-197813,30462
73,A235980,∏ﬁµÂ∆—≈‰,20210514,160717,-169566,11675
74,A235980,∏ﬁµÂ∆—≈‰,20210513,219993,-215875,-485
75,A235980,∏ﬁµÂ∆—≈‰,20210512,217744,-222134,8171
76,A235980,∏ﬁµÂ∆—≈‰,20210511,182088,-213713,34267
77,A235980,∏ﬁµÂ∆—≈‰,20210510,125589,-180868,58706
78,A235980,∏ﬁµÂ∆—≈‰,20210507,116210,-194535,83896
79,A235980,∏ﬁµÂ∆—≈‰,20210506,107037,-177982,77143
80,A235980,∏ﬁµÂ∆—≈‰,20210504,81902,-149227,74787
81,A235980,∏ﬁµÂ∆—≈‰,20210503,79953,-159786,82486
82,A235980,∏ﬁµÂ∆—≈‰,20210430,73925,-151483,80676
83,A235980,∏ﬁµÂ∆—≈‰,20210429,73333,-163496,99384
84,A235980,∏ﬁµÂ∆—≈‰,20210428,65079,-166131,111312
85,A235980,∏ﬁµÂ∆—≈‰,20210427,57053,-171084,123910
86,A235980,∏ﬁµÂ∆—≈‰,20210426,38150,-147132,135056
87,A235980,∏ﬁµÂ∆—≈‰,20210423,46147,-150094,131940
88,A235980,∏ﬁµÂ∆—≈‰,20210422,42535,-132794,118768
89,A235980,∏ﬁµÂ∆—≈‰,20210421,-34291,-91540,155814
90,A235980,∏ﬁµÂ∆—≈‰,20210420,-62121,-66576,159862
91,A235980,∏ﬁµÂ∆—≈‰,20210419,-95933,-54308,182572
92,A235980,∏ﬁµÂ∆—≈‰,20210416,-94856,-52702,179683
93,A235980,∏ﬁµÂ∆—≈‰,20210415,-100213,-49254,183035
94,A235980,∏ﬁµÂ∆—≈‰,20210414,-107716,-45455,186362
95,A235980,∏ﬁµÂ∆—≈‰,20210413,-162716,4953,179045
96,A235980,∏ﬁµÂ∆—≈‰,20210412,-63255,-88927,157011
97,A235980,∏ﬁµÂ∆—≈‰,20210409,-70621,-85051,159792
98,A235980,∏ﬁµÂ∆—≈‰,20210408,-95297,-81475,181451
99,A235980,∏ﬁµÂ∆—≈‰,20210407,-126776,-69795,199949
100,A235980,∏ﬁµÂ∆—≈‰,20210406,-130331,-64446,196755
101,A235980,∏ﬁµÂ∆—≈‰,20210405,-143888,-50409,195777
102,A235980,∏ﬁµÂ∆—≈‰,20210402,-165707,-41333,208637
103,A235980,∏ﬁµÂ∆—≈‰,20210401,-200373,-3352,205125
104,A235980,∏ﬁµÂ∆—≈‰,20210331,-139469,-49412,190324
105,A235980,∏ﬁµÂ∆—≈‰,20210330,-148139,-39859,191256
106,A235980,∏ﬁµÂ∆—≈‰,20210329,-142711,-41582,188172
107,A235980,∏ﬁµÂ∆—≈‰,20210326,-157855,-25821,188838
108,A235980,∏ﬁµÂ∆—≈‰,20210325,-179200,-14335,197984
109,A235980,∏ﬁµÂ∆—≈‰,20210324,-230078,33267,200497
110,A235980,∏ﬁµÂ∆—≈‰,20210323,-149232,51358,102286
111,A235980,∏ﬁµÂ∆—≈‰,20210322,-70054,-15546,87724
112,A235980,∏ﬁµÂ∆—≈‰,20210319,-71667,-12123,87377
113,A235980,∏ﬁµÂ∆—≈‰,20210318,-88212,-11185,101838
114,A235980,∏ﬁµÂ∆—≈‰,20210317,-66717,-18409,87693
115,A235980,∏ﬁµÂ∆—≈‰,20210316,-85656,-8692,97941
116,A235980,∏ﬁµÂ∆—≈‰,20210315,-101088,4146,101941
117,A235980,∏ﬁµÂ∆—≈‰,20210312,-135841,28258,111465
118,A235980,∏ﬁµÂ∆—≈‰,20210311,-87046,20495,66681
