,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,∞≥¿Œ º¯∏≈ºˆ,ø‹±π¿Œ º¯∏≈ºˆ,±‚∞¸ º¯∏≈ºˆ
0,A196300,æ÷¥œ¡®,20210827,-340742,132537,220192
1,A196300,æ÷¥œ¡®,20210826,-335014,147513,206955
2,A196300,æ÷¥œ¡®,20210825,-276635,110666,185828
3,A196300,æ÷¥œ¡®,20210824,-243384,86870,176286
4,A196300,æ÷¥œ¡®,20210823,-239143,82285,176286
5,A196300,æ÷¥œ¡®,20210820,-240168,83100,175686
6,A196300,æ÷¥œ¡®,20210819,-237395,81379,174460
7,A196300,æ÷¥œ¡®,20210818,-228477,104998,152061
8,A196300,æ÷¥œ¡®,20210817,-217174,93013,152254
9,A196300,æ÷¥œ¡®,20210813,-157213,89609,95888
10,A196300,æ÷¥œ¡®,20210812,-254606,142055,96688
11,A196300,æ÷¥œ¡®,20210811,-215240,195112,-8100
12,A196300,æ÷¥œ¡®,20210810,-205581,185396,-8100
13,A196300,æ÷¥œ¡®,20210809,-200904,181119,-8100
14,A196300,æ÷¥œ¡®,20210806,-197074,177379,-8100
15,A196300,æ÷¥œ¡®,20210805,-197109,177414,-8100
16,A196300,æ÷¥œ¡®,20210804,-193611,173916,-8100
17,A196300,æ÷¥œ¡®,20210803,-191868,172236,-8100
18,A196300,æ÷¥œ¡®,20210802,-194312,174687,-8100
19,A196300,æ÷¥œ¡®,20210730,-201969,182344,-8100
20,A196300,æ÷¥œ¡®,20210729,-206884,186359,-8100
21,A196300,æ÷¥œ¡®,20210728,-209138,188613,-8100
22,A196300,æ÷¥œ¡®,20210727,-217652,197139,-8100
23,A196300,æ÷¥œ¡®,20210726,-218472,196348,-8100
24,A196300,æ÷¥œ¡®,20210723,-224850,203738,-8099
25,A196300,æ÷¥œ¡®,20210722,-221369,198127,-8099
26,A196300,æ÷¥œ¡®,20210721,-195638,173026,-8099
27,A196300,æ÷¥œ¡®,20210720,-189959,167356,-8099
28,A196300,æ÷¥œ¡®,20210719,-183958,162066,-8099
29,A196300,æ÷¥œ¡®,20210716,-172475,150172,-8099
30,A196300,æ÷¥œ¡®,20210715,-142767,120658,-8099
31,A196300,æ÷¥œ¡®,20210714,-137303,116703,-8099
32,A196300,æ÷¥œ¡®,20210713,-140429,130269,-7850
33,A196300,æ÷¥œ¡®,20210712,-112961,108091,-7850
34,A196300,æ÷¥œ¡®,20210709,-57746,57148,-7567
35,A196300,æ÷¥œ¡®,20210708,-70542,69953,-7567
36,A196300,æ÷¥œ¡®,20210707,-82792,82335,-7567
37,A196300,æ÷¥œ¡®,20210706,-59295,60849,-7567
38,A196300,æ÷¥œ¡®,20210705,-61765,57535,-1780
39,A196300,æ÷¥œ¡®,20210702,-58452,54222,-1780
40,A196300,æ÷¥œ¡®,20210701,-38722,33070,-1780
41,A196300,æ÷¥œ¡®,20210630,-32954,27202,-1780
42,A196300,æ÷¥œ¡®,20210629,-31870,26121,-1780
43,A196300,æ÷¥œ¡®,20210628,-32613,26864,-1780
44,A196300,æ÷¥œ¡®,20210625,-32167,26418,-1780
45,A196300,æ÷¥œ¡®,20210624,-31990,26352,-1780
46,A196300,æ÷¥œ¡®,20210623,-35153,29518,-1780
47,A196300,æ÷¥œ¡®,20210622,-27063,21434,-1780
48,A196300,æ÷¥œ¡®,20210621,-25623,18994,-1780
49,A196300,æ÷¥œ¡®,20210618,-24156,17055,-1780
50,A196300,æ÷¥œ¡®,20210617,-23030,15929,-1780
51,A196300,æ÷¥œ¡®,20210616,-24373,17272,-1780
